Gauche,Début,Texte,Label_modele,Label_spacy,Fin,Droit
bien. Accordez-moi la main de ,127981,Charlotte,PER,PER,127990,"; je ne vous
demande pas de do"
elle me confère. Tu as séduit ,129606,Charlotte,PER,PER,129615," ;
tu peux la garder. Vivez en"
"nvahir tout d’un coup,lorsque ",129964,Charlotte,PER,PER,129973," est entrée.

— Eh! bien, que "
"age ma main et je me lève.

— ",130875,Est,LOC,LOC,130878,-ce que je sais ce que tu pens
rmes roulent dans les yeux de ,131052,Charlotte,PER,PER,131061,",

_— Je t'aime, oui... Oh! Je"
"nfamies du Code ?

— Non, dit ",136128,Charlotte,PER,PER,136137,", je n’hésiterai pas. Je suis
"
"e !

— Oh! c’est affreux, dit ",137714,Charlotte,PER,PER,137723," en sanglotant.
Je ne sais pas"
":

— Eh! bien, si tu m’aimes, ",138237,Charlotte,PER,PER,138246,", ne me de-
mande point des ch"
"n! Va-:
t-en !... | :

Alors, ",139690,Charlotte,PER,PER,139699," s’en va, toute droite. Et pen"
"e est un
homme aimable et Mi: ",140570,Charlotte,PER,PER,140579," est absolument
charmante ; ma"
"ust

À
et

Aus

ue deg et

1.
",143254,Mère,PER,PER,143258," » ur

Pac x

ET T AE

OU COUR"
"ème, cer-

 tainement, répond ",144147,Issaçar,PER,PER,144154," en allumant une cigarette.

M"
"rron hors la loi à gauche, et
",144691,Jésus,PER,PER,144696," la bonté même, représentant l"
"sses dirigées. De par la loi,
",148190,Monsieur,PER,PER,148198,", de par la loi! Vous savez qu"
"homme,
et qu'avait déjà tenue ",159981,Jérémie,PER,PER,159988,", l’Individu la porte sur
R po"
"ise libre perd sa liberté.

— ",169065,Monsieur,PER,PER,169073,", me dit l’honnête industriel,"
"industriel, j'ai ap-
pris par ",169122,M. Issacar,PER,PER,169132, combien vous êtes désireux de
"avis de notre ho-
norable ami ",169440,M. Issacar,PER,PER,169450,", et je suis heureux qu’il ait"
"ndus hostiles. N’oubliez pas, ",170980,Monsieur,PER,PER,170988,", que je suis
ingénieur ; rien"
"n soit, je puis vous assurer, ",171251,Monsieur,PER,PER,171259,", que vos
paroles ont fait la "
"n sur M. Ran-
dal. Je connais ",171340,M. Randal,PER,PER,171349,". Il est peu expansif, comme
t"
"n vite.

5*

S2 LE VOLEUR

— ",171909,Mon Dieu !,MISC,MISC,171919, dit l'industriel dont les yeu
"n a pour moi.

— Oui, dit-il, ",172297,M. Randal,PER,PER,172306," a certaines raisons qui le
fo"
"e aujourd’hui, n'est-ce pas ? ",173305,Eh !,MISC,MISC,173309," bien, à cette
époque, l’ouvri"
" à présent. Loi économi-
que, ",173437,Monsieur,PER,PER,173445,", loi économique !

— La scien"
"able chose, dit Issacar.
Mais ",173521,M. Randal,PER,PER,173530,", qui a pour elle tout le resp"
"es, dont l’idée seule
effraye ",174961,M. Randal,PER,PER,174970,".

.— Oui, dis-je, obéissant à"
"
vous demander à déjeuner, M, ",177799,Randal,PER,PER,177805," et moi.

_ Le

+ ,
OA ue one"
"
— Je suis vraiment enchanté, ",180794,Monsieur,PER,PER,180802,"... Permet-
tez-moi seulement "
"pluriel, et de nous donner du
",181682,Monsieur,PER,PER,181690," ? Donc, Roger-la-Honte me tut"
"euses dont la dernière, quand ",182360,Roger,PER,PER,182365," a ouvert
une porte au quatriè"
"r avant une
heure au moins... ",184524,Tiens,MISC,MISC,184529,", pour tuer le temps, je vais
"
"i tu t'en es aperçu, continue
",187908,Roger,PER,PER,187913, ; mais les toiles des grands 
"es pièges à loups... Un jour,
",191255,au Louvre,LOC,LOC,191264,", j'ai volé un tableau. Cela s"
"oile de
Lorenzo di Credi, une ",191501,Vierge,PER,PER,191507," qui me plaisait beau-
coup; j"
" continue ; qu'as-
tu fait de ",192136,ta Vierge,PER,PER,192145," ?

— Je l’ai emportée à Londr"
" éclairée.

— Halte ! murmure ",199047,Roger,PER,PER,199052,". ‘1 faut attendre; nous
nous "
"importe quoi. Je
men moque... ",200052,Tiens,MISC,MISC,200057,", la lumière vient de s'éteind"
" n’est pas la
mer à boire.

— ",200240,Est,LOC,LOC,200243,-ce qu’on a le temps? Toujours
" Une chambre de débarras, dit ",202655,Roger,PER,PER,202660," en allumant
sa lanterne sourd"
"ème étage.

— C’est bien, dit ",203654,Roger,PER,PER,203659,". Nous allons commencer.
Une p"
"aison. |

— Ca y est, murmure ",204070,Roger,PER,PER,204075,", qui pose un doigt
sur ses lè"
"rien ne
bouge-dans la maison. ",204236,Roger,PER,PER,204241," pousse la porte dont la
serru"
"re pour calmer mes nerfs.

À. ",205055,M. Delpich,PER,PER,205065,", banquier, 84, rue d'Arlon.

"
"mais incessant, de la scie de ",207492,Roger,PER,PER,207497," ; il a déjà pu percer
le coff"
e parti de remonter auprès de ,207945,Roger,PER,PER,207950,".

— Te voilà ? demande-t-1l, "
"e, à présent ?

— Non, répond ",208726,Roger,PER,PER,208731," ; il faut partir par où nous
"
"ustriel et la lan-
terne dont ",209091,Roger,PER,PER,209096, n'a pas eu besoin au rez-de-c
 s’apercevront de rien. C’est ,209413,Monsieur,PER,PER,209421," lur-
même, lorsqu'il montera "
"fermé la porte
derrière nous. ",209688,Roger,PER,PER,209693, fait le tour des malles et: d
"evrait
pendre. oo

— Bah! dit ",211483,Roger,PER,PER,211488,", à quoi bon déshonorer une
co"
"à Cannon Street, c’est
que si ",212151,Paternoster,PER,PER,212162," nous donne cent mille francs
"
"urges ou de Châteauroux.

_ — ",212661,Etila,PER,PER,212666," levé le pied, comme tant d’au"
" les
choses se sont passées : ",212913,Paternoster,PER,PER,212924," était marié avec

— tm cmt
…."
"int,
jusqu'ici, quel bénéfice ",214255,Paternoster,PER,PER,214266," avait retiré de sa
complaisan"
"s. Sur une in-
terrogation de ",215758,Roger,PER,PER,215763,", l’un d’eux se lève, se dirig"
— Vous voilà enfin ! dit-il à ,216175,Roger,PER,PER,216180,". Il y a un grand
mois que je "
i eu le plaisir de vous voir. ,216243,Monsieur,PER,PER,216251,"
est de vos amis, je présume ?"
"r vous plain-
dre, interrompt ",218219,Paternoster,PER,PER,218230," qui continue à feuilleter
les"
"la plus grande partie, répond ",220084,Paternoster,PER,PER,220095,",
et même en Extrême-Orient ; "
" de belles
espérances, Voyez, ",220218,Monsieur,PER,PER,220226,", comme le Progrès
choisit, po"
"'est une grosse somme, assure ",222623,Paternoster,PER,PER,222634," en
hochant la tête. Quand on "
"e ! votre ton est sec, ricane ",223970,Paternoster,PER,PER,223981,".
Mais vousavez sans doute le "
 réfléchi en parlant ? deande ,225717,Roger,PER,PER,225722,".
Vous me semblez bien autorit"
"tiers-marrons
s'appellent les ",225891,Napoléon,PER,PER,225899," de la finance; et un coulis-
"
 Qu'en penses-tu ? me demande ,226680,Roger,PER,PER,226685,".

— Fais comme tu voudras.

—"
"tu voudras.

— C'est bon, dit ",226731,Roger,PER,PER,226736," ; nous acceptons. Mais
nous n"
".

— La voilà, ma caisse, dit ",226838,Paternoster,PER,PER,226849," en nous
montrant un sac noir,"
" Avez-vous l'air
content, mon ",227654,Dieu !,MISC,MISC,227660," Moi, si j'étais voleur, voule"
"onné Paternoster.

— Non, dit ",228799,Roger,PER,PER,228804,"; il ne manque pas, à Londres,"
"ous allons faire
une visite à ",229008,Broussaille,LOC,LOC,229019,". |

— C’est une excellente id"
angulaire. Nous descendons et ,229297,Roger,PER,PER,229302," fait, à
plusieurs reprises, r"
"une lumière.

— Bizarre ! dit ",229550,Roger,PER,PER,229555,. Broussaille a dû sortir et l
" cherches ta sœur, dit-elle à
",230136,Roger,PER,PER,230141,".

— Oui. Sais-tu où elle est "
La plus jeune saute au cou de ,231818,Roger-li-,PER,PER,231827,"
Honte qui l’embrasse avec eff"
"ta présence à Londres,
répond ",232268,Roger,PER,PER,232273," ; et d’ailleurs, mon ami Rand"
"oger ; et d’ailleurs, mon ami ",232299,Randal,PER,PER,232305," n'aurait
pas osé. | |

— Vrai"
"es-vous timide à ce
point-là, ",232386,Monsieur,PER,PER,232394," ?

— Beaucoup plus encore, di"
"nton.

— Je vous préviens que ",233865,Broussaille,PER,PER,233876," va être ja-
louse, me dit-ell"
"orrible.

— Ne la gronde pas, ",236763,Roger,PER,PER,236768,", implore Ida. Elle est
un peu"
"mais. Ne me gronde pas.

Mais ",236989,Roger,PER,PER,236994, n’en a pas la moindre envie. 
"e ça, par exemple ! Dis donc, ",237146,Randal,PER,PER,237152,",
te rappelles-tu comme je me "
"
gerait.… |

.— Cest bon, dit ",237899,Roger,PER,PER,237904,". Ne parlons plus de ça.
Irai "
s mille francs. C’est le père ,238240,Binocar,PER,PER,238247,", au
Moins ? Oui. Eh ! bien, i"
"nce !

— Tu as raison, répond ",238601,Roger,PER,PER,238606," ; mais si tu mettais
tes préc"
"— On cherche des
remèdes, dit ",240593,Roger,PER,PER,240598,"; on parle d’un impôt sur les
"
"me sera libre en France, dit

",241194,Roger,PER,PER,241199,", la France cessera d’être la "
"e. Je fais gras le Ven-
dredi ",241932,Saint,PER,PER,241937,", depuis que j'ai appris ça.

"
"audrait dire... Oh! à propos, ",243469,Roger,PER,PER,243474,", j'ai revu ma
cliente. Tu sai"
" |
- — Attends un peu, répond ",243834,Roger,PER,PER,243839,"; il faut que Je
réfléchisse.…"
" -

— C’est tout naturel, dit ",244457,Roger,PER,PER,244462,"; son père est le
roi des vole"
"pourquoi n'irzis-tu
pas, toi, ",244758,Randal,PER,PER,244764," ? . . |

— Oui, pourquoi? dem"
"le-Lumière. Nous nous levons,
",245092,Roger,PER,PER,245097," et moi. |

_— Comment ! s'écr"
"us avions employé la matinée, ",246036,Roger,PER,PER,246041," et
Mol, à déposer la plus gra"
" ne leur coû-
tent rien. |

— ",249699,Est,LOC,LOC,249702,"-ce que tu crois vraiment, Ida"
"l ; aujourd’hui, on a soif de ",250520,Cartouche,PER,PER,250529,".
Un voleur, Madame! Un vrai v"
" la femme du monde et moi.

— ",253187,Monsieur,PER,PER,253195,", me dit-elle, on a bien raiso"
"t, aujourd'hui... Vous savez, ",254115,Monsieur,PER,PER,254123,", pour-
quoi j’ai demandé à fa"
"Il vint me voir et me dit :
« ",254772,Renée,PER,PER,254777," »... — je m'appelle Renée, Mo"
":
« Renée »... — je m'appelle ",254798,Renée,PER,PER,254803,", Monsieur ; dési-
gnez-moi pa"
"ée »... — je m'appelle Renée, ",254805,Monsieur,PER,PER,254813," ; dési-
gnez-moi par ce nom q"
" plaisir ; même, appelez-moi.
",254925,Renée,PER,PER,254930," maintenant, si vous voulez. M"
"sir. Dites-le, pour voir ?

— ",255065,Renée,PER,PER,255070,". |

— Oui, très bien, c’est t"
"a. Bref, mon
oncle me dit : « ",255144,Renée,PER,PER,255149,", il faut me tirer de là. »
Mo"
"ée, il faut me tirer de là. »
",255177,Monsieur,PER,PER,255185,", j'ai mes défauts, je ne le c"
"ait son vieux père aveugle...
",255342,Voyons,PER,PER,255348,", il y avait un si beau tablea"
iffé tout le milieu du dos... ,255912,Est,LOC,LOC,255915,"-ce que vous aimez.
la peintur"
"mme; quand elle
m'eut dit : « ",256358,Renée,PER,PER,256363,", il faut me tirer de là 5, je"
"ragée comme un bijou.

— Oui, ",257993,Monsieur,PER,PER,258001,", oui, j'ai pensé à cela; à al"
" |

— Je vous demande pardon, ",258726,Madame,PER,PER,258732,". J’admets
très bien qu’une fe"
"’en a plus. Que voulez-
vous, ",259832,Monsieur,PER,PER,259840, ? On ne peut pas. Une jeune f
"Ida m'a mise en
rapports avec ",260413,M. Canonnier,PER,PER,260425,". Elle à dû vous le dire?
Oui."
"ns. Je connais tant de monde,
",261233,Monsieur,PER,PER,261241, ! Des gens qui ont des fortun
"a m'avait presque décidée, et ",261419,M. Canonnier,PER,PER,261431," ma
convaincue ; écoutez, Mons"
"nier ma
convaincue ; écoutez, ",261457,Monsieur,PER,PER,261465," : on peut dire de lui
ce qu'o"
"progrès ! Je suis persuadée,

",262104,Monsieur,PER,PER,262112,", que vous avez reçu une excel"
oleurs sont la modestie même. ,263128,M. Canonnier,PER,PER,263140," était

À
LL

Comme vous ; il "
" mais pas plus.

— Hélas! dit ",264383,Renée,PER,PER,264388,", vous êtes impitoyable. Si
vo"
"à peine vêtue pour venir ici, ",264832,Monsieur,PER,PER,264840," ; un cos-
 tume de trottin, q"
"roque ; et croyez-bien, chère ",266663,Madame,PER,PER,266669,", que si
je pouvais vous offri"
" inconscience !... Ah! mon

_ ",267388,Cher,LOC,LOC,267392,", elle n’est pas la seule. Et "
er entre les petites mains de ,269407,Renée,PER,PER,269412," les

pro Re Cp Se Se
7 .

LE"
"r devenir dupe. Quand ôn tra-
",270646,Vaille,PER,PER,270652,", ma mère me l’a appris jadis,"
rents ; passer de Belgique en ,271179,Suisse,LOC,LOC,271185,",

Allemagne en Hollande et d'"
"lleyrand — je suis un
déloyal ",271626,Européen,LOC,LOC,271634,". |

« Pourtant, me dis-je que"
" cygne, de Dianes au bain, de ",277829,Danaés,PER,PER,277835,"
sous la pluie d’or. Elle est "
"Lamargelle.

— Hé! bonjour, : ",281699,cher Monsieur,PER,PER,281712,", me dit-il de sa
voix profond"
" cette qualité
que j'ai pris, ",283123,cher Monsieur,PER,PER,283136,", la liberté de m'intéres-
ser"
"prouvée ! Vous rappelez-vous, ",285078,cher Monsieur,PER,PER,285091,",
l'importance du vol dont Mr°"
"
poussait jusqu’à Londres.

— ",285329,Monsieur,PER,PER,285337," l’abbé, dis-je, jai peine à c"
" garant
de ma bonne foi. |

— ",288618,Mon Dieu,MISC,MISC,288626,", dis-je, je ne vois point pou"
" |

—- Îls ont l’éloquence de ",289711,Guizot,PER,PER,289717,": Enrichissez-vous!

9

146 L"
"ntir chrétien et l’effroyable
",290583,Remords,PER,PER,290590, de l'antiquité. Ce serait dés
rnière -— commeces vieux rois ,291829,du Nord,LOC,LOC,291836," qui
se plaçaient, mourants, d"
"tise partout. Quel monde,
mon ",297444,Dieu !,MISC,MISC,297450,"

1°0 LE VOLEUR

Au moment où"
" nécessité scientifique. |
__ ",302840,Jetrouve,PER,PER,302848,",enrentrantchez moi, la dépêch"
"e.

Le second voyageur est un ",309688,Monsieur,PER,PER,309696," d’aspect mo:
rose, au teint j"
"-

reil. Ne trouvez-vous pas, ",311140,Monsieur,PER,PER,311148," ?

— Oui, beau temps... très "
"our le monde, juste ainsi.

— ",311286,Monsieur,PER,PER,311294, est étranger? Ah! ah! vraimen
"pelle avoir vu
Un portrait de ",311801,Washington,PER,PER,311811,"... Vous lui ressemblez
étonna"
"

— Parfaitement, approuve le ",312112,Monsieur,PER,PER,312120," jovial qui
voit qu'il n’y a d"
". | |

— Ne trouvez-vous pas, ",312278,Monsieur,PER,PER,312286,", demande-t-il en
se tournant "
"oix lugubre. | |
.— Le monde, ",312870,Monsieur,PER,PER,312878,", est émerveillé de la façon
d"
"e vous. Je suis philanthrope, ",314418,Monsieur,PER,PER,314426,". Un phi-
lanthrope, n'est-ce "
"ment infirmes.

— Croyez-moi, ",315259,Monsieur,PER,PER,315267,", la philanthropie doit de-
ve"
"n exagère beaucoup, répond le ",316052,Monsieur,PER,PER,316060," jo-
vial. La plus grande part"
"t même de l'alcool. L'alcool,
",316478,Monsieur,PER,PER,316486, ! Ils en boivent tant que les
"manque au Parlement français,
",316847,Monsieur,PER,PER,316855,", ce n’est pas la bonne volont"
"qui fait défaut à la Chambre, ",317142,Monsieur,PER,PER,317150,", c'est
un philanthrope qui in"
"e
serait si veau! . |

— Non, ",317297,Monsieur,PER,PER,317305, ; pas du pain. L'homme ne vit
"ue je vous expose. Ces têtes, ",320295,Monsieur,PER,PER,320303,", il
faudrait les faire tomber"
"ait le bon grain.
Savez-vous, ",320434,Monsieur,PER,PER,320442,", quelle est la principale cau"
"e devrait jamais
faire grâce, ",320697,Monsieur,PER,PER,320705, ! Il y va du salut de la Soci
"ers
les méchants, continue le ",320907,Monsieur,PER,PER,320915," jovial au bout d’un
instant, "
"atiquement.
Mathématiquement, ",321107,Monsieur,PER,PER,321115,"! Il conviendrait d’as-
surer "
ese refusent pas grand’chose. ,322286,Monsieur,PER,PER,322294,",
il n’y a pas d’êtres plus in"
"es mineurs des dépar-
tements ",322586,du Nord,LOC,LOC,322593,", au contraire, habitent des t"
"e bien mauvais livres, dit le
",323605,Monsieur,PER,PER,323613," triste en hochant la tête.

—"
" de mauvais livres, répond le
",323688,Monsieur,PER,PER,323696, jovial. Il y'a des livres ; e
"erais porté à croire, hasarde ",324083,le Monsieur,PER,PER,324094,"
triste, que l'instruction obl"
"uction donne la patience, mon ",324355,cher Monsieur,PER,PER,324368,".
Elle donne une patience d’an"
"voilà la trilogie.
Du papier, ",325257,Monsieur,PER,PER,325265,", du papier !.… |

Le Monsieur"
" semble vou-
loir s'endormir. ",325350,Le Monsieur,PER,PER,325361," jovial en fait autant.
Moi, j"
" aussi. |

Une exclamation du ",326003,Monsieur,PER,PER,326011," jovial me réveille.

— Ah! sa"
"e craignais de vous déranger, ",326128,Monsieur,PER,PER,326136,",

_continue-t-il en se tourna"
"vez là une bien belle montre,
",326525,Monsieur,PER,PER,326533,". |
Oui. J'en ai beaucoup comm"
"tions que
m'a données l’abbé, ",327300,Voyons,PER,PER,327306," un peu.
Vous suivrez, en sort"
à que se trouve le cabinet de ,330430,Monsieur,PER,PER,330438,". En face, à
droite ou à gauch"
"ont le chiffre ferait
loucher ",332132,Paternoster,PER,PER,332143, ; en face d’un lot assez con-
"nq. Que faire, en
attendant ? ",332830,Rester,PER,PER,332836, dans cette pièce est impruden
"Jé me mets sur mes pieds. |
_ ",335249,Est,LOC,LOC,335252,-ce que je rêve encore ? On di
"est très beau, ce que
m'a dit ",358441,Balon,PER,PER,358446,". Et puis, 1l parle si bien! P"
"ès que j’arriverai chez lui.

",358736,Tiens!,MISC,MISC,358742," jy suis.

Sa femme vient m'ou"
" le corridor. Qu'y 2-
t-il... ",360340,Mme Talmasco,PER,PER,360352, et moi nous nous précipitons…
"u-
‘tion prend l'aspect d’une ",365774,Némésis,PER,PER,365781," assagie et bavarde,
établie e"
de Karl Marx ou le spectre de ,366053,Bakounine,PER,PER,366062,", qui
pontifient, jugent et ra"
 quoi ai-je été me mêler là ? ,370103,Est,LOC,LOC,370106,"-ce que cela mere-
garde, moi,"
"a petite femme du
monde. .

— ",371156,Renée,PER,PER,371161, ? Non. Je l’ai bien vue deux 
tinuer. Es-tu sérieux ? Oui ? ,371660,Eh !,MISC,MISC,371664," bien, écoute.
J'ai reçu hier "
"tuel,

Comme le précepteur du ",372866,Dauphin,PER,PER,372873," traitait autrefois le

Compag"
t un voleur de premier ordre; ,373142,Dieu,MISC,MISC,373146,"
seul, s’il existe, connaît le"
ccompagné de l’homme de robe. ,383125,Philosophe,PER,PER,383135,", juge

“Ou professeur, je ne "
"résente
l’homme de robe. |

— ",383691,Monsieur,PER,PER,383699," le professeur Machin, crimina"
". |

— Monsieur le professeur ",383714,Machin,PER,PER,383720,", criminaliste.

Saluts, poign"
"esseur Machin, criminaliste.

",383737,Saluts,PER,PER,383743,", poignées de mains, petite co"
"tage-t-il cette mélan-
colie? ",384108,Mon Dieu!,MISC,MISC,384117, oui; il ne s’en défend pas. L
"
malfaiteur. Que voulez-vous, ",386896,Monsieur,PER,PER,386904," ? Un criminel
est un invalide"
"de physique. N’en doutez pas, ",387590,Monsieur,PER,PER,387598," ;
tout criminel présente des "
"ient pas l'examen. Car enfin, ",388065,Monsieur,PER,PER,388073,",
Où sont, dans l’admirable so"
