Gauche,Début,Texte,Label_modele,Label_spacy,Fin,Droit
"n trouvent incommodés.
— Oui, ",97480,Monsieur,PER,PER,97488,". |
Mon oncle parle de l'inten"
"il a de faire re-
monter pour ",97556,Charlotte,PER,PER,97565, plusieurs des bijoux que lui 
tions pour moi; le mariage de ,98057,Charlotte,PER,PER,98066,", me dit-il,
n'est plus qu’une"
"ent. Pourquoi en dire
du mal? ",98625,Mme Montareuil,PER,PER,98639," referme l’écrin avec la joie
"
"s-Lafitte, j'espère, monsieur ",98846,Georges,PER,PER,98853," ?
_ — Non, Madame; je le regr"
"de votre oncle. Nous laissons
",99514,Marguerite,PER,PER,99524," pour garder la maison, et nou"
"les yeux de Margot.

— Alors, ",100224,Monsieur,PER,PER,100232, ne va pas à Maisons-Lafitte d
"x portes, petitesoubrette?

— ",100357,Commeauthéâtre,PER,PER,100371,",répond-elleen baissant les ye"
" dire.
J'essaye de convaincre ",100731,Margot,PER,PER,100737," de cette grande vérité.
Elle "
"
oncle dans une colère bleue. ",101254,Mr. Montareuil,PER,PER,101268,", que
j'avais rencontrée au ba"
"personne, cette nuit-là,
chez ",102571,Me Montareuil,PER,PER,102584," ?

— Si; Marguerite, la femme"
",
chez Me Montareuil ?

— Si; ",102594,Marguerite,PER,PER,102604,", la femme de chambre. Mais el"
"rope, un des fondateurs de
la ",103424,Digestion,MISC,MISC,103433,. Economique ; M° Montareuil a
u’une union entre son fils et ,104055,Charlotte,PER,PER,104064," était
désormais impossible ; "
"peu
vite en besogne. D'abord, ",104295,Charlotte,PER,PER,104304," avait, je crois,
beaucoup d’a"
"ection pour Edouard.

— Elle! ",104366,Charlotte,PER,PER,104375," ! Elle n'aime personne. Une
i"
"mant de Me Mon-
tareuil. |

— ",106143,Me Montareuil,PER,PER,106156," ! Un amant!

— Pourquoi pas ?"
"é pure. La vérité, je te dis! ",108441,Me,PER,PER,108443,"
prends-tu pour un enfant ? Es"
"ndre ré-
volutionnaire ! |

— ",109977,Calmez,PER,PER,109983,"-vous, mon oncle. D'abord, ces"
"t les bons bourgeois. |

— Et ",111269,Charlotte,PER,PER,111278,"? | |

— Je ne crois pas que j"
" demander. |

Fout de suite.

",111894,Charlotte,PER,PER,111903, ne m'a pas dit ce qu'elle pen
"ngtemps déjà, sans doute,
que ",114225,Charlotte,PER,PER,114234, a pu satisfaire sa curiosité 
"toutes
les pensées hautes. |

",115643,Charlotte,PER,PER,115652," a peut-être souffert, aussi, "
"COre, que je sens vibrer dans ",117690,Charlotte,PER,PER,117699,"; je la lis
Sur Son visage, so"
"ous ne serons plus sé-
parés, ",122830,Charlotte,PER,PER,122839," et moi, par un adversaire inv"
"approche
un nouveau lien, car ",123345,Charlotte,PER,PER,123354," est enceinte. Avant-
hier, el"
u'une. Je ne veux plus marier ,124065,Charlotte,PER,PER,124074,".
— Vous ne voulez plus... — N"
qui ont empêché le mariage de ,124400,Charlotte,PER,PER,124409,", en
raison raème de la rareté"
 le lui arracher tout à fait; ,124662,Charlotte,PER,PER,124671," est supposée
reeretter profon"
" pos-

sible. — Savez-vous si ",125199,Charlotte,PER,PER,125208," sera de votre avis et
si elle"
"t. — Soit. C'est ce qu'a fait
",125646,Charlotte,PER,PER,125655,. Depuis trois mois elle est m
" veuille vous dire, c’est que ",126641,Charlotte,PER,PER,126650," est en-
ceinte et qu'il nous "
"e allusion injurieuse

envers ",127040,Charlotte,PER,PER,127049,", vieux coquin, je vous écrase"
bien. Accordez-moi la main de ,127981,Charlotte,PER,PER,127990,"; je ne vous
demande pas de do"
elle me confère. Tu as séduit ,129606,Charlotte,PER,PER,129615," ;
tu peux la garder. Vivez en"
"nvahir tout d’un coup,lorsque ",129964,Charlotte,PER,PER,129973," est entrée.

— Eh! bien, que "
rmes roulent dans les yeux de ,131052,Charlotte,PER,PER,131061,",

_— Je t'aime, oui... Oh! Je"
". Tu sais, le
vol commis chez ",131695,Me Montareuil,PER,PER,131708,", ces quatre cent mille
francs"
"s enlevés la nuit. Eh!
bien.

",131791,Charlotte,PER,PER,131800, s’élance vers moi et me pose 
"jusqu'ici...
— Non, non! crie ",134624,Charlotte,PER,PER,134633,". Ne parle pas ainsi!
Ce n’est"
"nfamies du Code ?

— Non, dit ",136128,Charlotte,PER,PER,136137,", je n’hésiterai pas. Je suis
"
"e !

— Oh! c’est affreux, dit ",137714,Charlotte,PER,PER,137723," en sanglotant.
Je ne sais pas"
":

— Eh! bien, si tu m’aimes, ",138237,Charlotte,PER,PER,138246,", ne me de-
mande point des ch"
" assez forte pour me suivre.

",139227,Charlotte,PER,PER,139236," devient pâle, pâle comme une "
"n! Va-:
t-en !... | :

Alors, ",139690,Charlotte,PER,PER,139699," s’en va, toute droite. Et pen"
"RE HAXT
+. /

Dur)

E Lake
Un ",140396,"Et

Pont AE",MISC,MISC,140407,"

2 tm re

LE VOLEUR 6$

— Oui"
"e est un
homme aimable et Mi: ",140570,Charlotte,PER,PER,140579," est absolument
charmante ; ma"
"ust

À
et

Aus

ue deg et

1.
",143254,Mère,PER,PER,143258," » ur

Pac x

ET T AE

OU COUR"
"ème, cer-

 tainement, répond ",144147,Issaçar,PER,PER,144154," en allumant une cigarette.

M"
"rron hors la loi à gauche, et
",144691,Jésus,PER,PER,144696," la bonté même, représentant l"
"sses dirigées. De par la loi,
",148190,Monsieur,PER,PER,148198,", de par la loi! Vous savez qu"
"poules, à sa
moralité, assure ",151580,Carlyle,PER,PER,151587, ; sans quoi il ne pourrait pa
"homme,
et qu'avait déjà tenue ",159981,Jérémie,PER,PER,159988,", l’Individu la porte sur
R po"
" ils
feront la conquête de la ",165939,Suisse,LOC,LOC,165945,", pour créer un port
à La-Chau"
"ise libre perd sa liberté.

— ",169065,Monsieur,PER,PER,169073,", me dit l’honnête industriel,"
"industriel, j'ai ap-
pris par ",169122,M. Issacar,PER,PER,169132, combien vous êtes désireux de
"avis de notre ho-
norable ami ",169440,M. Issacar,PER,PER,169450,", et je suis heureux qu’il ait"
"ndus hostiles. N’oubliez pas, ",170980,Monsieur,PER,PER,170988,", que je suis
ingénieur ; rien"
"n soit, je puis vous assurer, ",171251,Monsieur,PER,PER,171259,", que vos
paroles ont fait la "
"n sur M. Ran-
dal. Je connais ",171340,M. Randal,PER,PER,171349,". Il est peu expansif, comme
t"
"n vite.

5*

S2 LE VOLEUR

— ",171909,Mon Dieu !,MISC,MISC,171919, dit l'industriel dont les yeu
"n a pour moi.

— Oui, dit-il, ",172297,M. Randal,PER,PER,172306," a certaines raisons qui le
fo"
" à présent. Loi économi-
que, ",173437,Monsieur,PER,PER,173445,", loi économique !

— La scien"
"able chose, dit Issacar.
Mais ",173521,M. Randal,PER,PER,173530,", qui a pour elle tout le resp"
"es, dont l’idée seule
effraye ",174961,M. Randal,PER,PER,174970,".

.— Oui, dis-je, obéissant à"
"
vous demander à déjeuner, M, ",177799,Randal,PER,PER,177805," et moi.

_ Le

+ ,
OA ue one"
"
— Je suis vraiment enchanté, ",180794,Monsieur,PER,PER,180802,"... Permet-
tez-moi seulement "
"pluriel, et de nous donner du
",181682,Monsieur,PER,PER,181690," ? Donc, Roger-la-Honte me tut"
"une caricature très drôle du

",184802,pon Pelche,PER,PER,184812,", en chemise de nuit et bonnet"
onnable de placer la Source d’,192050,Ingres,PER,PER,192056," où elle de-
vrait être, au mi"
" à Vichy. Mais, un beau jour, ",197071,Broussaille,PER,PER,197082," —
elle ne s'appelle pas Brous"
"aille —
elle ne s'appelle pas ",197107,Broussaille,PER,PER,197118,", mais on l'appelle
Broussaill"
"nonûes!

— Ne m'en parle pas. ",197373,Broussaille,PER,PER,197384,", qui n’est pas
bête, a tout d"
"Et qu’est-
ce qu’elle fait, à ",197614,Londres,LOC,LOC,197621," ?

Roger-la-Honte tire sa mon"
"rien ne
bouge-dans la maison. ",204236,Roger,PER,PER,204241," pousse la porte dont la
serru"
"mais incessant, de la scie de ",207492,Roger,PER,PER,207497," ; il a déjà pu percer
le coff"
 s’apercevront de rien. C’est ,209413,Monsieur,PER,PER,209421," lur-
même, lorsqu'il montera "
"fermé la porte
derrière nous. ",209688,Roger,PER,PER,209693, fait le tour des malles et: d
"t un.
cadeau tout trouvé pour ",210055,Broussaille,PER,PER,210066," ; et quant à toi,
si tute fai"
"à Cannon Street, c’est
que si ",212151,Paternoster,PER,PER,212162," nous donne cent mille francs
"
i eu le plaisir de vous voir. ,216243,Monsieur,PER,PER,216251,"
est de vos amis, je présume ?"
"r vous plain-
dre, interrompt ",218219,Paternoster,PER,PER,218230," qui continue à feuilleter
les"
"la plus grande partie, répond ",220084,Paternoster,PER,PER,220095,",
et même en Extrême-Orient ; "
" de belles
espérances, Voyez, ",220218,Monsieur,PER,PER,220226,", comme le Progrès
choisit, po"
"'est une grosse somme, assure ",222623,Paternoster,PER,PER,222634," en
hochant la tête. Quand on "
"e ! votre ton est sec, ricane ",223970,Paternoster,PER,PER,223981,".
Mais vousavez sans doute le "
"sottise humaine... Eh ! bien, ",224393,Messieurs,PER,PER,224402,", voici ce.que
je vous propose"
je vous propose : je garde la ,224447,Rente,MISC,MISC,224452,", les Chemins de
fer et le Sue"
"tu voudras.

— C'est bon, dit ",226731,Roger,PER,PER,226736," ; nous acceptons. Mais
nous n"
".

— La voilà, ma caisse, dit ",226838,Paternoster,PER,PER,226849," en nous
montrant un sac noir,"
" Avez-vous l'air
content, mon ",227654,Dieu !,MISC,MISC,227660," Moi, si j'étais voleur, voule"
"c'est
- crapule et compagnie. ",228912,Paternoster,PER,PER,228923," est encore le plus
honnête..."
angulaire. Nous descendons et ,229297,Roger,PER,PER,229302," fait, à
plusieurs reprises, r"
"n bien tenue ! Je pa-
rie que ",229703,Broussaille,PER,PER,229714, est à | « Empire. » Allons-y.
"Maïs nous le saurons
bientôt. ",230878,Broussaille,PER,PER,230889," est à deux pas d'ici, à l’hôt"
"ette, au bout du doigt,
comme ",231359,Mimi Pinson,PER,PER,231370,". Du reste, elle peut rester f"
" rester fille,
toujours comme ",231421,Mimi Pinson,PER,PER,231432,", car c’est une bonne
fille. |"
"es-vous timide à ce
point-là, ",232386,Monsieur,PER,PER,232394," ?

— Beaucoup plus encore, di"
" 115

— À la bonne heure, dit ",232589,Broussaille,PER,PER,232600," ; je vois que
vous avez des d"
"nton.

— Je vous préviens que ",233865,Broussaille,PER,PER,233876," va être ja-
louse, me dit-ell"
aut l’y laisser ; appelez-moi ,234207,Broussaille,PER,PER,234218,"
tout court, ou je ne vous par"
faire pardonner; je l'appelle ,234355,Brous-,MISC,MISC,234361,"
saille et je la tutoierai mêm"
"êt ; de plus, elle a donné
au ",236233,Juif,MISC,MISC,236237,", qui avait promis de renouvel"
" mois tombait
avant-hier ; le ",236397,Juif,MISC,MISC,236401, a refusé de renouveler les ef
"nouveler les effets et.
comme ",236446,Broussaille,PER,PER,236457,", prise au dépourvu, ne se tro"
"s pareilles.

— Non, sanglote ",236918,Broussaille,PER,PER,236929," ; non, je ne le ferai
plus ja"
"mais. Ne me gronde pas.

Mais ",236989,Roger,PER,PER,236994, n’en a pas la moindre envie. 
"e ça, par exemple ! Dis donc, ",237146,Randal,PER,PER,237152,",
te rappelles-tu comme je me "
"der un mobilier...

— Ah! dit ",237473,Broussaille,PER,PER,237484," dont les larmes se sèchent
co"
s mille francs. C’est le père ,238240,Binocar,PER,PER,238247,", au
Moins ? Oui. Eh ! bien, i"
 Ils vous dénoncent ? demande ,239001,Broussaille,PER,PER,239012,".

— Je te crois, ma petite! C"
"e. Je fais gras le Ven-
dredi ",241932,Saint,PER,PER,241937,", depuis que j'ai appris ça.

"
"

— Rien que ça de luxe ! dit ",241995,Broussaille,PER,PER,242006,". Madame

ne se refuse plus ri"
" -

— C’est tout naturel, dit ",244457,Roger,PER,PER,244462,"; son père est le
roi des vole"
" de main pour
une affaire, en ",244655,Suisse,LOC,LOC,244661,", et ça va venir ces Jours-ci."
"é une bonne

nuit, ainsi qu’à ",245345,Broussaille,PER,PER,245356,", dont le lit fut emporté
1. ="
" . » 9 ° . f
par l'inexorable ",245418,Juif,MISC,MISC,245422, et à qui elle a offert l'hosp
"en chartreux. De
femmes comme ",249269,Broussaille,PER,PER,249280,", par exemple, ou comme
moi, v"
" la femme du monde et moi.

— ",253187,Monsieur,PER,PER,253195,", me dit-elle, on a bien raiso"
"t, aujourd'hui... Vous savez, ",254115,Monsieur,PER,PER,254123,", pour-
quoi j’ai demandé à fa"
":
« Renée »... — je m'appelle ",254798,Renée,PER,PER,254803,", Monsieur ; dési-
gnez-moi pa"
"ée »... — je m'appelle Renée, ",254805,Monsieur,PER,PER,254813," ; dési-
gnez-moi par ce nom q"
"sir. Dites-le, pour voir ?

— ",255065,Renée,PER,PER,255070,". |

— Oui, très bien, c’est t"
"a. Bref, mon
oncle me dit : « ",255144,Renée,PER,PER,255149,", il faut me tirer de là. »
Mo"
"ée, il faut me tirer de là. »
",255177,Monsieur,PER,PER,255185,", j'ai mes défauts, je ne le c"
"mme; quand elle
m'eut dit : « ",256358,Renée,PER,PER,256363,", il faut me tirer de là 5, je"
"ragée comme un bijou.

— Oui, ",257993,Monsieur,PER,PER,258001,", oui, j'ai pensé à cela; à al"
"ler
voler dans les magasins ! ",258061,Croiriez,PER,PER,258069,"-vous des choses pa-
reilles ?"
"’en a plus. Que voulez-
vous, ",259832,Monsieur,PER,PER,259840, ? On ne peut pas. Une jeune f
"Ida m'a mise en
rapports avec ",260413,M. Canonnier,PER,PER,260425,". Elle à dû vous le dire?
Oui."
"ns. Je connais tant de monde,
",261233,Monsieur,PER,PER,261241, ! Des gens qui ont des fortun
"a m'avait presque décidée, et ",261419,M. Canonnier,PER,PER,261431," ma
convaincue ; écoutez, Mons"
"nier ma
convaincue ; écoutez, ",261457,Monsieur,PER,PER,261465," : on peut dire de lui
ce qu'o"
"progrès ! Je suis persuadée,

",262104,Monsieur,PER,PER,262112,", que vous avez reçu une excel"
oleurs sont la modestie même. ,263128,M. Canonnier,PER,PER,263140," était

À
LL

Comme vous ; il "
" mais pas plus.

— Hélas! dit ",264383,Renée,PER,PER,264388,", vous êtes impitoyable. Si
vo"
"à peine vêtue pour venir ici, ",264832,Monsieur,PER,PER,264840," ; un cos-
 tume de trottin, q"
" inconscience !... Ah! mon

_ ",267388,Cher,LOC,LOC,267392,", elle n’est pas la seule. Et "
"Lamargelle.

— Hé! bonjour, : ",281699,cher Monsieur,PER,PER,281712,", me dit-il de sa
voix profond"
" cette qualité
que j'ai pris, ",283123,cher Monsieur,PER,PER,283136,", la liberté de m'intéres-
ser"
" de
cette malheureuse famille ",284674,Montareuil,PER,PER,284684,".… |

Je ne répondis pas; sa v"
"prouvée ! Vous rappelez-vous, ",285078,cher Monsieur,PER,PER,285091,",
l'importance du vol dont Mr°"
"
poussait jusqu’à Londres.

— ",285329,Monsieur,PER,PER,285337," l’abbé, dis-je, jai peine à c"
" garant
de ma bonne foi. |

— ",288618,Mon Dieu,MISC,MISC,288626,", dis-je, je ne vois point pou"
rnière -— commeces vieux rois ,291829,du Nord,LOC,LOC,291836," qui
se plaçaient, mourants, d"
"puissants,
mais incomplets... ",292340,Disproportion,MISC,MISC,292353," de l’homme avec
lui-même beau"
"tise partout. Quel monde,
mon ",297444,Dieu !,MISC,MISC,297450,"

1°0 LE VOLEUR

Au moment où"
"ine,
ajoutai-je... ma cousine ",298441,Charlotte,PER,PER,298450," ?...

L’embarras de abbé paru"
"es
relations avec ma cousine. ",299073,Charlotte,PER,PER,299082," est mariée. Elle
est mariée, "
" nécessité scientifique. |
__ ",302840,Jetrouve,PER,PER,302848,",enrentrantchez moi, la dépêch"
"e.

Le second voyageur est un ",309688,Monsieur,PER,PER,309696," d’aspect mo:
rose, au teint j"
"-

reil. Ne trouvez-vous pas, ",311140,Monsieur,PER,PER,311148," ?

— Oui, beau temps... très "
"our le monde, juste ainsi.

— ",311286,Monsieur,PER,PER,311294, est étranger? Ah! ah! vraimen
"s Etats-
Unis. Du reste, sans ",311904,Lafayette,PER,PER,311913,". Et vous détestez les
Anglais"
"

— Parfaitement, approuve le ",312112,Monsieur,PER,PER,312120," jovial qui
voit qu'il n’y a d"
". | |

— Ne trouvez-vous pas, ",312278,Monsieur,PER,PER,312286,", demande-t-il en
se tournant "
"oix lugubre. | |
.— Le monde, ",312870,Monsieur,PER,PER,312878,", est émerveillé de la façon
d"
"e vous. Je suis philanthrope, ",314418,Monsieur,PER,PER,314426,". Un phi-
lanthrope, n'est-ce "
"envers
nous ; car enfin, sans ",314932,Lafayette,PER,PER,314941,"... Eh ! bien, vous me
croirez"
"ment infirmes.

— Croyez-moi, ",315259,Monsieur,PER,PER,315267,", la philanthropie doit de-
ve"
"n exagère beaucoup, répond le ",316052,Monsieur,PER,PER,316060," jo-
vial. La plus grande part"
"t même de l'alcool. L'alcool,
",316478,Monsieur,PER,PER,316486, ! Ils en boivent tant que les
"manque au Parlement français,
",316847,Monsieur,PER,PER,316855,", ce n’est pas la bonne volont"
"qui fait défaut à la Chambre, ",317142,Monsieur,PER,PER,317150,", c'est
un philanthrope qui in"
"e
serait si veau! . |

— Non, ",317297,Monsieur,PER,PER,317305, ; pas du pain. L'homme ne vit
"ue je vous expose. Ces têtes, ",320295,Monsieur,PER,PER,320303,", il
faudrait les faire tomber"
"ait le bon grain.
Savez-vous, ",320434,Monsieur,PER,PER,320442,", quelle est la principale cau"
"e devrait jamais
faire grâce, ",320697,Monsieur,PER,PER,320705, ! Il y va du salut de la Soci
"ers
les méchants, continue le ",320907,Monsieur,PER,PER,320915," jovial au bout d’un
instant, "
"atiquement.
Mathématiquement, ",321107,Monsieur,PER,PER,321115,"! Il conviendrait d’as-
surer "
ese refusent pas grand’chose. ,322286,Monsieur,PER,PER,322294,",
il n’y a pas d’êtres plus in"
"es mineurs des dépar-
tements ",322586,du Nord,LOC,LOC,322593,", au contraire, habitent des t"
"e bien mauvais livres, dit le
",323605,Monsieur,PER,PER,323613," triste en hochant la tête.

—"
" de mauvais livres, répond le
",323688,Monsieur,PER,PER,323696, jovial. Il y'a des livres ; e
"erais porté à croire, hasarde ",324083,le Monsieur,PER,PER,324094,"
triste, que l'instruction obl"
"uction donne la patience, mon ",324355,cher Monsieur,PER,PER,324368,".
Elle donne une patience d’an"
"voilà la trilogie.
Du papier, ",325257,Monsieur,PER,PER,325265,", du papier !.… |

Le Monsieur"
" semble vou-
loir s'endormir. ",325350,Le Monsieur,PER,PER,325361," jovial en fait autant.
Moi, j"
" aussi. |

Une exclamation du ",326003,Monsieur,PER,PER,326011," jovial me réveille.

— Ah! sa"
"e craignais de vous déranger, ",326128,Monsieur,PER,PER,326136,",

_continue-t-il en se tourna"
"vez là une bien belle montre,
",326525,Monsieur,PER,PER,326533,". |
Oui. J'en ai beaucoup comm"
à que se trouve le cabinet de ,330430,Monsieur,PER,PER,330438,". En face, à
droite ou à gauch"
"ont le chiffre ferait
loucher ",332132,Paternoster,PER,PER,332143, ; en face d’un lot assez con-
"ès que j’arriverai chez lui.

",358736,Tiens!,MISC,MISC,358742," jy suis.

Sa femme vient m'ou"
"u-
‘tion prend l'aspect d’une ",365774,Némésis,PER,PER,365781," assagie et bavarde,
établie e"
"à se hisser
dans ce char de l'",366521,Etat,LOC,LOC,366525, qui n’est plus qu’une roulott
"s sans-

11.

190 LE VOLEUR

",369766,Dieu,MISC,MISC,369770, décrocheront et raccrocheront
t un voleur de premier ordre; ,373142,Dieu,MISC,MISC,373146,"
seul, s’il existe, connaît le"
"résente
l’homme de robe. |

— ",383691,Monsieur,PER,PER,383699," le professeur Machin, crimina"
"tage-t-il cette mélan-
colie? ",384108,Mon Dieu!,MISC,MISC,384117, oui; il ne s’en défend pas. L
"ises modernes. Il
a fondé une ",384651,Revue,MISC,MISC,384656,".

— La « Revue Pénitentiaire."
"ute un peu, car enfin... Mais ",385127,Montareuil,PER,PER,385137,"
me démontre que j'ai le plus "
"
malfaiteur. Que voulez-vous, ",386896,Monsieur,PER,PER,386904," ? Un criminel
est un invalide"
"de physique. N’en doutez pas, ",387590,Monsieur,PER,PER,387598," ;
tout criminel présente des "
"ient pas l'examen. Car enfin, ",388065,Monsieur,PER,PER,388073,",
Où sont, dans l’admirable so"
"t re-
connaître. Aïnsi, vous, ",389083,Monsieur,PER,PER,389091," — permettez-mol
de faire une "
"ttines aussi pointues.
Voilà, ",389581,Monsieur,PER,PER,389589,. Ah! la science est une belle
"ères. Et, d’ailleurs, puisque ",390260,M.,PER,PER,390262," le professeur
Machin parlait "
"ntareuil. Pourquoi, mon

cher ",391646,Randal,PER,PER,391652,", n’écririez-vous pas un artic"
ue... Mais le criminaliste et ,392075,"Monta-
euil",PER,PER,392086, ont les yeux fixés sur moi; i
andes protestations d'amitié. ,393642,Montareuil,PER,PER,393652,"
m'apprend qu’il voudrait avoi"
l’action heureuse exercée sur ,394149,Pesprit,PER,PER,394156," de l’homme par

T4 2%

LE VO"
"voyage sans son mari et qu’un
",396889,Monsieur,PER,PER,396897, sympathique s’est installé da
"ouratet! Le voilà, à
son âge, ",397647,Directeur,PER,PER,397656, des Douzièmes Provisoires; et
" au Cirque qu’en soirée.
Mais ",401211,Mouratet,PER,PER,401219, insiste ; il revient même à l
e suis pas plutôt annoncé que ,401514,Mouratet,PER,PER,401522," vient
m'accueillir et me prés"
"n éclat de rire me répond.

— ",401738,Mon Dieu,MISC,MISC,401746,", Monsieur, que votre étude da"
" rire me répond.

— Mon Dieu, ",401748,Monsieur,PER,PER,401756,", que votre étude dans Ra
« Re"
"suis ravie de VOUS
connaître, ",401956,Monsieur,PER,PER,401964,", et mon mari ne pouvait mé
fa"
"rouver une parole,
tandis que ",402515,Renée,PER,PER,402520, — car c’est elle — va recevoi
"tout le monde. Ah!
mon pauvre ",403450,Mouratet,PER,PER,403458,", je comprends que tout t'ait
"
"st intéressante, cette petite
",403906,Renée,PER,PER,403911, qui tire si joliment sa révér
" !

Je voudrais bien parler à ",405433,Renée,PER,PER,405438,". Justement, elle
vient de se "
t la vertueuse indignation de ,409055,Mouratet,PER,PER,409063,",
. ce Mouratet qui vit au mil"
"emme, avec de l'argent auquel ",409149,Vespasien,PER,PER,409158," aurait
trouvé une odeur. Mais"
" |

J'ai apporté la pince; et ",409858,Renée,PER,PER,409863," m'a présenté aux
trois person"
"iez bien avoir raison, me dit ",411583,Renée,PER,PER,411588,"
à qui jexpose un jour mes idé"
"est
céttain, par exemple, que ",411666,Mme Courbassol,PER,PER,411680," qui, je
(rois, vous a laissé "
" coup, JE la
reconnais. C’est ",413957,Margot,PER,PER,413963,", Marguerite, l’ancienne femme"
"E la
reconnais. C’est Margot, ",413965,Marguerite,PER,PER,413975,", l’ancienne femme
de chambre "
"’ancienne femme
de chambre de ",414008,Me Montareuil,PER,PER,414021,".  .

— Enfin, te voilà! s’écr"
 je suis fort heureux de voir ,414319,Margot,PER,PER,414325,". Je
lui explique que mes occu"
"as eu à se plaindre ;
ah! mon ",415353,Dieu,MISC,MISC,415357,", non. Elle a une chance infer"
"s ? C’est lui qui m’a payé ce
",415836,Matun,PER,PER,415841, cette paire de solitaires. Jo
"aires. Jolis, hein ? Tu
Sais, ",415892,Courbassol,PER,PER,415902, sera ministre lundi ou mardi.
