Gauche,Début,Texte,Label_modele,Label_spacy,Fin,Droit
 à la victoire de Cicéron sur ,45152,Catilina,PER,MISC,45160, ; et aussi au triomphe de Cés
e ; c'était nécessaire ; « et ,45266,Jésus,PER,,45271,-Christ vient au monde. » Pour
et que c'est fort heureux que ,45493,Jeanne,PER,,45499, d'Arc les ait chassés de Fran
lairement que la destinée des ,45572,Empires,PER,MISC,45579, tient à un grain de sable ; q
ort Raphaël pour les Loges du ,46049,Vatican,PER,LOC,46056,", que j'ignore ; Michel-Ange, "
" j'ignore ; Michel-Ange, pour ",46091,le,PER,,46093," Jugement Dernier, que je n'ai"
"ignore ; Michel-Ange, pour le ",46094,Jugement,PER,,46102," Dernier, que je n'ai jamais v"
"Michel-Ange, pour le Jugement ",46103,Dernier,PER,,46110,", que je n'ai jamais vu. Boile"
"ble. Ce n'est pas pour moi, l'",46917,Espérance,PER,,46926, qui est restée au fond de la 
ns qui n'ont jamais quitté le ,47633,collège,PER,,47640," ; mangent, dorment, font leur"
" l'étripe ; je l'étrangle. 
– ",48255,Traduisez,PER,,48264," largement, dit l'autre ; n'ay"
"leine. 
– Mon ami, me dit mon ",48674,oncle,PER,,48679," quand j'ai quitté le lycée, p"
". 
– Excellente idée, dit mon ",49963,oncle,PER,,49968,. Peut-être as-tu raison de ne
"AMIS 
J'ai suivi le conseil d'",52160,Issacar,PER,MISC,52167,", et je suis ingénieur. Où, co"
"nieur. Où, comment j'ai connu ",52214,M.,PER,,52216," Issacar, c'est assez difficil"
"jours lui qui fait la vôtre. 
",52385,M.,PER,,52387, Issacar compte beaucoup sur m
e hasard des promiscuités. M. ,52645,Issacar,PER,MISC,52652, est un homme habile ; il a de
" cause : l'observation, par l'",53052,Israélite,PER,MISC,53061,", d'une règle religieuse en mê"
"l en soit, mes relations avec ",53413,Issacar,PER,MISC,53420," m'auront été fort utiles, m'a"
es choses ; il est certain qu',54964,Issacar,PER,MISC,54971," n'exagère pas, et que son idé"
" pour qu'elle ait du succès. 
",55088,Néanmoins,PER,,55097,", j'ai été très heureux de voy"
collections de timbres-poste. ,55315,Issacar,PER,MISC,55322, a su se faire beaucoup d'amis
"luses. 
– Vous voyez, m'a dit ",55631,Issacar,PER,MISC,55638,", que ça marche comme sur des "
moindre doute à ce sujet-là ; ,56343,Issacar,PER,MISC,56350, lui-même ne m'en a pas laissé
"m'en a pas laissé l'ombre. 
– ",56393,La,PER,,56395," morale, dit-il, est une chose"
"plutôt, la directe émanation. ",56589,Jusqu',PER,,56595,"à une certaine époque, le XVIe"
et j'ai visité les prétoires. ,58494,Monsieur,PER,,58502,", c'est absolument piteux. Mai"
"pas ton corps », a dit Isaïe. ",59400,Monsieur,PER,,59408,", je ne connais point de parol"
oint de parole plus haute. -- ,59455,Riche,PER,MISC,59460, ! ne méprise pas ton corps ; 
 un mauvais tour de la part d',61765,Issacar,PER,MISC,61772, ; je ne redoute pas qu'il veu
meilleure chance de succès qu',62316,Issacar,PER,MISC,62323, ait dans son jeu. Ses aptitud
", symbolisent les excès de la ",62983,Propriété,PER,MISC,62992,", dévoratrice d'elle-même, dit"
"ment, je crois que l'appui qu'",63741,Issacar,PER,MISC,63748, obtiendra de moi aura plutôt 
s je ne suis sûr de rien. Mon ,64023,oncle,PER,,64028,", qui me fait une pension depu"
"e, Édouard Montareuil, que ma ",64750,cousine,PER,,64757, Charlotte va se marier. Pas u
un peu gnan-gnan -- un fils à ,64869,maman,PER,,64874,". -- Ça me fait quelque chose,"
"rès étonné, même, lorsque mon ",65694,oncle,PER,,65699," me prend à part, un soir, et "
"r, et me dit à demi-voix : 
– ",65753,Viens,PER,,65758," après-demain matin, à dix heu"
"ptes de tutelle. Sois exact. 
",65848,Diable,PER,,65854, ! Il paraît que c'est pressé.
oi écrite. Ses dominantes : l',66594,Orgueil,PER,,66601," et la Luxure, dont la somme, "
 dominantes : l'Orgueil et la ,66608,Luxure,PER,MISC,66614,", dont la somme, toujours, est"
ensière ; fort jolie surtout. ,70673,Mon,LOC,,70676," oncle, le lendemain du mariag"
ère ; fort jolie surtout. Mon ,70677,oncle,PER,,70682,", le lendemain du mariage, pri"
 qui met sur le visage de mon ,71117,oncle,PER,,71122,", parfois, un voile de tristes"
"ut lorsqu'on croit, comme mon ",74754,oncle,PER,,74759,", que l'âge est proche où l'au"
" Ah ! ces Américains, dit mon ",75000,oncle,PER,,75005," avec colère, quelles leçons i"
quelles leçons ils donnent au ,75049,Vieux,PER,,75054," Monde ! 
Et il explique le sy"
l ne faut pas plaisanter avec ,76327,M.,PER,,76329," Urbain Randal. 
Mais ça, c'es"
pas plaisanter avec M. Urbain ,76337,Randal,PER,,76343,". 
Mais ça, c'est une règle qu"
e que des plaisanteries à mon ,76487,oncle,PER,,76492,", tout à l'heure. 
Car je suis"
e à la gorge et lui crier : « ,80112,Menteur,PER,MISC,80119, ! Voleur ! » C'est aujourd'hu
ge et lui crier : « Menteur ! ,80122,Voleur,PER,MISC,80128," ! » C'est aujourd'hui, ce jou"
 que ce désastre de la Banque ,81080,Européenne,PER,,81090,... J'ai pensé que lorsque tu 
"ence. 
Je ne réponds pas. Mon ",82196,oncle,PER,,82201," reprend : 
– j'ai donc, aujou"
"
– C'est possible, répond mon ",82537,oncle,PER,,82542,". Lis un journal. Ou plutôt, a"
valeurs ne sont pas cotées en ,82657,Bourse,PER,LOC,82663,", ni même en Banque. Lorsque j"
"rdereaux d'achat. Les voici. 
",82806,Naturellement,PER,,82819,". 
– Tu n'as aucune réclamatio"
"le. 
Il ne l'aura pas. 
– Mon ",83532,oncle,PER,MISC,83537,", dis-je en prenant une plume,"
" me fasse grâce, moi ! 
– Mon ",83881,oncle,PER,MISC,83886,", ne faites aucune attention à"
"on d'entreprendre, me dit mon ",84322,oncle,PER,,84327, lorsqu'il m'a remis les titre
"de même, si le cœur t'en dit. ",84600,Méfie,PER,,84605,-toi des entraînements ; ils s
", il n'y a rien de tel que le ",84737,Respect,PER,LOC,84744,. J'en ai fait l'expérience. L
bon escient. Rappelle-toi que ,85263,le,PER,,85265, Petit Poucet a retrouvé son c
 escient. Rappelle-toi que le ,85266,Petit,PER,,85271, Poucet a retrouvé son chemin 
". Et je saurai, aussi, que le ",85460,Respect,PER,LOC,85467, est un chat malfaisant et san
"neur Prudhomme de Carabas. 
– ",85638,Viendras,PER,,85646,-tu ce soir chez les Montareui
s Montareuil ? me demande mon ,85695,oncle,PER,,85700,". 
– Non ; je ne crois pas. 
–"
"crois pas. 
– Tu le devrais ; ",85747,Mme,PER,,85750, Montareuil est charmante pour
"erite, la femme de chambre de ",85990,Mme,PER,,85993," Montareuil, une jolie fille p"
"la taille, dans les coins. 
– ",86091,Soit,MISC,,86095,", dis-je, j'irai ; mais pas av"
"; mais pas avant dix heures. 
",86142,Mme,PER,,86145, Montareuil est une personne g
"iselle ? 
– Non, Monsieur. 
– ",86692,Beaucoup,PER,,86700, de gens s'en trouvent incommo
"e chose incompréhensible, dit ",86914,Mme,PER,,86917," Montareuil, que ces perpétuel"
"douard de nouvelles qualités, ",87474,Mme,PER,,87477, Montareuil rentre dans le sal
leurs que j'ai retirées de la ,87695,Banque,PER,ORG,87701, afin de faire opérer les tran
"a broche. Qu'en dites-vous ? 
",87820,Beaucoup,PER,,87828," de bien, naturellement. Pourq"
nt. Pourquoi en dire du mal ? ,87879,Mme,PER,,87882, Montareuil referme l'écrin av
ourses. Vous viendrez aussi à ,88061,Maisons,PER,,88068,"-Laffitte, j'espère, monsieur "
"à Maisons-Laffitte, j'espère, ",88089,monsieur,PER,,88097," Georges ? 
– Non, Madame ; je"
"-Laffitte, j'espère, monsieur ",88098,Georges,PER,MISC,88105," ? 
– Non, Madame ; je le regr"
"effet, j'ai reçu une lettre d'",88316,Issacar,PER,MISC,88323, qui m'appelle à Bruxelles. Ma
tre d'Issacar qui m'appelle à ,88340,Bruxelles,PER,LOC,88349,". Mais, surtout je ne tiens pa"
cette belle propriété que mon ,88464,oncle,PER,,88469," a achetée, je crois, par habi"
"rit de retour. C'est si joli, ",88848,Maisons,PER,,88855,-Laffitte ! Et les courses ! Q
es églises en construction au ,89308,Thibet,PER,LOC,89314, ne me disent rien de bon ; et
"– Alors, Monsieur ne va pas à ",89470,Maisons,PER,,89477,"-Laffitte demain, me dit-elle "
rsuader ; Je ne partirai pour ,90062,Bruxelles,PER,LOC,90071," qu'après-demain matin, et la "
"ENCE 
Quand je suis revenu de ",90240,Belgique,PER,LOC,90248,", où je n'avais guère passé qu"
 oncle dans une colère bleue. ,90337,Mme,PER,,90340," Montareuil, que j'avais renco"
"vaient l'air fort affligé. 
– ",90597,Mademoiselle,PER,,90609," Charlotte ne se mariera pas, "
t qui a suivi mon départ pour ,90879,Bruxelles,PER,LOC,90888,", par le fait -- les voleurs s"
"urs, bijoux. Le secrétaire de ",91019,Mme,PER,,91022, Montareuil a été forcé et mis
"personne, cette nuit-là, chez ",91627,Mme,PER,,91630," Montareuil ? 
– Si ; Margueri"
"ent mille francs, à en croire ",91960,Mme,PER,,91963," Montareuil ; mettons-en, si t"
"dait, à mon avis. Si le vieux ",92078,Montareuil,PER,LOC,92088," avait encore été de ce monde,"
 de la Digestion Économique ; ,92503,Mme,PER,,92506, Montareuil aussi a toujours é
"é très charitable, ajoute mon ",92567,oncle,PER,,92572, qui ne se souvient plus de ce
"sidérable... 
– Je pense, mon ",93196,oncle,PER,,93201,", que vous avez été un peu vit"
"les gens qu'elle aimerait. 
– ",93505,Peut,MISC,,93509,"-être. En tous cas, on peut re"
as agi aussi brusquement avec ,94159,Mme,PER,,94162, Montareuil. J'ai pris des ren
es un peu mystérieuses de mon ,94810,oncle,PER,,94815," m'intéressent, alors, quel es"
"e te dire son nom, répond mon ",94912,oncle,PER,,94917, ; il ne t'apprendrait rien. C
trait. -- Il était l'amant de ,95055,Mme,PER,,95058," Montareuil. 
– Mme Montareuil"
"l'amant de Mme Montareuil. 
– ",95074,Mme,PER,,95077," Montareuil ! Un amant ! 
– Po"
"s la seule, je pense, dit mon ",95163,oncle,PER,,95168, en haussant les épaules... Ça
e. Un de ces faux artistes de ,95772,Montmartre,PER,LOC,95782, dont le ciseau de sculpteur s
"trouvé -- avant-hier, dans la ",96149,Seine,PER,LOC,96154,". -- Crime ou suicide ? Crime,"
"avant-hier, dans la Seine. -- ",96159,Crime,PER,,96164," ou suicide ? Crime, certainem"
 ont révélé son intimité avec ,96369,Mme,PER,,96372," Montareuil. 
– Ce n'est donc "
"on. Mais pourquoi diable, mon ",97041,oncle,PER,,97046,", me racontez-vous une pareill"
" ? 
– Une histoire ! crie mon ",97116,oncle,PER,,97121,. Une histoire ! Aussi vrai qu
"onnaire ! 
– Calmez-vous, mon ",98773,oncle,PER,,98778,". D'abord, ces titres, ceux qu"
"aires opèrent eux-mêmes... 
– ",99240,Est,LOC,,99243,-ce que Mme Montareuil est au 
"nt eux-mêmes... 
– Est-ce que ",99251,Mme,PER,,99254, Montareuil est au courant des
"
– Édouard ne saura rien ? 
– ",99875,Rien,MISC,,99879,. Il n'aura qu'à se consoler d
"e regarde avec étonnement. 
– ",100204,Est,LOC,,100207,-ce que je sais ? Elle n'a rie
 je le sais depuis longtemps. ,100603,Depuis,PER,,100609," le jour, au moins, où j'ai co"
ger. Et le jugement qu'elle a ,103093,porté,PER,,103098,", nerveux et partial, a été la"
"ur d'orage, dans le jardin de ",106734,Maisons,PER,,106741,"-Laffitte, où sa robe blanche "
force de ses deux bras et m'a ,107081,porté,MISC,,107086, à ses lèvres... Je n'ai point
"deuse et vieille, -- vieille, ",108989,vieille,PER,,108996,"... 
J'ai conscience qu'elle n"
tresse. -- Ta... ? a crié mon ,113690,oncle,PER,,113695," en sursautant, car il a senti"
ariser notre situation. » Mon ,113887,oncle,PER,,113892," était blême, encore, et sa ma"
"é mon héritage, à moi ! » Mon ",114316,oncle,PER,,114321, ne s'est pas indigné ; il a s
nité... » J'ai bondi vers mon ,114847,oncle,PER,,114852, et je l'ai empoigné par les é
ser ; elles sont la base de l',117110,Ordre,PER,,117115," universel, quoi que tu en pui"
harlotte ; tu peux la garder. ,117487,Vivez,PER,,117492," en concubinage, si vous voule"
"age ma main et je me lève. 
– ",118685,Est,LOC,,118688,-ce que je sais ce que tu pens
". Tu sais, le vol commis chez ",119511,Mme,PER,,119514," Montareuil, ces quatre cent m"
rappelles-tu ? en revenant de ,120078,Bruxelles,PER,LOC,120087,"... Non, non, ne t'en va pas. "
"... Non, non, ne t'en va pas. ",120117,Reste,PER,,120122,. Ne te mets pas en colère si 
"thie que je te demandais ! 
– ",120619,Enfant,PER,MISC,120625, ! dit-elle en me reprenant da
"s ni moins, et le tonnerre de ",121869,Dieu,MISC,,121873, ne m'en empêcherait pas. J'es
"lendemain matin, à la gare du ",127275,Nord,LOC,,127279,", au moment où je vais prendre"
je vais prendre le train pour ,127324,Bruxelles,PER,LOC,127333,", quelqu'un me frappe sur l'ép"
"– Vous partez en voyage, cher ",127441,monsieur,PER,,127449," ? 
– Oui ; pour affaires ; un"
 Providence sont insondables. ,128085,M.,PER,,128087, Édouard Montareuil est bien a
'autre jour sur la route de l',128316,Institut,MISC,,128324, Pasteur. La science est une g
"er mon train. Au revoir, cher ",128821,monsieur,PER,,128829,". Nous nous retrouverons, j'es"
s plus mauvais soutiens de la ,129396,Société,PER,ORG,129403,", bien que la bourgeoisie décl"
"iable. 
V -- OÙ COURT-IL ? 
– ",130204,Naturellement,PER,,130217,", si vous essayez d'expliquer "
"extrême, certainement, répond ",131045,Issacar,PER,MISC,131052, en allumant une cigarette. Ma
"ix-huit siècles, au sommet du ",131491,Golgotha,PER,MISC,131499," : le larron légal à droite, l"
t point de doutes à ce sujet. ,132817,M.,PER,,132819, Alphonse Bertillon assure mêm
"ités ordinaires, une sorte de ",136870,Bachi,PER,,136875,-Bouzouk du capitalisme. C'est
 base la liberté absolue de l',137254,Individu,PER,MISC,137262, ; de la bloquer dans sa Cité 
" se détruise elle-même, comme ",137387,Numance,PER,MISC,137394,". Ce rôle, il ne le remplit pa"
"er. » Quoi de plus juste ? 
– ",138283,Rien,MISC,,138287, au monde. C'est faire du crim
"iduelle. 
– Certainement, dit ",139091,Issacar,PER,MISC,139098,. Mais ce n'est pas seulement 
" loups sont des loups, répond ",140289,Issacar,PER,MISC,140296, ; et les hommes... Il y a ann
"ui refaire une virginité ? 
– ",141971,Personne,MISC,PER,141979,", assurément. On pourrait même"
ris croissant pour la misère. ,142190,Penser,PER,,142196, qu'après dix-huit siècles de 
". 
– Que voulez-vous ? ricane ",142676,Issacar,PER,MISC,142683,. Ils ont contre eux l'opinion
perspective était engageante. ,144270,Néanmoins,PER,,144279,", elle ne m'attirait pas. J'ét"
"ne question de principes, dit ",144692,Issacar,PER,MISC,144699,. Rien de mauvais comme les pr
"u'avait déjà tenue Jérémie, l'",146378,Individu,PER,,146386," la porte sur la poitrine, auj"
"r, et rien qu'un voleur... 
– ",146559,Pourquoi,MISC,,146567, : rien qu'un voleur ? Ne pouv
"lité. N'en faites pas une. 
– ",147058,Soit,MISC,,147062,. Je voulais dire qu'il y a de
ne sont point une sauvegarde. ,148035,Jusqu',PER,,148041,"ici, vous n'avez commis qu'un "
" butte. 
– C'est mon avis. 
– ",148715,Le,MISC,,148717, genre de vie que vous choisis
"e vous révoltez pas trop, dit ",149430,Issacar,PER,MISC,149437, ; ça n'a jamais rien valu. Co
ignait la bienveillance de la ,149680,Société,PER,ORG,149687,", ne vous refusez pas cette sa"
ers ? Votre brusque arrivée à ,150317,Bruxelles,PER,LOC,150326,", quand j'y réfléchis, me lais"
"rs !... 
– Vous en aurez, dit ",150877,Issacar,PER,MISC,150884,. Je ne vous promets point que
question n'est pas mûre ; les ,152083,Belges,PER,LOC,152089," y viendront, n'en doutez pas,"
 ils feront la conquête de la ,152225,Suisse,PER,LOC,152231,", pour créer un port à La-Chau"
"èque ce soir ? 
– Non, répond ",152910,Issacar,PER,MISC,152917, ; vous m'enverrez ces vingt m
" présent, en route, chantonne ",153178,Issacar,PER,MISC,153185, en prenant son chapeau. Le ca
"ôté, en effet ; en face de la ",153309,Bourse,PER,LOC,153315,. C'est l'heure de l'apéritif 
poste sur son flanc gauche et ,154066,Issacar,PER,MISC,154073, lui fait face avec intrépidit
e libre ? Pour qui ? dis-je à ,154166,Issacar,PER,MISC,154173, dès que le garçon nous a muni
"des gens... 
– Chut ! Chut ! 
",154541,Issacar,PER,MISC,154548, se retourne pour faire signe 
"e industriel, j'ai appris par ",155167,M.,PER,,155169, Issacar combien vous êtes dés
l'avis de notre honorable ami ,155483,M.,PER,,155485," Issacar, et je suis heureux q"
écoute le moins possible. Mon ,155875,Dieu,MISC,,155879, ! Mon Dieu ! pourvu que ça ne
oins possible. Mon Dieu ! Mon ,155886,Dieu,MISC,,155890, ! pourvu que ça ne dure pas t
"s. 
– Quoi qu'il en soit, dit ",157147,Issacar,PER,MISC,157154, qui s'aperçoit sans doute que
la plus grande impression sur ,157328,M.,PER,,157330, Randal. Je connais M. Randal.
ion sur M. Randal. Je connais ,157350,M.,PER,,157352," Randal. Il est peu expansif, "
fication des coups de pied qu',157832,Issacar,PER,MISC,157839, me lance sous la table -- oh 
"! c'est aller bien vite... 
– ",157904,Mon,MISC,,157907, Dieu ! dit l'industriel dont 
n... Il ne s'agit pas ici des ,158013,Bitumes,PER,,158020, du Maroc ou du percement du C
s'agit pas ici des Bitumes du ,158024,Maroc,PER,,158029," ou du percement du Caucase, s"
s du Maroc ou du percement du ,158049,Caucase,PER,LOC,158056,", savez-vous. C'est une affair"
"is ? 
Moi ? Pas du tout. Mais ",158249,Issacar,PER,MISC,158256," en a pour moi. 
– Oui, dit-il"
"n a pour moi. 
– Oui, dit-il, ",158288,M.,PER,,158290, Randal a certaines raisons qu
" est une admirable chose, dit ",159490,Issacar,PER,MISC,159497,". Mais M. Randal, qui a pour e"
"able chose, dit Issacar. Mais ",159504,M.,PER,,159506," Randal, qui a pour elle tout "
"t une grande consolation, dit ",160693,Issacar,PER,MISC,160700,". Malheureusement, cette union"
"es, dont l'idée seule effraye ",160874,M.,PER,,160876," Randal. 
– Oui, dis-je, obéis"
sant à une pression du pied d',160936,Issacar,PER,MISC,160943,", je crains énormément les grè"
"ins énormément les grèves. 
– ",160981,Crainte,PER,,160988," chimérique, affirme l'honnête"
"mpensation, en effet, accorde ",161818,Issacar,PER,MISC,161825, ; mais elle est peut-être un 
"on sociale... 
Coup de pied d'",161946,Issacar,PER,MISC,161953,. Silence. Second coup de pied
ilence. Second coup de pied d',161986,Issacar,PER,MISC,161993,". Je parle. 
– Certainement, u"
on qui prendrait d'assaut les ,162171,Banques,PER,LOC,162178, et dilapiderait les épargnes 
ne pas confier son argent aux ,162501,Banques,PER,LOC,162508, et de le garder chez soi. C'e
"it peut-être prudent, suggère ",163421,Issacar,PER,MISC,163428,". 
– Je ne dis pas. Mais je pu"
". 
– Excellente habitude, dit ",163564,Issacar,PER,MISC,163571, ; nous n'aurons pas de mal à 
"our vous demander à déjeuner, ",163666,M.,PER,,163668," Randal et moi. 
– Le plus tôt"
"onne son adresse : 67, rue de ",164028,Darbroëk,MISC,,164036, ; et se retire après force co
reille corvée ? demandai-je à ,164172,Issacar,PER,MISC,164179,". 
– Vous le verrez bientôt, m"
 sur la table pour murmurer à ,165930,Issacar,PER,MISC,165937," : 
– Allons-nous en d'ici ; e"
"e faire connaître ce soir. 
– ",166092,Volontiers,PER,MISC,166102,", répond Issacar ; mais il est"
"e soir. 
– Volontiers, répond ",166111,Issacar,PER,MISC,166118, ; mais il est inutile de sort
"il, de vous présenter mon ami ",166271,Roger,PER,,166276," Voisin, dont vous désirez si "
tification ; mon nom est bien ,166527,Roger,PER,,166532," Voisin mais, d'ordinaire, on "
"Honte et moi, dans la rue, de ",166709,Darbroëk,MISC,PER,166717, ; nous venons de faire nos ad
 venons de faire nos adieux à ,166754,Issacar,PER,MISC,166761, avec lequel nous avons dîné à
 nous avons dîné à l'hôtel du ,166803,Roi,PER,,166806," Salomon, où il habite. On est"
s avons dîné à l'hôtel du Roi ,166807,Salomon,PER,LOC,166814,", où il habite. On est très bi"
"te tout court, comme on dit : ",167423,Monsieur,PER,,167431," Thiers. 
– Nous voici arrivés"
"honnête industriel, comme dit ",168717,Issacar,PER,MISC,168724,... Nous a-t-il assez assommés
