Gauche,Début,Texte,Label_modele,Label_spacy,Fin,Droit
"ul a n'en aroir pas le droit.
",14758,Dentetre,PER,PER,14766,".
Londres, 1806.
 d  ded d 
GT"
"y pousse de tous
i Lescotés. ",16589,Mme Dubourg,PER,PER,16600, d laissé entendre a Ma Mère
"tait grand temps, et md tante ",16671,Augustine,PER,PER,16680,", en
 termes voilés, d mis in"
"e vous diricr, d présent, si ",17948,Jappd-,PER,PER,17954,"
raissdis d vous en costume de"
"eres ont la larmre a l'acil.
 ",18876,Cher,LOC,LOC,18880, petit! Comme il a dit travail
"e.
Candeur !... Mon enlanre ? ",20267,Jene,PER,PER,20271," me rappelle déja
i plus. Mes"
"ive à faire évotuer des per
",20835,Sonniges,PER,PER,20843, devant le tableau noir qui d 
"rtout. Il en est plein. Je le
",24071,Vois,PER,PER,24075," bien, d préseut, mais, tout "
"que j'aurais peur, en ballon. ",26155,Dureste,PER,PER,26162,", bien
que je ne l'avouequ'a m"
"putation méritéc,
mon grand ",33300,père,PER,PER,33305,", souventun peu sarcastique, e"
"́tait exagère, qu'il n'avait
",36282,Iamndis,PER,PER,36289, cté aussi loin... Quil ne s'
"us importuner plus longtemps, ",36941,M. Randal,PER,PER,36950,": je vais
Yous quittet... Au r"
"ts dans
Cette main ld.
Adicu, ",37115,Monsieur,PER,PER,37123,".
alors, M. Dubourg est parti."
"n ld.
Adicu, Monsieur.
alors, ",37132,M. Dubourg,PER,PER,37142, est parti. Il s'en cot alle a
"r
AE VOIEUE
73
ras dusol, lui ",37369,Rairant,PER,PER,37376, les talons d'un dir bien dég
"cule laraison - ils appellent
",44198,Ca Commne,PER,PER,44207, cd - juste d la place du cacu
", vers inon quatricme lustre, ",44713,Me,PER,PER,44715," presente
d Mes semblables. J'"
"es, avec permission de la r0-
",44884,Mantiser,PER,PER,44892," un peu, mais détense de la v"
"nt mauvais, parce quon ne mne ",47980,connditpoint i,PER,PER,47994,"
et que je ne suis pas un etie"
ignorer la loi. n Fstce que C',48339,"oet
Classique",PER,PER,48352,", Cd, oul simmplement perempto"
"heval de Troic... Mais n'anti
",49065,Cipons pa5,PER,PER,49075,".
J'exécute le programme, tre"
"lis beaucoup de papier, et je
",50634,Gache,PER,PER,50639," beaucoup dencre pour faire, d"
"c , cétair
nécessdire, u et ",52308,JésusChrist,PER,PER,52320," vient dumonde. n four
tant, i"
"
Boileau d mon admiration, et ",53210,Malherbe,PER,PER,53218,", qui vint
enkn. Je sdis que M"
"istinque soigneusenient
entre ",53398,Bossuet,PER,PER,53405,", qui était un digle, et fén"
"lantes d'orgueil, ou pien de;
",54893,Grandes,PER,PER,54900, araignées tristes . des ardi
"ans la poudrerose des dadas.
 ",55089,Serrer,PER,PER,55095, le terte ! s'écrie lun. Ia l
"uerdisje I Tusais que, depuis ",55991,Bonaparte,PER,PER,56000,", la carrière
est ouverte dun"
e de monter la garde... On ne ,58760,Me Mettrait,PER,PER,58771,"
pointcn prison sans morifs, d"
"ujours lui qui fait la votre.
",59419,M. Lssacar,PER,PER,59429," compte begucoup sur mnoi, il "
" hasard des promnis-
cuités. ",59682,M. Issacar,PER,PER,59692, est un homnmnc habile ; il a 
", Comme jc lespere, nous nou5
",61614,Cntendons,PER,PER,61623,".
Je le sdis. Essacar d une gr"
"gir tous les jours ; je pense
",65272,Renreane,PER,PER,65280, ucs sos msines du tiemes a re
"iner leuis fronts, si peu que ",67391,Cesoit,PER,PER,67397,", devant
Cette morale qui ne r"
"dévoratrice
d'ellemême, dit ",70086,Proudhon,PER,PER,70094,", mais les Cheveur ne
désiren"
 orcilles... Mais descendons. ,70680,ISsacdt,MISC,MISC,70687,"
boite un peu, cher lui, pourt"
"crois que l'appui gu'lsaccar.
",70843,Cohtiendra,PER,PER,70853, de moi aurd plutot un caracte
" a dékinir. Une jolie bruhe, ",72134,Charlotte,PER,PER,72143,", avecld
peau mate et de grand"
"d
peau mate et de grands yeux ",72180,Noits,PER,PER,72185,"...
 Est ce que je serais amno"
"contente d'etre philanthrope.
",74964,Etavare,PER,PER,74971, ? Certaincmnent. Mon oncle es
"es beauy yeur ont une valeur, ",75600,Commine,PER,PER,75607," les
pièces d'or, et il saito"
e : c'est une bête de proic. ,76872,Ilreste,PER,PER,76879," un
onstre, mais il cesse dét"
"nais l'as-
1
1
""
LE VOLEUR
35
",78531,Souvir,PER,PER,78537,: Que le moinent n'est pas Cnc
nt que s'ils étdient récls. ,80199,Tlus,PER,PER,80203,", peut
etre. Un jour, prochain"
"barrières de la
tnorale sans ",80436,Sanction,LOC,LOC,80444,. L'amnour.de l'argent quiseul
"clui, et lorsqu'il a dir
 a l'",83332,abbe Eamargelle,PER,PER,83347," qui, depuis quelque temps dej"
" craquer les fenillets des do
",84334,Cuments,PER,PER,84341,", d Mnesure quil parle et les "
"les fenillets des do
Cuments, ",84343,d Mnesure,PER,PER,84352, quil parle et les pose devant
"dre a la
Gorge et lui crier : ",87477,A Menteur!,MISC,MISC,87487," Voleur! n Cestdu
jourd'hui, c"
"des Actes. Il ne
dit plus : a ",88303,Metstoi d md,PER,PER,88315," place, je i'en prie, aurais.."
. I'indépendance coute cher. ,91875,Essayesen,PER,PER,91884,"
tout de même, si le cceur l'"
"gneur
Prudhomme de Carabas.
- ",92977,Viendras,PER,PER,92985, tu ce soir chez les Montareni
" soir chez les Montarenil. me
",93021,Lemande,PER,PER,93028," mon Oncle.
 Non, je ne crois "
"e crois pas.
 Ju le devrais : ",93080,Mme Montareuil,PER,PER,93094," est Charinante
pour toi et Ed"
" lorsqu'il estseul
en face de ",93232,Charlorte,PER,PER,93241,".
Gd, je men mogue absoluinent"
" absoluinent. Mais je pense d
",93289,Marguerite,PER,PER,93299,", la temme. de chambre de Hme "
"rite, la temme. de chambre de ",93325,Hme Montarcuil,PER,PER,93339,",
une jolie Alle pas trop faro"
"s-
erire sa Conversation avec ",93761,Charlotte,PER,PER,93770," ne ine Serait pas
dithcile.
 "
"ui,
Mademoiselle1
- Oh ! oui, ",93868,Monsieur,PER,PER,93876,".
 On se serait cru cu plein m"
" cu plein mois d'aoiit.
-Oui, ",93925,Monsieur,PER,PER,93933,".
43
 Vous ne craigner pas les"
"emoiselle ?
¥
LE VOLEDR
 Non, ",94018,Monsieur,PER,PER,94026,".
 Beducoup de gens sen trouve"
"l a de faire re-
nnonter pour ",94157,Charlotte,PER,PER,94166, plusicurs des bijoux que Muid
"n Bel.
Sique demain soir.
 44
",95580,LE VOLEUR,PER,PER,95589,"
n cltet, j'ai recu une lettre"
"de votre oncle. Hous laissons
",96047,Marguerite,PER,PER,96057," pour garder la mdison, ct nou"
"s les yeux de Margot.
 Alors, ",96763,Monsicur,PER,PER,96771, ne va pas d Maisons Catitte d
"nd-clle enbaissant lesyeuy.
. ",96941,Ehlbicn,PER,PER,96948,", nou, jen' y vaispas, ct je n"
oncle dans une colère blene. ,97628,Mme Montareuil,PER,PER,97642,", que
j'avdis rencontrée au b"
"fait - les voleurs
Sont venus ",98219,Cher,LOC,LOC,98223,". les Montareuil, ils ont tout"
"personme, cette nuit l2,
Cher ",98874,Mme Montareuil,PER,PER,98888," .
 Si, Warguerite, la femmne "
l'étage supéricur et assure ,98980,Setre,PER,PER,98985," endormie
de bonne heure ; com"
"rope, un des tonditeurs de
la ",99674,Digestion,MISC,MISC,99683,. Economnique ; Mme Montareuil
"e
la Digestion. Economnique ; ",99699,Mme Montareuil,PER,PER,99713," aussi d e
 onjours ere tres c"
qu'une union entre sonhils et ,100232,Charlotte,PER,PER,100241," Etait
désormdis impossible ;"
"n
I vite en besogne. D'abord, ",100480,Charlotte,PER,PER,100489," avait, je crois,
beaucoup d'a"
"ion pour Edouard...
4.
 Elle! ",100554,Charlotte I,PER,PER,100565," Flle n'aime personne. Une
ide"
"s
2
I
LE VOLEUR
49
l'attaire, ",103862,Edouard,PER,PER,103869," ne la quitte. pa5, mais clle "
it par les rues en criant : a ,105835,Oirestce,PER,PER,105843,"
50
LE VOLEUE
qu'on viole ? y "
"ous rendre re.
volutionnaire
 ",106028,Calmner,PER,PER,106035,"-vous, mon oncle. D'abord, ces"
" les numéros, sans doute, on ",106167,ferd Oppo,MISC,MISC,106176,".
Sition...
 Que tu es vaif! C"
" lui demander.
fout de suite.
",107696,Charlotte,PER,PER,107705, ne md pas dit ce quelle pense
"ngtemps dejd, sans doute,
Que ",110023,Charlotte,PER,PER,110032, d pu satistaire sa curiosité
u'elle ne pouvait comprendre. ,110613,Verdiet,PER,PER,110620," d'enfant i
roidie par le déd"
"plus souveni, cher la femmme, ",112110,Vindi,PER,PER,112115,"
Snation réprimée produit la"
"iore, que je sens vibrer dans ",113383,Charlotte,PER,PER,113392," , je la lis
Surson visage, So"
"and la chair lance son
E
d --
",115624,LE VOLEUR,PER,PER,115633,"
85
Cri, la déhance et la ré"
"e n'est pas pour moi, et elle
",116473,Jentqu'clle,PER,PER,116484, n'est pointfaire de ma chair.
"Hous ne serons plus se
Tares, ",118312,Charlotte,PER,PER,118321," ct moi, par un Adversaire inv"
"approche
An nouveau lien, Car ",118815,Charlotte,PER,PER,118824," est enceinte. Avant.
hier, cl"
"er matin. II m'a
écoutésans ",119293,Emotion,MISC,MISC,119300, et m'a laissé parler sans m'
quune. Je ne veux plus marier ,119525,Charlotte,PER,PER,119534,".
 Vous ne vouler plus... - No"
i ont empèché le mariage de ,119878,Charlotte,PER,PER,119887,", en
waison meine de la rarete"
le lui arracher tout d fait : ,120142,Charlotte,PER,PER,120151," est supposee
regrctter profon"
"ard pos
Sible. - Savervous si ",120666,Charlotte,PER,PER,120675," sera de votre avis el
ssi cll"
"on oncles'est mis d ri
caner. ",120758,u Ohl,PER,PER,120763, qu'elle le venille ou nou!...
"t. - Soit. C'est ce qu'a tair
",121119,Charlotte,PER,PER,121128,. Depuis trois mois clle est i
" vemille vous dire, c'est que ",122121,Charlotte,PER,PER,122130," est ei
Ceinte et qu'il nous f"
"re allusion injuriense
envers ",122519,Charlotte,PER,PER,122528,", vieuz coquin, je vous ecrase"
bien. Accorder moi la main de ,123469,Charlotte,PER,PER,123478," , je ne vous 
demande pas de "
" de moi et me prend la main.
 ",125850,Ertoi,PER,PER,125855,", que veur tufaire .
. a Mois "
"on, et je n'oscidi pas reuicr
",130640,Cetteloi,PER,PER,130648, et reprendre par la force ce 
"s infamics du Code?
 Non, dit ",131085,Charlotte,PER,PER,131094,", je n'hésiterdi pas. Je suis"
"tipliés d. tel point
que ld. ",131846,Gucule,PER,PER,131852, de la prison ne pourrd plus s
"aire 
 Oh! c'est affreux, dit ",132513,Charlotte,PER,PER,132522," en sanglotant.
Je ne sais pas"
"as.
 Fhl bien, si tu mlaimes, ",133031,Charlotte,PER,PER,133040,", ne me de-
mande point des ch"
" ds5e2 forte pour mne Suivre.
",133965,Charlotte,PER,PER,133974," devient pale, pile comme une "
"manquer mon train. Au revoir, ",136328,"Che
monsieur",PER,PER,136340,". Hous nous retrouverons, j'es"
"́reux, Chevalier d'industrie, ",138050,Accapd,PER,PER,138056,"
reur, Concussionndire, Cambri"
"rron hors la loi d Gauche, et
",139125,Jesus,PER,PER,139130," la bonté mé̂ine, représent"
́riger en aziomes. Je crois d ,139950,Vinluence,PER,PER,139959,"
ddétestable, irrésistible, "
"ode, c'est la conscience mo--
",141301,Aerne,PER,PER,141306,".
 Oui. Anonyine et d. tisques"
"ses dirigées. De par Ia loi,
",142525,Monsieur,PER,PER,142533,", de par la loi ! Vous saverqu"
"platissement désespèré de.
",142751,Vant,PER,PER,142755, les Lables de la Loiqui cerve
"regle et de tous statuts. Son
",144586,Beul,MISC,MISC,144590, role dans la civilisation mod
"base la liberté ab-
solue de ",144821,VIndividu,MISC,MISC,144830, : de la bloquer dans 52 Ciré
usqua ce quelle se rende sans ,144902,Couditions,PER,PER,144912,", ou
quelle se détruise elle-"
"se détruise elle-meme, Comme ",144954,Wumanic,PER,PER,144961,". Ce
role, il ne le remplit pa"
"poules, d S2
moralice, dssure ",145791,Carlyle,PER,PER,145798," , sans quoiil ne pourrait pas"
"ribundl, tait bien mneilleure ",149441,Kgure,PER,PER,149446,"
que le volé. Et qui voudrait"
donne sd cote tous les jours. ,150863,Liser laen,PER,PER,150873,"
faisant votre. compte, meme s"
"ommle,
et qu'avair deya tenue ",154037,Jéremie,PER,PER,154045,", lIndividu la porte sur
la po"
ouver retirer un plaisir dune ,157219,Compardison,PER,PER,157230," entre
l'état qui serd le vor"
jouffues et comme gonlées de ,161282,Rurions,PER,PER,161289,"
maisdines, avec des bouches q"
égouttement de leau bénire. ,162659,Essacar,PER,PER,162666," fait les
présentations comme"
"haisc libre perd sa liberte.
 ",162774,Monsieur,PER,PER,162782,", me dit l'honnete industriel,"
"'avis de notre ho
horable ami ",163153,M. Lssacar,PER,PER,163163,", et je suis heureux qu'il dit"
 j'écoute le moins possible. ,163547,Mon Dien,MISC,MISC,163555,")
Mton Dieu ! pourvu que ga ne"
" le moins possible. Mon Dien)
",163557,Mton Dieu !,MISC,MISC,163568, pourvu que ga ne dure pas tro
"rompre lhonnète industriel.
 ",164026,Monsieur,PER,PER,164034,", lui disje, le tableau que vo"
"de main de maitre, ct je dois
",164125,Arouer,PER,PER,164131, que vous ml aver presque comv
emmble que vous ne tender pas ,164487,"sufh
Sainmnent",PER,PER,164501," justice d'ld potasse.
 Mois f"
"endus hostiles. Woublier pas, ",164679,Monsieur,PER,PER,164687,", que je suis
ingénieur, rien"
" cn d pour moi.
- Oui, ditil, ",165973,M. Randal,PER,PER,165982," d certaines raisons qui le
fo"
" chosc, dit lssacdr.
Mais Mt. ",167201,Randal,PER,PER,167207,", qui d pour clle tout le tesp"
"s previennenttoujours de leur
",168015,Visite,PER,PER,168021," : question de courtoisie , c'"
"ves, dont Vidée seule
etraye ",168580,M. Randal,PER,PER,168589,".
Oni, disje, obéissant d une"
uune chose d faire : C'est de ,170194,Me,PER,PER,170196," pas
Confier soml argent aux B"
"ce que je fais, SaverVous,
.. ",170296,Etlhonnete,PER,PER,170306, industricl me regarde triomph
"ne.
 Ercellente habitude, dit ",171289,Isacar,PER,PER,171295,", Nous n'Aurons
pas de inal a "
"our
Yous demander i Acjenner, ",171391,M. Randal,PER,PER,171400," et moi.

 LE VOLEUR
 Leplus t"
"arcille corveed
 demandaije a'",171905,Essacar,PER,PER,171912,".
d.

85
 Vous le verrer bient"
"ger la flonte ct moi, dans la ",174436,Vule,LOC,LOC,174440,"
de Darbrock, nous venons de f"
"lonte ct moi, dans la Vule
de ",174444,Darbrock,PER,PER,174452,", nous venons de faire nos adi"
"pluriel, et de nous donner du
",175054,Monsieur,PER,PER,175062," ? Donc, Rogetld Tlonte me tut"
"us donner du
Monsieur ? Donc, ",175071,Rogetld,PER,PER,175078," Tlonte me tutoie et je
lappel"
" il nous d donne tous les ren
",177270,Scignements,PER,PER,177281, sur l'agencemnent intéricur 
" demain matin et passer lins-
",177457,Dection,MISC,MISC,177464," yous-meines , il aurait été"
"ire ans, clle etait cncore au ",180298,Couvent,LOC,LOC,180305," et
(osrétètem aere mcsonar "
"rendre une résolution énct-
",184276,Gique,PER,PER,184281," et, puisque je ne vouldis sui"
"oile de
Lorenro di Credi, une ",184797,Vierge,PER,PER,184803," qui me plaisait beal
coup, je"
"encurct on lui avait remis, d ",188109,Cetettet,PER,PER,188117,", soixane
mille francs, ces so"
"on l'avait mis cu prison pre.
",188286,Ventive,PER,PER,188293,", suivant la bonne habitude fr"
"je l'ai trouvéc au milicu de
",190006,Crucikr,PER,PER,190013,", de livres de pière et de ch"
" chapelets : clle md
donne un ",190070,Scapulaire,PER,PER,190080," qui doit me porter binheur
 N"
"roussaille, mais on l'appelle
",190430,Broussaille,PER,PER,190441," : est arrivée d apprendre, j"
"s noniles
 Ne m'en parle pas. ",190662,Broussdille,PER,PER,190673,", qui n'est pis
 vere, à rone"
"r des-
Cendre.
Descendre! dit ",191888,Roger,PER,PER,191893," la tlonte. Kstce que T.
rève"
"éclairéc.
 Tlalte ! murmure ",192310,Roger,PER,PER,192315,". Il faut attendre, nous
nous "
" Ce n'est pas ld
Mer dboire.
 ",193471,Estce,PER,PER,193476, qu'on d le temps ? Loujours u
"ant , et si l'onglisse - quel
",195252,Sauts,PER,PER,195257, -- Hous nous Ctammpounons de 
rvcuscinent la barre d'appui. ,195452,Roger,PER,PER,195457," ld
flonte, qui d sorti de sd "
"eme Étage.
- C'est bien, dit ",196844,Roger,PER,PER,196849,". Hous allons Commencey.
Vne p"
"la Maison.
 Ga y est, murmure ",197253,Roger,PER,PER,197258,", qui pose un doigt
SuT SCS le"
"it! dis-je d Roger-ld Tlonte,
",197560,Qui Sourit,PER,PER,197570,".
 Mais nou: Ga td produit cet"
"cent guclques lignes
-. 100
( ",198129,LE VOLEUR,PER,PER,198138,"
d'écriture, une lettre comim"
"mais incessant, de la scie de ",200655,Roger,PER,PER,200660,", il a déja pu percer
le cott"
e parti de remonter aupres de ,201104,Roger,PER,PER,201109,".
 Le voild ? demandetil, le v"
", d present :
._ Non, répond ",201864,Roger,PER,PER,201869,", il laut partir par oil nous
"
"u besoin au reY-deChaulsséc:
",202268,Mne Ailumetre,PER,PER,202281," lui d Suf.
 Mlaintenant, dit "
"rmé la porte
derrière nous. ",202817,Roger,PER,PER,202822, fait le tour des malles et de
"e nous cspérons. Enkin, nous ",204421,Verrons,PER,PER,204428,".
Moi, pour mille francs, jaur"
"'on devrait
Dendre.
 Pahs dit ",204599,Roger,PER,PER,204604,", d quoi bon déshonorer une
C"
"S NOTAIRES
- Mon avis, me dit ",205171,Rogerlaflonte,PER,PER,205184," dans le cah
Que nous venons d"
"cs. Sur une in
terrogation de ",208784,Roger,PER,PER,208789,", lun deux se leve, se dirige
"
"t.
 Vous voildenkin ! ditil a ",209191,Roger,PER,PER,209196,". Ily A ungrand
mois que je n'"
i cu le plaisir de vous voir. ,209257,Monsieur,PER,PER,209265,"
est de vos arnis, je présuin"
"
RogerlaTlonteine présente , ",209328,Paternosterse,PER,PER,209341," déclare
CChante et Continue "
"ire partoutque vou5
Ne vous y ",210791,Conndisser pa5,PER,PER,210805,".
 On ne yous croirait pas, ri"
"de belles
espérances. Voyer, ",213159,Monsicur,PER,PER,213167,", Comne le Progres
Choisit, po"
"neur japondis, un kaimalian d'",215335,Acie Mlincure,PER,PER,215348,"
ouun mandarind bouton de cris"
"e ! votre ton est scc, ricane ",216607,Paternoster,PER,PER,216618,".
Mais vousaversans doute le d"
"snre de voler.
i. Je vois Gd. ",216794,Commne,PER,PER,216800, les Conctionndires recucillen
"g.
uen penses tu ? me demande ",219254,Roger,PER,PER,219259,".
 Fais Coinine tu voudrds.
 C"
"e tu voudrds.
 C'est bon, dit ",219303,Roger,PER,PER,219308," ; nous acceptons. Mais
NOusno"
"se.
 La voild, ma caisse, dit ",219407,Paternoster,PER,PER,219418," en nou5
montrantun sac noir, "
"Aver-vous ('aie
Content, inon ",220227,Dieu !,MISC,MISC,220233," Moi, si jétais voleur, voule"
"e cricllente idéc.
ace ed --
",221614,LE VOLEUR,PER,PER,221623,"
113
Nous voila partis. Lecab "
angulaire. Hous descendons et ,221822,Roger,PER,PER,221827," fait, d
plusieurs reprises, r"
"une lumière..
 Birarre ! dit ",222075,Roger,PER,PER,222080,. Broussdille a dusortir et li
"ourons le prornenoir sans que
",222369,Roger la,PER,PER,222377,-Tlonte dit pu apercevoir sa s
" cherches ta sccur, dirclle d
",222632,i Roger,PER,PER,222639,".
 Oui. Pais-tu ou clle est ?
"
"as apprendre du nouveau, je
. ",223060,Retedisque Ga,PER,PER,223073,".
 Puel noureau ?'Onoid
 Ah l "
 L plus jeune saute au con de ,224262,Roger,PER,PER,224267," ld
flonte qui lemibrasse avec"
"présence. A Londres,
tépond ",224710,Roger,PER,PER,224715,", et dailleurs, monami Randal "
"d Roger, et dailleurs, monami ",224738,Randal,PER,PER,224744," n'aurdi
pa5 O56,
- Vraiment !"
"eau d'un éclattrès vif
avec ",225707,Comne,PER,PER,225712," un leger nuage cendré, par d"
ques Chevcux chaudron dont ld ,227289,Masse,PER,PER,227294,", 1e-
levée tres hautsurla nu"
"mysté.
Ticux de la maison de ",228265,Hensington,PER,PER,228275,". Ld dessus, Brous- i
saille s"
"orrible...
 Ne la Gronde pas, ",229143,Roger,PER,PER,229148,", implorc Idd. Elle est
un peu"
"is. Me me gronde pas...
 Mais ",229370,Roger nen,PER,PER,229379, d pas la moindre envie. Il ri
"de 52, par cxemple! Dis dorc, ",229522,Randal,PER,PER,229528,",
te rappelles tu comme je mne"
"s jours, et t
pourras aller d ",230059,Venise,LOC,LOC,230065,"... Quand je pense qu'avec ce
"
"n-
Peradit..
i. Cest bon, dir ",230265,Roger,PER,PER,230270,". We parlons plus de Gd.
l'ira"
"istence
 Tu dsraison, répond ",230929,Roger,PER,PER,230934,", mais si tuiettais
tes precep"
"cruanté de leur science impi
",232614,Gepangre,PER,PER,232622," 
.
.
3.1-
AE VOLEUE
119
toyab"
" On cherche des
remèdes, dit ",232886,Roger,PER,PER,232891,", on parle d'un impot sur les
"
"mme sera libre en France, dit
",233482,Roger,PER,PER,233487,", la France cesserd dêtre la "
" que le nombre des naissances
",233830,Aiminue,PER,PER,233837,", celui des médecins dugmente"
"audrait dirc... Oh! a propos, ",235734,Roger,PER,PER,235739,", j'ai revu mi
cliente... Lu s"
"r.
 - Atlends un peu, répond ",236102,Roger,PER,PER,236107,", il faut que je
réRéchisse."
"se.
- C'est tout naturel, dit ",236570,Roger,PER,PER,236575,", son père est le
roides vole"
" de main pour
une affaire, ch ",236771,Suisse,LOC,LOC,236777,", et Cd Vd Venir ces joursci.
"
"ourquoi n'ireis tul
pas, toi, ",236876,"Randald
 ",PER,PER,236885,Vers mi pourguois demande Ida 
"e.Lumière. Hous nous levons,
",237201,Roger,PER,PER,237206," et moi.
 Comment! s'ecrie ldd"
ent sur la paille la sceur de ,237640,Roger Id,PER,PER,237648,".
i Hlonte, il pourra. bientot"
"s'avions employe Id matinée, ",238124,Roger,PER,PER,238129," et
moi, d déposer ld plus gr"
"dcar, je les lui di envoyés. ",238354,Duils,PER,PER,238359," Mi
Servent, d cet excellent l"
"dithcile quesaint Vincent.
de ",239998,Paul,PER,PER,240002,", ct je promets de me laisser "
 ce n'est point par jalousic. ,242908,"Mous
Soinmes",PER,PER,242920," deux Camiarades ct, sil nous "
"r jalousic. Mous
Soinmes deux ",242926,Camiarades ct,PER,PER,242939,", sil nous arrive de nou5
Ssuv"
" peutetre pas difhcile
-
26.
(",243800,E VOLEUR,PER,PER,243808,"
a trouver. J'di connu des hoi"
"ante entre, dit quelques mnts ",244867,d. IAd,PER,PER,244873," et Se
 retire.
 Elle, est la,"
"n, la femme du monde et moi.
 ",245103,Monsieur,PER,PER,245111,", me dit-clle, on d bien raiso"
"ête d'un dir attristé, mais ",245365,Convaincy,PER,PER,245374,".
 Pourtant, Continue-t.Clle, "
"ée n.... je m'appelle Rence, ",246735,Monsieur,PER,PER,246743," ; dési-
Gner moi par ce nom "
"eussir. Dites le, pour voir?
 ",246991,Renec,PER,PER,246996,".
 Qui, trés bien, c'est tout"
"ée, il faut me tirer de 1d..
",247100,Monsieur,PER,PER,247108,", j'ai mes détauts, je ne le "
"ue vous dimez.
la peinture de ",247871,Bouguereau,PER,PER,247881," :
Madame, disje en reprimant "
"gée conline un bijoul.
 Qui, ",249919,Monsieur,PER,PER,249927,", oui, j'ai pensé a celd, d a"
"̀le.
 Je vous demande pardon, ",250652,Madame,PER,PER,250658,". J'admets
tres bien gu'une fe"
t trop. Et la concurrence est ,251301,Enorine,PER,PER,251308,".
On n'a même plus le mérite"
"n'en d plus. Oue vouler
Vous, ",251763,Monsieur,PER,PER,251771, ? On ne peut pas. Vne jenne K
"ns. Je conndis tant de monde,
",253177,Monsieur,PER,PER,253185, ! Des gens qui ont des fortun
"et M. Canonnier m
Convaincue, ",253391,Ecouier,PER,PER,253398,", Monsicur : on peut dire de l"
"progres ! Je suis persuadéc,
",254053,Monsieur,PER,PER,254061,", que vous aver reguune excell"
"adore 52.
J'en suis décolé, ",254594,Madaine,PER,PER,254601,", mdis je ne saurais
trouver d"
" vous Aurier
Certainement des ",254859,Cauchemnars,PER,PER,254870,", ct je ne voudrais pour
tien "
"d peine vetue pour venir ici, ",256748,Monsieur,PER,PER,256756,", un Co5-
tume de trottin, qui"
"nengons sur ce pied. la, nous ",257465,Verrons,PER,PER,257472,"
apres. Hous scrons bons arnis"
"e inconscience !... Ah ? mon
 ",259105,Cher,LOC,LOC,259109,", clle n'est pas la scule. Et "
"on dit. Quantauz deux villas, ",260797,Roget-,PER,PER,260803,"
la Lonte ayant amene d mnon d"
ayant amene d mnon dide trois ,260843,Camndrades,PER,PER,260853," de
forte cncolure, hous avous"
er entre les petites mains de ,261121,Renee,PER,PER,261126," les
apour ntrèvre e7--
LE VO"
"cieuse, légère et
nafquoise ",261994,Contine nn,PER,PER,262004," jeune oiseaul et lissant ses
"
"ur devenir dupc. Quand on trd
",262367,Vaille,PER,PER,262373,", ma mnere ine l'a appris jadi"
" jai.
de bons renseignements, ",262500,Rogerlaflonte,PER,PER,262513," en d aussi
de son coté ; et "
"pris le parti de vivre sur le
",263236,Commnun,PER,PER,263243,". Je Suis - pour cimployer, en"
"grave dont la réponse, si je
",263673,Vouldis,PER,PER,263680," la donner, serait fort probab"
"eurs années de prison... Ah.
",267822,Monsieur,PER,PER,267830,", je suis si malhcureuse de ne"
"encr-vous pret pore
demain. I ",271807,Oucstce,PER,PER,271814," que celd veut dire )
Cette de"
