Gauche,Début,Texte,Label_modele,Label_spacy,Fin,Droit
"! ce serait si beau ! 
– Non, ",299879,Monsieur,PER,PER,299887, ; pas du pain. L'homme ne vit
"es gaillards-là ne font rien, ",301862,Monsieur,PER,PER,301870,", ou presque rien. Ils se tour"
"ue je vous expose. Ces têtes, ",302821,Monsieur,PER,PER,302829,", il faudrait les faire tomber"
"ait le bon grain. Savez-vous, ",302960,Monsieur,PER,PER,302968,", quelle est la principale cau"
"atiquement. Mathématiquement, ",303633,Monsieur,PER,PER,303641, ! Il conviendrait d'assurer d
s mineurs des départements du ,305079,Nord,LOC,LOC,305083,", au contraire, habitent des t"
"uction donne la patience, mon ",306814,cher Monsieur,PER,PER,306827,. Elle donne une patience d'an
"encore mieux que les courses, ",307261,Monsieur,PER,PER,307269,", pour tenir en bride les mauv"
"ilà la trilogie... Du papier, ",307716,Monsieur,PER,PER,307724,", du papier !... 
Le Monsieur "
et semble vouloir s'endormir. ,307806,Le Monsieur,PER,PER,307817," jovial en fait autant. Moi, j"
"e craignais de vous déranger, ",308540,Monsieur,PER,PER,308548,", continue-t-il en se tournant"
"vez là une bien belle montre, ",308928,Monsieur,PER,PER,308936,". 
Oui. J'en ai beaucoup comme"
"et je me mets sur mes pieds. 
",317522,Est,LOC,LOC,317525,-ce que je rêve encore ? On di
"oisir. 
J'ai fait mon choix : ",333885,Balon,PER,PER,333890,", le psychologue anarchiste, q"
re a fait tant de bruit. Chez ,334033,Balon,PER,PER,334038,", pour commencer. 
Il me reçoi"
"le cervelle il doit avoir, ce ",335217,Balon,PER,PER,335222, ! Et je ne crois pas trouver 
omme on n'a pas tort ! -- Car ,335892,Balon,PER,PER,335897, n'est pas seulement un psycho
"ès que j'arriverai chez lui. 
",340477,Tiens !,MISC,MISC,340484," j'y suis. 
Sa femme vient m'o"
le corridor. Qu'y a-t-il ?... ,342048,Mme Talmasco,PER,PER,342060, et moi nous nous précipitons.
tinuent à hurler dans la rue. ,343699,Mme Talmasco,PER,PER,343711," remonte, tout en larmes. 
– B"
 quoi ai-je été me mêler là ? ,351638,Est,LOC,LOC,351641,"-ce que cela me regarde, moi, "
"be. 
– Monsieur le professeur ",365060,Machin,PER,PER,365066,", criminaliste. 
Saluts, poign"
rtage-t-il cette mélancolie ? ,365448,Mon Dieu !,MISC,MISC,365458, oui ; il ne s'en défend pas. 
" malfaiteur. Que voulez-vous, ",368175,Monsieur,PER,PER,368183, ? Un criminel est un invalide
"de physique. N'en doutez pas, ",368859,Monsieur,PER,PER,368867, ; tout criminel présente des 
"ient pas l'examen. Car enfin, ",369329,Monsieur,PER,PER,369337,", où sont, dans l'admirable so"
"ttines aussi pointues. Voilà, ",370824,Monsieur,PER,PER,370832,. Ah ! la science est une bell
"urs, puisque M. le professeur ",371522,Machin,PER,PER,371528, parlait tout à l'heure de la 
"se d'inattendu ! Je suis sûr, ",374361,Monsieur,PER,PER,374369,", que vous ferez un chef-d'œuv"
voyage sans son mari et qu'un ,377925,Monsieur,PER,PER,377933, sympathique s'est installé da
"mois. Ah ! il a de la chance, ",378649,Mouratet,PER,PER,378657," ! Le voilà, à son âge, Direct"
"e intérieur est ravissant, et ",379559,Mme Mouratet,PER,PER,379571, est une des femmes les mieux 
"– Tout ce que je sais, répond ",379927,Mouratet,PER,PER,379935,", c'est que le mariage m'a por"
 au Cirque qu'en soirée. Mais ,382165,Mouratet,PER,PER,382173, insiste ; il revient même à l
e suis pas plutôt annoncé que ,382463,Mouratet,PER,PER,382471, vient m'accueillir et me prés
"n éclat de rire me répond. 
– ",382687,Mon Dieu,MISC,MISC,382695,", Monsieur, que votre étude da"
" rire me répond. 
– Mon Dieu, ",382697,Monsieur,PER,PER,382705,", que votre étude dans la « Re"
"suis ravie de vous connaître, ",382906,Monsieur,PER,PER,382914,", et mon mari ne pouvait me fa"
si l'on s'en est aperçu. Mais ,383845,Mouratet,PER,PER,383853," n'a rien remarqué. 
– Comment"
out le monde. Ah ! mon pauvre ,384303,Mouratet,PER,PER,384311,", je comprends que tout t'ait "
" crevé le cerceau de papier. 
",385159,Est,LOC,LOC,385162,"-ce amusant, une soirée chez M"
t la vertueuse indignation de ,389838,Mouratet,PER,PER,389846,", ce Mouratet qui vit au milie"
"e indignation de Mouratet, ce ",389851,Mouratet,PER,PER,389859, qui vit au milieu du luxe pay
aurait trouvé une odeur. Mais ,389969,Mouratet,PER,PER,389977, ignore tout ! Ce n'est pas un
"cuse ; pourtant... 
Pourtant, ",390078,Mouratet,PER,PER,390086," se donne du mal, lui aussi, p"
" coup, je la reconnais. C'est ",394662,Margot,PER,PER,394668,", Marguerite, l'ancienne femme"
"eu beaucoup de mal, la pauvre ",395691,Margot,PER,PER,395697,. Elle a été obligée de poser 
"on ami Chose, et son confrère ",398864,Machinard,PER,PER,398873, ; et beaucoup d'hommes de lan
"s, d'une cocotte ; et surtout ",398984,Margot,PER,PER,398990,. Une partie de l'âme de la Fr
pagne de notre cher député. » ,401622,Margot,PER,PER,401628, prend le bouquet sans sourcil
 robes surannées des dames de ,402631,Malenvers,PER,PER,402640,. Les représentants du peuple 
"demander une chambre. 
– Non, ",404956,Monsieur,PER,PER,404964,", pas un coin. Ah ! à onze heu"
". Pourtant, ajoute-t-elle, si ",405220,Monsieur,PER,PER,405228, voulait repasser vers les cin
s de vous donner une chambre. ,405626,Monsieur,PER,PER,405634," a l'intention de déjeuner ? 
"
" et de mon pardessus, je vois ",405963,Margot,PER,PER,405969," descendre l'escalier, son bou"
". Pour rien, probablement. Et ",410173,Margot,PER,PER,410179,", ce soir... Tant pis ; j'y su"
" deux coups de temps. 
– Oui, ",412319,Monsieur,PER,PER,412327,". 
– Quand ce Monsieur qui a d"
"
– Oui, Monsieur. 
– Quand ce ",412341,Monsieur,PER,PER,412349, qui a demandé une chambre rev
"embrassant... Pourtant, si ce ",414763,Monsieur,PER,PER,414771, qui a demandé une chambre rev
"ntement vers moi. 
– Bonsoir, ",416055,cher Monsieur,PER,PER,416068,. Comment vous portez-vous ? D
èce ? La chambre à coucher de ,421702,Monsieur,PER,PER,421710," et de Madame, sans doute... T"
"x que ça, à présent. Et puis, ",422026,Edison,PER,PER,422032, a inventé une petite batterie
e dis que je sens l'argent... ,424305,Tiens,MISC,MISC,424310,", là. 
Il se dirige vers la ch"
pénétrons dans l'hôtel et que ,433641,Margot,PER,PER,433647, profite de la confusion pour 
"un affreux vacarme. 
– Tenez, ",434007,Messieurs,PER,PER,434016,", tenez ! Regardez la caisse !"
ation... Donnez le numéro 8 à ,436306,Monsieur,PER,PER,436314,", ordonne-t-il à Annette qui v"
"ne, se balancer aux doigts de ",436861,Margot,PER,PER,436867,"... 
– Tu ne trouves pas que c"
"r avec des gens pareils !... 
",438361,Et Margot,PER,PER,438370," pousse un gros soupir. 
XV --"
i de N'a-qu'un-Œil sur lequel ,439390,Marianne,PER,PER,439398,", coiffée d'un bas de laine, e"
"de Bois-Créault, où demeurait ",442302,Hélène,PER,PER,442308,". Ma fille, hier, en quittant "
"t me désigne, dans la rue, un ",442859,Monsieur,PER,PER,442867," qui porte un lorgnon. 
– Atte"
"vardage me distraira... 
Mais ",456379,Margot,PER,PER,456385," refuse ma proposition, telle "
"ps d'y digérer à mon gré, car ",456729,Margot,PER,PER,456735, est veuve jusqu'à demain. Cou
quand je voudrai. Ah ! ce que ,457071,Liane,PER,PER,457076," va rager !... 
– Mais si, par"
"
– C'est impossible ! s'écrie ",457238,Margot,PER,PER,457244,. Le président est forcé de ra
"
– Qu'y a-t-il donc ? demande ",457877,Margot,PER,PER,457883,". 
Moi, je ne sais pas... Mais"
" qu'il est ici ! 
– Mais non, ",458119,Monsieur,PER,PER,458127,", je vous jure, répond la voix"
nd leurs pas qui s'éloignent. ,459340,Margot,PER,PER,459346, se tord de rire ; et moi je s
'est-ce que tu fais ? demande ,459475,Margot,PER,PER,459481,". Tu t'habilles ? Tu pars ? 
–"
"e... 
– Et puis, et puis !... ",463346,M. Canonnier,PER,PER,463358,", l'avez-vous vu ? 
– M. Canon"
"anonnier, l'avez-vous vu ? 
– ",463380,M. Canonnier,PER,PER,463392," ? Je crois bien, que je l'ai "
"s sommes mis à table. 
– Non, ",471014,Monsieur,PER,PER,471022,", répond Hélène à une question"
"rcevoir, en marchant vite. 
– ",471541,Est,LOC,LOC,471544,"-ce votre avis, monsieur Randa"
"re, par exemple ? 
– Oh ! si, ",476499,Monsieur,PER,PER,476507,", je lisais beaucoup. Même des"
 chacun un des bras du père d',478829,Hélène,PER,PER,478835,". 
Et Canonnier sort d'un pas "
"lle m'interrompt. 
– D'abord, ",481369,Monsieur,PER,PER,481377,", je vous en prie, veuillez me"
"rès probablement... 
– Merci, ",481852,Monsieur,PER,PER,481860,", répond-elle d'une voix ferme"
"récié... Je vous prie encore, ",483924,Monsieur,PER,PER,483932,", de ne point vous formaliser "
. Vous avez entendu parler de ,485213,Barzot,PER,PER,485219," ? 
– Le premier président à l"
" honorable, m'a vendue à lui, ",485390,Monsieur,PER,PER,485398,. Comment le marché fut conclu
.. Ah ! j'ai dû coûter cher à ,487921,Barzot,PER,PER,487927,". 
– Mais, dis-je, M. de Bois-"
" elle était pour moi, lorsque ",489100,Barzot,PER,PER,489106, venait. Il y avait un portrai
"dra pas à demain, dît Hélène. ",489907,Barzot,PER,PER,489913," est déjà à Bruxelles. 
– Il e"
ez-vous exploré les poches de ,494587,Barzot,PER,PER,494593,", par la même occasion ? 
– No"
" oui, je lui ai coûté cher, à ",496084,Barzot,PER,PER,496090, ; et il ne m'a pas eue comme 
" Et puis, est-ce qu'on sait ? ",496382,Barzot,PER,PER,496388, ne doit pas avoir la tête à l
que tu faisais donc à Paris ? ,500225,Broussaille,PER,PER,500236, disait qu'on t'avait nommé ju
" noblesse de robe, et surtout ",502748,Barzot,PER,PER,502754, !... Barzot ! Il faut qu'il s
"e monde sera content. 
– Même ",504124,Barzot,PER,PER,504130,", dis-je ; car il sera certain"
"sera malin. 
– Vous irez voir ",508174,Barzot,PER,PER,508180, demain matin ? me demande-t-e
biller pour courir surprendre ,512656,Barzot,PER,PER,512662," au saut du lit, Tiens, à prop"
"ropos... Mais où perche-t-il, ",512719,Barzot,PER,PER,512725, ?... Diable ! il va falloir f
descendu le premier président ,512918,Barzot,PER,PER,512924,". 
Je lui fais passer ma carte"
"S RÉSULTATS 
En m'apercevant, ",513099,Barzot,PER,PER,513105, ne peut réprimer un mouvement
"prise. 
– Êtes-vous bien sûr, ",513172,Monsieur,PER,PER,513180,", me demande-t-il d'une voix t"
"ûr. 
– Je connais beaucoup un ",513561,M. Randal,PER,PER,513570,"... 
– M. Urbain Randal ? C'es"
" mon oncle. Je sais en effet, ",513631,Monsieur,PER,PER,513639,", qu'il a l'honneur d'être de "
"t. 
– Veuillez m'excuser, dit ",513926,Barzot,PER,PER,513932, en m'engageant à prendre un s
"us par Mme Hélène Canonnier. 
",514549,Barzot,PER,PER,514555," ne répond point. Son regard, "
"honneur, d'être très lié avec ",514798,M. Canonnier,PER,PER,514810, ; nous nous sommes rendu des 
"oint si vous l'avez remarqué, ",514901,Monsieur,PER,PER,514909,", mais la solidarité est utile"
"rès respectés. 
Les poings de ",515496,Barzot,PER,PER,515502, se crispent. Comme c'est amus
"e situation que vous occupez, ",515699,Monsieur,PER,PER,515707,", et qui vous laisse ignorer b"
ue vous m'avez volées ! hurle ,516296,Barzot,PER,PER,516302,". Ah ! misérable ! 
Je hausse "
"e les épaules. 
– Réellement, ",516360,Monsieur,PER,PER,516368, ? Misérable ?... Dites-moi do
"our violer une jeune fille ? 
",516571,Barzot,PER,PER,516577, reste muet. Il vient s'asseoi
"ntention de vous les vendre. 
",516945,Barzot,PER,PER,516951, lève la tête et me regarde av
Elle veut se marier ? demande ,517404,Barzot,PER,PER,517410, dont les yeux s'éclairent et 
"rier ?... Eh ! bien... Tenez, ",517515,Monsieur,PER,PER,517523,", continue-t-il étendant la ma"
"malfaiteur. 
– Alors, reprend ",517876,Barzot,PER,PER,517882," d'une voix plus grave, je vou"
"ien des scélérats devant moi, ",518686,Monsieur,PER,PER,518694, ; j'ai entendu le récit de bi
"ire... Vous venez de me dire, ",520299,Monsieur,PER,PER,520307,", que Mlle Canonnier désire se"
", vous avez soixante ans, mon ",520692,cher Monsieur,PER,PER,520705,", dont quarante de magistratur"
"zot, très pâle, je le ferais, ",521226,Monsieur,PER,PER,521234,". Mais j'ai une fille, une fil"
"simples... Rien ne se répare, ",522788,Monsieur,PER,PER,522796,", et rien ne se pardonne. On p"
"ne pardonne jamais... Voyons, ",523025,Monsieur,PER,PER,523033,. Mlle Canonnier désire se mar
"ue mad... 
– Jamais ! s'écrie ",523378,Barzot,PER,PER,523384, qui se lève en frappant la ta
" figure ferez-vous au procès, ",524101,Monsieur,PER,PER,524109," ? 
Barzot ne répond pas. Appu"
"z-vous au procès, Monsieur ? 
",524113,Barzot,PER,PER,524119," ne répond pas. Appuyé au mur,"
"r. 
– Voudriez-vous au moins, ",524351,Monsieur,PER,PER,524359,", m'apprendre pour quelle rais"
"nonnier ? 
– Je l'aime ! crie ",524533,Barzot,PER,PER,524539,. Je l'aime ! Je l'aime de tou
"l anxieusement. 
– Mon Dieu ! ",527324,Monsieur,PER,PER,527332,", dis-je en souriant, vous vou"
"est une comédie sinistre, dit ",527646,Barzot,PER,PER,527652,". 
C'est mon avis. Mais je me "
de ce qui s'était passé entre ,528149,Barzot,PER,PER,528155, et moi. Elle m'a écouté avec 
le vie ! C'est agir comme les ,529771,Barzot,PER,PER,529777," qui déplorent, quand ils sont"
"n éprouve à se martyriser... 
",530940,Barzot,PER,PER,530946, a écrit. Les Bois-Créault se 
lle fille venue. Qui est là ? ,541953,Broussaille,PER,PER,541964,. Très bien. Affaire conclue. 
 l'honnête femme la cocotte ? ,544897,Est,LOC,LOC,544900,-ce le voleur qui a dépravé l'
"banquiers, lorsque Mimi lâche ",549502,Marcel,PER,PER,549508, sous des prétextes qui n'en s
"istie d'une certaine église. 
",553733,Est,LOC,LOC,553736,-ce un conte ? Je vais m'en as
'ancienne femme de chambre de ,567712,Mme Montareuil,PER,PER,567726,. -- Elle ne savait rien de ce
 son anxiété. Qu'a-t-il dit ? ,575391,Est,LOC,LOC,575394,"-ce la méningite ? 
– Il ne sa"
a somme dont j'ai besoin ?... ,577711,Broussaille,PER,PER,577722,. Je me fais conduire à Kensin
– Ah ! quel malheur ! s'écrie ,578033,Broussaille,PER,PER,578044,. Si j'avais pu savoir !... Hi
is disparaître au tournant de ,580312,Cheapside,PER,PER,580321,. Je marche sur ses traces à g
"i cinquante autres. 
– Merci, ",589509,Monsieur,PER,PER,589517,", dit le docteur Scoundrel ave"
es assez vils pour accepter ? ,595821,Est,LOC,LOC,595824,"-ce cela ? Il faut croire, alo"
"is à cela, aussi, ce matin de ",596969,Noël,MISC,MISC,596973, où je me suis mis en route à 
" m'ouvrir. 
– Bonsoir, Annie. ",616701,Madame,PER,PER,616707," est là-haut ? 
– Monsieur... "
" Annie. Madame est là-haut ? 
",616723,– Monsieur,PER,PER,616733,"... je... Monsieur... 
Sa figu"
"à-haut ? 
– Monsieur... je... ",616743,Monsieur,PER,PER,616751,"... 
Sa figure s'effare ; elle"
" la fin, nom de Dieu ? Où est ",617104,Madame,PER,PER,617110," ? 
– Elle est partie hier, ré"
 mains. -- Comme il s'appelle ,619922,M. Randal,PER,PER,619931,", j'avais pensé... 
– Urbain R"
"eveu ! 
C'est une femme... -- ",624994,Margot,PER,PER,625000, ! c'est Margot ! -- qui m'acc
"serait ! 
– Tu sais, continue ",629244,Margot,PER,PER,629250,", il ne s'est livré à aucun co"
 en te racontant ça ? demande ,630254,Margot,PER,PER,630260,. Pardonne-moi ; je ne me dout
s de Pierre ou les actions de ,630702,Paul,PER,PER,630706,... Tâche de te remettre au be
"drai vers dix ou onze heures, ",630970,Tiens,MISC,MISC,630975,", voici l'hôtel Jeanne d'Arc ,"
"? demande Mme Voisin. 
– Oui, ",633935,Madame,PER,PER,633941," ; très bien. 
– Avez-vous des"
" ? demande M. Voisin. 
– Oui, ",634094,Monsieur,PER,PER,634102,", beaucoup. 
– Allons, tant mi"
" ? demande M. Voisin. 
– Oui, ",634292,Monsieur,PER,PER,634300,", pas mal. 
– Et vous prenez t"
"? demande Mme Voisin. 
– Oui, ",634389,Madame,PER,PER,634395,", toujours. 
– Allons, tant mi"
"est, pour sûr. 
– Voyez-vous, ",634720,Monsieur,PER,PER,634728,", me dit Mme Voisin comme un g"
"ien qu'il y a des lois. Mais, ",636588,Monsieur,PER,PER,636596,", pourquoi n'y en aurait-il pa"
"ropos, c'est votre parent, ce ",638154,M. Randal,PER,PER,638163, qui est si riche et qui est p
", n'est-ce pas ?... Je crois, ",639163,Monsieur,PER,PER,639171,", que rien ne peut vous rendre"
bienfaisant. Et pourtant !... ,644042,Dieu,MISC,MISC,644046, sait ce que diraient nos cons
"é ? 
– Quoi ! Comment !... 
– ",652294,Mon Dieu !,MISC,MISC,652304," ricane l'abbé, ne faites donc"
i se trouve à droite se nomme ,652840,Mouratet,PER,PER,652848," ; c'est un de mes amis, et la"
it l'abbé ; il est l'amant de ,653021,Mme Mouratet,PER,PER,653033, et le mari d'une femme charma
ste au moment où s'approchent ,656900,Mouratet,PER,PER,656908, et les deux adultères qui l'a
de trois minutes au moins que ,657141,Mouratet,PER,PER,657149, parvient à me serrer la main 
"îner médiocre, mais fort gai. ",657408,Mouratet,PER,PER,657416, est la belle humeur en person
" ; c'est incontestable. Donc, ",657867,Mouratet,PER,PER,657875," a consenti, par pur patriotis"
fait ne le surprendra point ; ,658409,Mouratet,PER,PER,658417,", dit-il, est capable de tout."
" Bois-Créault nous propose, à ",659002,Mouratet,PER,PER,659010," et à moi, une partie de billa"
"à moi, une partie de billard. ",659044,Mouratet,PER,PER,659052," accepte, mais je refuse. Je n"
n. Ils nous rejoignent. C'est ,663921,Mouratet,PER,PER,663929, qui a gagné la partie de bill
e que j'avais faite aux époux ,664510,Mouratet,PER,PER,664518,", à Vichy. J'ai quitté Londres"
" pu prévoir, par exemple, que ",665622,Mouratet,PER,PER,665630, deviendrait jaloux ? Personne
"jaloux ? Personne. Eh ! bien, ",665673,Mouratet,PER,PER,665681," est jaloux, férocement, comme"
"urtant, rien n'est plus vrai. ",666257,Mouratet,PER,PER,666265, lui-même me l'a avoué la sema
le... -- Tu crois ? a demandé ,667081,Mouratet,PER,PER,667089, avec un éclair de joie dans l
r d'elle... -- Ah ! a soupiré ,668370,Mouratet,PER,PER,668378,", je suis dans une position si"
"ent. -- C'est vrai, a répondu ",670051,Mouratet,PER,PER,670059,", la larme à l'œil ; et j'ai c"
"! triste et stupide idiot... 
",670730,– Monsieur,PER,PER,670740, et Madame ne sont pas encore 
 demande pourquoi ! Parce que ,672268,Monsieur,PER,PER,672276, a reçu des lettres anonymes. 
"njambées, les bras en l'air. 
",674887,Mouratet,PER,PER,674895,", une seconde après, entre dan"
rbe-Bleue que parce que c'est ,675953,Mouratet,PER,PER,675961,". 
– Eh ! eh ! s'écrie le dire"
"– Elle ne le votera, pas, dit ",676447,Mouratet,PER,PER,676455,. Des retraites aux ouvriers !
mment me trouves-tu ? demande ,676855,Mouratet,PER,PER,676863,". 
– De face, ça va bien ; voy"
" ça va bien ; voyons de dos. 
",676906,Mouratet,PER,PER,676914, se tourne et Renée lui fait u
