Gauche,Début,Texte,Label_modele,Label_spacy,Fin,Droit
"ment sur ses instincts, a dit ",47047,Emerson,PER,PER,47054,", et le monde entier viendra à"
"que le casque ? Et le pétase, ",48508,Messieurs,PER,PER,48517, ! Inutile d'aller plus loin..
"nieur. Où, comment j'ai connu ",52214,M. Issacar,PER,PER,52224,", c'est assez difficile à dire"
"jours lui qui fait la vôtre. 
",52385,M. Issacar,PER,PER,52395, compte beaucoup sur moi ; il 
r le hasard des promiscuités. ,52642,M. ,PER,PER,52645,Issacar est un homme habile ; 
"éprise pas ton corps », a dit ",59393,Isaïe,PER,PER,59398,". Monsieur, je ne connais poin"
alisme n'est pas à la mode... ,60132,Parbleu !,MISC,MISC,60141," Comment voudriez-vous, si l'i"
"rd Montareuil, que ma cousine ",64758,Charlotte,PER,PER,64767, va se marier. Pas un mauvais 
"ose, on dirait, de savoir que ",64930,Charlotte,PER,PER,64939, va se marier avec lui ; quelq
"l à définir. Une jolie brune, ",65026,Charlotte,PER,PER,65035,", avec la peau mate et de gran"
"e et de grands yeux noirs... 
",65083,Est,LOC,LOC,65086,"-ce que je serais amoureux, pa"
", il n'y a rien de tel que le ",84737,Respect,LOC,LOC,84744,. J'en ai fait l'expérience. L
". Et je saurai, aussi, que le ",85460,Respect,LOC,LOC,85467, est un chat malfaisant et san
lorsqu'il est seul en face de ,85897,Charlotte,PER,PER,85906,". 
Ça, je m'en moque absolumen"
e absolument. Mais je pense à ,85955,Marguerite,PER,PER,85965,", la femme de chambre de Mme M"
"erite, la femme de chambre de ",85990,Mme Montareuil,PER,PER,86004,", une jolie fille pas trop far"
"; mais pas avant dix heures. 
",86142,Mme Montareuil,PER,PER,86156," est une personne grave, avec "
anscrire sa conversation avec ,86428,Charlotte,PER,PER,86437," ne me serait pas difficile. 
"
", Mademoiselle ! 
– Oh ! oui, ",86540,Monsieur,PER,PER,86548,". 
– On se serait cru en plein"
"en plein mois d'août. 
– Oui, ",86600,Monsieur,PER,PER,86608,". 
– Vous ne craignez pas les "
"leurs, Mademoiselle ? 
– Non, ",86679,Monsieur,PER,PER,86687,". 
– Beaucoup de gens s'en tro"
" trouvent incommodés. 
– Oui, ",86743,Monsieur,PER,PER,86751,"... 
Mon oncle parle de l'inte"
u'il a de faire remonter pour ,86818,Charlotte,PER,PER,86827, plusieurs des bijoux que lui 
"e chose incompréhensible, dit ",86914,Mme Montareuil,PER,PER,86928,", que ces perpétuels changemen"
ions pour moi ; le mariage de ,87313,Charlotte,PER,PER,87322,", me dit-il, n'est plus qu'une"
de votre oncle. Nous laissons ,88738,Marguerite,PER,PER,88748," pour garder la maison, et nou"
re du berger dans les yeux de ,89431,Margot,PER,PER,89437,". 
– Alors, Monsieur ne va pas"
"les yeux de Margot. 
– Alors, ",89449,Monsieur,PER,PER,89457, ne va pas à Maisons-Laffitte 
 dire. J'essaye de convaincre ,89973,Margot,PER,PER,89979, de cette grande vérité. Elle 
"ENCE 
Quand je suis revenu de ",90240,Belgique,LOC,LOC,90248,", où je n'avais guère passé qu"
 oncle dans une colère bleue. ,90337,Mme Montareuil,PER,PER,90351,", que j'avais rencontrée au ba"
"fort affligé. 
– Mademoiselle ",90610,Charlotte,PER,PER,90619," ne se mariera pas, m'a dit l'"
"ent mille francs, à en croire ",91960,Mme Montareuil,PER,PER,91974," ; mettons-en, si tu veux, tro"
u'une union entre son fils et ,93014,Charlotte,PER,PER,93023, était désormais impossible ; 
"peu vite en besogne. D'abord, ",93254,Charlotte,PER,PER,93263," avait, je crois, beaucoup d'a"
"ion pour Édouard... 
– Elle ! ",93328,Charlotte,PER,PER,93337, ! Elle n'aime personne. Une i
as agi aussi brusquement avec ,94159,Mme Montareuil,PER,PER,94173,. J'ai pris des renseignements
trait. -- Il était l'amant de ,95055,Mme Montareuil,PER,PER,95069,". 
– Mme Montareuil ! Un amant"
 ont révélé son intimité avec ,96369,Mme Montareuil,PER,PER,96383,". 
– Ce n'est donc pas elle qu"
Me prends-tu pour un enfant ? ,97272,Est,LOC,LOC,97275,-ce que j'ai l'habitude d'inve
"s rendre révolutionnaire ! 
– ",98756,Calmez,PER,PER,98762,"-vous, mon oncle. D'abord, ces"
"ent les bons bourgeois. 
– Et ",100041,Charlotte,PER,PER,100050," ? 
– Je ne crois pas que j'au"
"ui demander. 
Tout de suite. 
",100405,Charlotte,PER,PER,100414, ne m'a pas dit ce qu'elle pen
"ngtemps déjà, sans doute, que ",102699,Charlotte,PER,PER,102708, a pu satisfaire sa curiosité 
"r toutes les pensées hautes. 
",104104,Charlotte,PER,PER,104113," a peut-être souffert, aussi, "
"core, que je sens vibrer dans ",106018,Charlotte,PER,PER,106027," ; je la lis sur son visage, s"
" Nous ne serons plus séparés, ",110848,Charlotte,PER,PER,110857, et moi ; par un adversaire in
"approche un nouveau lien, car ",111354,Charlotte,PER,PER,111363," est enceinte. Avant-hier, ell"
u'une. Je ne veux plus marier ,112065,Charlotte,PER,PER,112074,. -- Vous ne voulez plus... --
qui ont empêché le mariage de ,112380,Charlotte,PER,PER,112389,", en raison même de la rareté "
rd possible. -- Savez-vous si ,113166,Charlotte,PER,PER,113175, sera de votre avis et si elle
. -- Soit. C'est ce qu'a fait ,113616,Charlotte,PER,PER,113625,. Depuis trois mois elle est m
" veuille vous dire, c'est que ",114588,Charlotte,PER,PER,114597, est enceinte et qu'il nous fa
re allusion injurieuse envers ,114983,Charlotte,PER,PER,114992,", vieux coquin, je vous écrase"
bien. Accordez-moi la main de ,115925,Charlotte,PER,PER,115934, ; je ne vous demande pas de d
elle me confère. Tu as séduit ,117456,Charlotte,PER,PER,117465, ; tu peux la garder. Vivez en
"vahir tout d'un coup, lorsque ",117814,Charlotte,PER,PER,117823," est entrée. 
– Eh ! bien, que"
" 
– Dis-moi ce que tu penses, ",118584,Georges !,PER,PER,118593," Je t'en prie, dis-le moi, si "
rmes roulent dans les yeux de ,118863,Charlotte,PER,PER,118872,". 
– Je t'aime, oui... Oh ! Je"
". Tu sais, le vol commis chez ",119511,Mme Montareuil,PER,PER,119525,", ces quatre cent mille francs"
"nlevés la nuit. Eh ! bien... 
",119611,Charlotte,PER,PER,119620, s'élance vers moi et me pose 
"squ'ici... 
– Non, non ! crie ",122017,Charlotte,PER,PER,122026,. Ne parle pas ainsi ! Ce n'es
"nfamies du Code ? 
– Non, dit ",123510,Charlotte,PER,PER,123519,", je n'hésiterai pas. Je suis "
" ! 
– Oh ! c'est affreux, dit ",124930,Charlotte,PER,PER,124939, en sanglotant. Je ne sais pas
" 
– Eh ! bien, si tu m'aimes, ",125453,Charlotte,PER,PER,125462,", ne me demande point des chos"
" assez forte pour me suivre. 
",126433,Charlotte,PER,PER,126442," devient pâle, pâle comme une "
"a t-en ! Va-t-en !... 
Alors, ",126894,Charlotte,PER,PER,126903," s'en va, toute droite. Et pen"
"rron hors la loi à gauche, et ",131563,Jésus,PER,PER,131568," la bonté même, représentant l"
"sses dirigées. De par la loi, ",134931,Monsieur,PER,PER,134939,", de par la loi ! Vous savez q"
"poules, a sa moralité, assure ",138207,Carlyle,PER,PER,138214, ; sans quoi il ne pourrait pa
" lui refaire une virginité ? 
",141969,– Personne,PER,PER,141979,", assurément. On pourrait même"
"homme, et qu'avait déjà tenue ",146367,Jérémie,PER,PER,146374,", l'Individu la porte sur la p"
"c ? 
– Cinq heures et quart. 
",151689,– Bon,PER,PER,151694,. Nous avons encore dix minute
 ils feront la conquête de la ,152225,Suisse,LOC,LOC,152231,", pour créer un port à La-Chau"
"en rapports avec des gens... 
",154524,– Chut !,MISC,MISC,154532," Chut ! 
Issacar se retourne p"
"haise libre perd sa liberté. 
",155110,– Monsieur,PER,PER,155120,", me dit l'honnête industriel,"
l'avis de notre honorable ami ,155483,M. Issacar,PER,PER,155493,", et je suis heureux qu'il ait"
"rompre l'honnête industriel. 
",156335,– Monsieur,PER,PER,156345,", lui dis-je, le tableau que v"
"ndus hostiles. N'oubliez pas, ",156992,Monsieur,PER,PER,157000,", que je suis ingénieur ; rien"
"n soit, je puis vous assurer, ",157263,Monsieur,PER,PER,157271,", que vos paroles ont fait la "
la plus grande impression sur ,157328,M. Randal,PER,PER,157337,. Je connais M. Randal. Il est
ion sur M. Randal. Je connais ,157350,M. Randal,PER,PER,157359,". Il est peu expansif, comme t"
"! c'est aller bien vite... 
– ",157904,Mon Dieu !,MISC,MISC,157914, dit l'industriel dont les yeu
"n a pour moi. 
– Oui, dit-il, ",158288,M. Randal,PER,PER,158297, a certaines raisons qui le fo
"e nous l'apprend. La science, ",159006,Monsieur,PER,PER,159014, ! La main-d'œuvre est pour ri
"nt à présent. Loi économique, ",159420,Monsieur,PER,PER,159428,", loi économique ! 
– La scien"
"able chose, dit Issacar. Mais ",159504,M. Randal,PER,PER,159513,", qui a pour elle tout le resp"
"es, dont l'idée seule effraye ",160874,M. Randal,PER,PER,160883,". 
– Oui, dis-je, obéissant à "
" avons la garde civique, ici, ",162366,Monsieur,PER,PER,162374,", pour une fois. Mais enfin, c"
"our vous demander à déjeuner, ",163666,M. Randal,PER,PER,163675," et moi. 
– Le plus tôt possib"
"
– Je suis vraiment enchanté, ",166447,Monsieur,PER,PER,166455,... Permettez-moi seulement un
"pluriel, et de nous donner du ",167321,Monsieur,PER,PER,167329," ? Donc, Roger-la-Honte me tut"
"euses dont la dernière, quand ",167964,Roger,PER,PER,167969, a ouvert une porte au quatriè
r avant une heure au moins... ,170094,Tiens,MISC,MISC,170099,", pour tuer le temps, je vais "
"es pièges à loups... Un jour, ",176705,au Louvre,LOC,LOC,176714,", j'ai volé un tableau. Cela s"
"le devrait être, au milieu du ",177509,Sahara,LOC,LOC,177515,. Mais continue ; qu'as-tu fai
" à Vichy. Mais, un beau jour, ",182427,Broussaille,PER,PER,182438, -- elle ne s'appelle pas Brou
ille -- elle ne s'appelle pas ,182464,Broussaille,PER,PER,182475,", mais on l'appelle Broussaill"
"roussaille, mais on l'appelle ",182495,Broussaille,PER,PER,182506," -- est arrivée à apprendre, j"
"onnes ! 
– Ne m'en parle pas. ",182730,Broussaille,PER,PER,182741,", qui n'est pas bête, a tout d"
"s de bruit pour descendre. 
– ",183948,Descendre !,MISC,MISC,183959, dit Roger-la-Honte. Est-ce qu
" éclairée. 
– Halte ! murmure ",184379,Roger,PER,PER,184384,. Il faut attendre ; nous nous
mporte quoi. Je m'en moque... ,185361,Tiens,MISC,MISC,185366,", la lumière vient de s'éteind"
"ème étage. 
– C'est bien, dit ",188879,Roger,PER,PER,188884,. Nous allons commencer. Une p
"rd de la potasse. Vous savez, ",190791,Delpich,PER,PER,190798,", si je me moque de la potasse"
ndustriel et la lanterne dont ,194224,Roger,PER,PER,194229, n'a pas eu besoin au rez-de-c
 s'apercevront de rien. C'est ,194541,Monsieur,PER,PER,194549," lui-même, lorsqu'il montera à"
st un cadeau tout trouvé pour ,195178,Broussaille,PER,PER,195189," ; et quant à toi, si tu te fa"
" devrait pendre. 
– Bah ! dit ",196578,Roger,PER,PER,196583,", à quoi bon déshonorer une co"
"e ne sais plus où, du côté de ",197715,Bourges,LOC,LOC,197722," ou de Châteauroux... 
– Et il"
" où, du côté de Bourges ou de ",197729,Châteauroux,LOC,LOC,197740,"... 
– Et il a levé le pied, c"
e la petite était la fille de ,200276,Paternoster,PER,PER,200287,", une fille qu'il a eue d'un p"
rcs. Sur une interrogation de ,200736,Roger,PER,PER,200741,", l'un d'eux se lève, se dirig"
– Vous voilà enfin ! dit-il à ,201151,Roger,PER,PER,201156,. Il y a un grand mois que je 
i eu le plaisir de vous voir. ,201219,Monsieur,PER,PER,201227," est de vos amis, je présume ?"
 Ce sont là des placements de ,203463,Belge,LOC,LOC,203468,". Jamais un Français, à l'heur"
 ne possèdent guère que de la ,204315,Rente,MISC,MISC,204320, ou des Chemins de fer. Excell
"épond Paternoster, et même en ",205017,Extrême-Orient,LOC,LOC,205031, ; le Japon y a pris goût depu
" de belles espérances. Voyez, ",205127,Monsieur,PER,PER,205135,", comme le Progrès choisit, po"
ls ont conquis leurs grades à ,206750,Oxford,LOC,LOC,206756," ; l'un d'eux, celui qui vous "
" Mais que nous offrez-vous ? 
",208493,– Diable !,MISC,MISC,208503," votre ton est sec, ricane Pat"
"sottise humaine... Eh ! bien, ",208949,Messieurs,PER,PER,208958,", voici ce que je vous propose"
réfléchi en parlant ? demande ,210193,Roger,PER,PER,210198,. Vous me semblez bien autorit
 Qu'en penses-tu ? me demande ,211147,Roger,PER,PER,211152,". 
– Fais comme tu voudras. 
–"
" Avez-vous l'air content, mon ",212100,Dieu !,MISC,MISC,212106," Moi, si j'étais voleur, voule"
"onné Paternoster. 
– Non, dit ",213240,Roger,PER,PER,213245," ; il ne manque pas, à Londres"
"une lumière. 
– Bizarre ! dit ",213939,Roger,PER,PER,213944,. Broussaille a dû sortir et l
son bien tenue ! Je parie que ,214086,Broussaille,PER,PER,214097, est à l'« Empire. » Allons-y.
rie que Broussaille est à l'« ,214108,Empire,LOC,LOC,214114,". » Allons-y. 
Nous y allons. "
" cherches ta sœur, dit-elle à ",214515,Roger,PER,PER,214520,". 
– Oui. Sais-tu où elle est "
"Mais nous le saurons bientôt, ",215232,Broussaille,PER,PER,215243," est à deux pas d'ici, à l'hôt"
"oger ; et d'ailleurs, mon ami ",216644,Randal,PER,PER,216650," n'aurait pas osé. 
– Vraiment"
"es-vous timide à ce point-là, ",216729,Monsieur,PER,PER,216737," ? 
– Beaucoup plus encore, di"
"nte. 
– À la bonne heure, dit ",216875,Broussaille,PER,PER,216886, ; je vois que vous avez des d
"nton. 
– Je vous préviens que ",218137,Broussaille,PER,PER,218148," va être jalouse, me dit-elle "
"dra rien pour avoir attendu. 
",218382,– Mademoiselle,PER,PER,218396," est restée au couvent, dit Br"
"le est restée au couvent, dit ",218424,Broussaille,PER,PER,218435,", et il faut l'y laisser ; app"
aut l'y laisser ; appelez-moi ,218474,Broussaille,PER,PER,218485," tout court, ou je ne vous par"
aire pardonner ; je l'appelle ,218621,Broussaille,PER,PER,218632," et je la tutoierai même, si c"
ct mystérieux de la maison de ,220093,Kensington,LOC,LOC,220103,". Là-dessus, Broussaille s'est"
"son de Kensington. Là-dessus, ",220116,Broussaille,PER,PER,220127," s'est troublée visiblement, a"
"nouveler les effets et, comme ",220660,Broussaille,PER,PER,220671,", prise au dépourvu, ne se tro"
"rible... 
– Ne la gronde pas, ",220938,Roger,PER,PER,220943,", implore Ida. Elle est un peu"
"s pareilles. 
– Non, sanglote ",221094,Broussaille,PER,PER,221105," ; non, je ne le ferai plus ja"
"is. Ne me gronde pas... 
Mais ",221167,Roger,PER,PER,221172, n'en a pas la moindre envie. 
"e ça, par exemple ! Dis donc, ",221323,Randal,PER,PER,221329,", te rappelles-tu comme je me "
"s mains vides, hein ? Allons, ",221541,Broussaille,PER,PER,221552,", viens m'embrasser et ne pleu"
"angerait... 
– C'est bon, dit ",222069,Roger,PER,PER,222074,. Ne parlons plus de ça. J'ira
s mille francs. C'est le père ,222413,Binocar,PER,PER,222420,", au moins ? Oui. Eh ! bien, i"
 Ils vous dénoncent ? demande ,223146,Broussaille,PER,PER,223157,". 
– Je te crois, ma petite ! "
"– On cherche des remèdes, dit ",224676,Roger,PER,PER,224681, ; on parle d'un impôt sur les
"mme sera libre en France, dit ",225271,Roger,PER,PER,225276,", la France cessera d'être la "
" 
– Rien que ça de luxe ! dit ",226068,Broussaille,PER,PER,226079,. Madame ne se refuse plus rie
" de main pour une affaire, en ",228533,Suisse,LOC,LOC,228539,", et ça va venir ces jours-ci."
" pourquoi n'irais-tu pas, toi ",228635,Randal,PER,PER,228641," ? 
– Oui, pourquoi ? demande "
"le-Lumière. Nous nous levons, ",228961,Roger,PER,PER,228966," et moi. 
– Comment ! s'écrie "
"té une bonne nuit, ainsi qu'à ",229210,Broussaille,PER,PER,229221,", dont le lit fut emporté par "
t s'apercevoir de son erreur. ,229465,Broussaille,PER,PER,229476, et Ida sont venues nous voir 
"us avions employé la matinée, ",229875,Roger,PER,PER,229880," et moi, à déposer la plus gra"
en chartreux. De femmes comme ,233061,Broussaille,PER,PER,233072,", par exemple, ou comme moi, v"
" y a quinze ans, on rêvait de ",234233,Capoul,PER,PER,234239," ; aujourd'hui, on a soif de C"
"l ; aujourd'hui, on a soif de ",234268,Cartouche,LOC,LOC,234277,". Un voleur, Madame ! Un vrai "
"n, la femme du monde et moi. 
",236899,– Monsieur,PER,PER,236909,", me dit-elle, on a bien raiso"
"t, aujourd'hui... Vous savez, ",237813,Monsieur,PER,PER,237821,", pourquoi j'ai demandé à fair"
"e »... -- je m'appelle Renée, ",238504,Monsieur,PER,PER,238512, ; désignez-moi par ce nom qua
"sir. Dites-le, pour voir ? 
– ",238761,Renée,PER,PER,238766,". 
– Oui, très bien, c'est tou"
"a. Bref, mon oncle me dit : « ",238838,Renée,PER,PER,238843,", il faut me tirer de là. » Mo"
"ée, il faut me tirer de là. » ",238871,Monsieur,PER,PER,238879,", j'ai mes défauts, je ne le c"
ffée tout le milieu du dos... ,239585,Est,LOC,LOC,239588,-ce que vous aimez la peinture
"mément. 
– Moi, j'en raffole. ",239723,Bouguereau,PER,PER,239733,", c'est le peintre de l'âme ; "
me ; quand elle m'eut dit : « ,240023,Renée,PER,PER,240028,", il faut me tirer de là », je"
"e. Je crois devoir vous dire, ",240330,Monsieur,PER,PER,240338,", quelles idées me vinrent suc"
"ragée comme un bijou. 
– Oui, ",241618,Monsieur,PER,PER,241626,", oui, j'ai pensé à cela ; à a"
"n'en a plus. Que voulez-vous, ",243426,Monsieur,PER,PER,243434, ? On ne peut pas. Une jeune f
"ier m'a convaincue ; écoutez, ",245049,Monsieur,PER,PER,245057, : on peut dire de lui ce qu'o
" progrès ! Je suis persuadée, ",245670,Monsieur,PER,PER,245678,", que vous avez reçu une excel"
"mais pas plus. 
– Hélas ! dit ",247905,Renée,PER,PER,247910,", vous êtes impitoyable. Si vo"
"à peine vêtue pour venir ici, ",248359,Monsieur,PER,PER,248367," ; un costume de trottin, qui "
mps qu'il n'en aurait fallu à ,252637,Bailly,PER,PER,252643,. « Je suis capitonné. » Et je
er entre les petites mains de ,252778,Renée,PER,PER,252783, les cinquante mille francs qu
 cieux différents ; passer de ,254491,Belgique,LOC,LOC,254499," en Suisse, d'Allemagne en Hol"
rents ; passer de Belgique en ,254503,Suisse,LOC,LOC,254509,", d'Allemagne en Hollande et d"
ne l'a dit : Il n'y a plus en ,254670,Europe,LOC,LOC,254676," des nations, mais seulement d"
ans un quartier tranquille de ,255870,Londres,LOC,LOC,255877,. La vie que j'avais menée jus
"e spectacle n'est pas rare, à ",256717,Londres,LOC,LOC,256724,". Mais, ce soir-là, il pleuvai"
boit pas plus qu'un dixième d',259933,Anglaise,LOC,LOC,259941, ; elle fait de la pâtisserie 
" cygne, de Dianes au bain, de ",261022,Danaés,PER,PER,261028, sous la pluie d'or. Elle est 
" Lamargelle. 
– Hé ! bonjour, ",264845,cher Monsieur,PER,PER,264858,", me dit-il de sa voix profond"
" cette qualité que j'ai pris, ",266243,cher Monsieur,PER,PER,266256,", la liberté de m'intéresser à"
"prouvée ! Vous rappelez-vous, ",268164,cher Monsieur,PER,PER,268177,", l'importance du vol dont Mme"
" poussait jusqu'à Londres... 
",268415,– Monsieur,PER,PER,268425," l'abbé, dis-je, j'ai peine à "
"ur garant de ma bonne foi. 
– ",271640,Mon Dieu,MISC,MISC,271648,", dis-je, je ne vois point pou"
ntir chrétien et l'effroyable ,273575,Remords,PER,PER,273582, de l'antiquité. Ce serait dés
uité. Ce serait déshonorer le ,273623,Remords,PER,PER,273630,"... Quant à la morale, il n'y "
nière -- comme ces vieux rois ,274805,du Nord,LOC,LOC,274812," qui se plaçaient, mourants, d"
e chaire d'éloquence sacrée à ,275030,Mazas,PER,PER,275035,"... 
– Un voleur ! murmura l'a"
"ent ; jamais un sou de plus. 
",278619,– Bon,PER,PER,278624,. Vous ferez une exception en 
"se partout... Quel monde, mon ",280356,Dieu !,MISC,MISC,280362," 
Au moment où il allait me qu"
"aliste... 
– Ça viendra ! dit ",288040,la Voix,MISC,MISC,288047,". 
X -- LES VOYAGES FORMENT LA"
"e. 
Le second voyageur est un ",292428,Monsieur,PER,PER,292436," d'aspect morose, au teint jau"
" pareil. Ne trouvez-vous pas, ",293824,Monsieur,PER,PER,293832," ? 
– Oui, beau temps... très "
"utour le monde, juste ainsi. 
",293968,– Monsieur,PER,PER,293978, est étranger ? Ah ! ah ! vrai
t des nombreuses aventures du ,294264,Monsieur,PER,PER,294272, jovial avec les fils de la pe
pelle avoir vu un portrait de ,294491,Washington,PER,PER,294501,... Vous lui ressemblez étonna
" 
– Parfaitement, approuve le ",294786,Monsieur,PER,PER,294794, jovial qui voit qu'il n'y a d
"sort. 
– Ne trouvez-vous pas, ",294946,Monsieur,PER,PER,294954,", demande-t-il en se tournant "
"ne voix lugubre. 
– Le monde, ",295528,Monsieur,PER,PER,295536,", est émerveillé de la façon d"
"e vous. Je suis philanthrope, ",297037,Monsieur,PER,PER,297045,". Un philanthrope, n'est-ce pa"
"ment infirmes. 
– Croyez-moi, ",297874,Monsieur,PER,PER,297882,", la philanthropie doit deveni"
"manque au Parlement français, ",299435,Monsieur,PER,PER,299443,", ce n'est pas la bonne volont"
"qui fait défaut à la Chambre, ",299726,Monsieur,PER,PER,299734,", c'est un philanthrope qui in"
"! ce serait si beau ! 
– Non, ",299879,Monsieur,PER,PER,299887, ; pas du pain. L'homme ne vit
"es gaillards-là ne font rien, ",301862,Monsieur,PER,PER,301870,", ou presque rien. Ils se tour"
"ue je vous expose. Ces têtes, ",302821,Monsieur,PER,PER,302829,", il faudrait les faire tomber"
"ait le bon grain. Savez-vous, ",302960,Monsieur,PER,PER,302968,", quelle est la principale cau"
"ers les méchants, continue le ",303433,Monsieur,PER,PER,303441," jovial au bout d'un instant, "
"atiquement. Mathématiquement, ",303633,Monsieur,PER,PER,303641, ! Il conviendrait d'assurer d
 se refusent pas grand'chose. ,304780,Monsieur,PER,PER,304788,", il n'y a pas d'êtres plus in"
s mineurs des départements du ,305079,Nord,LOC,LOC,305083,", au contraire, habitent des t"
"uction donne la patience, mon ",306814,cher Monsieur,PER,PER,306827,. Elle donne une patience d'an
"encore mieux que les courses, ",307261,Monsieur,PER,PER,307269,", pour tenir en bride les mauv"
"ilà la trilogie... Du papier, ",307716,Monsieur,PER,PER,307724,", du papier !... 
Le Monsieur "
et semble vouloir s'endormir. ,307806,Le Monsieur,PER,PER,307817," jovial en fait autant. Moi, j"
"oi aussi. 
Une exclamation du ",308414,Monsieur,PER,PER,308422," jovial me réveille. 
– Ah ! s"
"e craignais de vous déranger, ",308540,Monsieur,PER,PER,308548,", continue-t-il en se tournant"
ètre superbe que j'ai volé en ,308709,Suisse,LOC,LOC,308715,", il y a trois mois. 
– Il est"
"vez là une bien belle montre, ",308928,Monsieur,PER,PER,308936,". 
Oui. J'en ai beaucoup comme"
à que se trouve le cabinet de ,312765,Monsieur,PER,PER,312773,". En face, à droite ou à gauch"
"ive, bientôt, dans le pays de ",314302,Beaconsfield,LOC,LOC,314314,. Elles vont dormir dans mon s
"et je me mets sur mes pieds. 
",317522,Est,LOC,LOC,317525,-ce que je rêve encore ? On di
"oisir. 
J'ai fait mon choix : ",333885,Balon,PER,PER,333890,", le psychologue anarchiste, q"
re a fait tant de bruit. Chez ,334033,Balon,PER,PER,334038,", pour commencer. 
Il me reçoi"
"onfond à chaque instant, moi, ",334731,Balon,PER,PER,334736," le psychologue, avec M. Talon"
"bouchers !... 
Des bouchers ! ",335714,Brrr !!,MISC,MISC,335721,!... Il faut l'entendre pronon
omme on n'a pas tort ! -- Car ,335892,Balon,PER,PER,335897, n'est pas seulement un psycho
"mplifiée, voilà le système de ",336978,Balon,PER,PER,336983,. Simplifiée ! Que dis-je ? Ré
a plus simple expression. Car ,337052,Balon,PER,PER,337057, a un procédé à lui. Je le con
"
Aussi, ça tient, ce que fait ",337323,Balon,PER,PER,337328,. C'est épais et solide. Il n'
resque l'histoire de l'œuf de ,337493,Colomb,PER,PER,337499,". Omne ex ovo . Quel œuf ! 
Ba"
lent saupoudrées de salpêtre. ,338363,Balon,PER,PER,338368,", lui, à force de s'abreuver d"
"est très beau, ce que m'a dit ",340182,Balon,PER,PER,340187,". Et puis, il parle si bien ! "
"ès que j'arriverai chez lui. 
",340477,Tiens !,MISC,MISC,340484," j'y suis. 
Sa femme vient m'o"
pagnons qui viennent insulter ,343506,Mme Talmasco,PER,PER,343518,", lui reprocher ceci, cela, et"
mais sa propre misère morale. ,347333,La Révolution,MISC,MISC,347346, prend l'aspect d'une Némésis 
de Karl Marx ou le spectre de ,347642,Bakounine,PER,PER,347651,", qui pontifient, jugent et ra"
 quoi ai-je été me mêler là ? ,351638,Est,LOC,LOC,351641,"-ce que cela me regarde, moi, "
"a petite femme du monde... 
– ",352688,Renée,PER,PER,352693, ? Non. Je l'ai bien vue deux 
"ctuel, comme le précepteur du ",354363,Dauphin,PER,PER,354370, traitait autrefois le compagn
 un voleur de premier ordre ; ,354642,Dieu,MISC,MISC,354646," seul, s'il existe, connaît le"
