Gauche,Début,Texte,Label_modele,Label_spacy,Fin,Droit
"résente Bélisdire tendant :
",39373,SOn Casque,PER,PER,39383," du7 passants.
Cest mnon oncle"
", vers inon quatricme lustre, ",44713,Me,PER,PER,44715," presente
d Mes semblables. J'"
"atricme lustre, Me presente
d ",44727,Mes,PER,PER,44730, semblables. J'aurai du savoir
"es, avec permission de la r0-
",44884,Mantiser,PER,PER,44892," un peu, mais détense de la v"
 disparaisse. II faut que mon ,45280,Caracteresoit,PER,PER,45293,"
 brise, meurtri, cnseveli. Si"
"nt mauvais, parce quon ne mne ",47980,connditpoint i,PER,PER,47994,"
et que je ne suis pas un etie"
"lis beaucoup de papier, et je
",50634,Gache,PER,PER,50639," beaucoup dencre pour faire, d"
"c , cétair
nécessdire, u et ",52308,JésusChrist,PER,PER,52320," vient dumonde. n four
tant, i"
"
Boileau d mon admiration, et ",53210,Malherbe,PER,PER,53218,", qui vint
enkn. Je sdis que M"
"out cd. peine, pourtant, pour ",54984,Sagner,MISC,MISC,54990," si vic,
 Toulela pilule ainè"
"r plus loin...
 Oui, inurile,
",55538,Claudite jamt,PER,PER,55551," rivos, pueri, SAt prala biber"
"enversé, Surmonte d'un grand
",56404,Accentdigu,PER,PER,56414," qui batre le tront, la bouche"
" Je compte. College,
Cascrne. ",57740,Voild,PER,PER,57745, quatorre ans que je suis ente
e de monter la garde... On ne ,58760,Me Mettrait,PER,PER,58771,"
pointcn prison sans morifs, d"
" hasard des promnis-
cuités. ",59682,M. Issacar,PER,PER,59692, est un homnmnc habile ; il a 
"mpte cxdct des choses ; i
est ",62060,Certdin,PER,PER,62067," qu'lsucear n'cyagère pas, Ct"
"eau, vous pouver etre usurier ",65884,Coime,PER,PER,65889," vous
Touver ctre philanthrope"
"iner leuis fronts, si peu que ",67391,Cesoit,PER,PER,67397,", devant
Cette morale qui ne r"
s de crocs enjambe d ceux qui ,68730,Marche,PER,PER,68736,".
Tontavec lui. Won, je ne cra"
victime. H lui manque quclque ,68938,Chose,PER,PER,68943,", pour
réussir , je ne pourra"
ondition qu'il clt ćté mnal ,69246,préparé,PER,PER,69255," et que le hasard
Scul en cuta"
"crois que l'appui gu'lsaccar.
",70843,Cohtiendra,PER,PER,70853, de moi aurd plutot un caracte
" a dékinir. Une jolie bruhe, ",72134,Charlotte,PER,PER,72143,", avecld
peau mate et de grand"
"es beauy yeur ont une valeur, ",75600,Commine,PER,PER,75607," les
pièces d'or, et il saito"
"qui ne l'ainie pas, pourtant, ",75990,Comie,PER,PER,75995,"
une Chose inctte qu'onentasse"
e : c'est une bête de proic. ,76872,Ilreste,PER,PER,76879," un
onstre, mais il cesse dét"
"ont la mission se bor-
nerd d ",79229,Appliquer,PER,PER,79238,", sans aucun soupcon didéolog"
est proche ou l'autorité des ,82175,Manicurs dor,MISC,MISC,82187,"
va balayer toutes les autres,"
"clui, et lorsqu'il a dir
 a l'",83332,abbe Eamargelle,PER,PER,83347," qui, depuis quelque temps dej"
"
commpris que l'interrogation ",83626,Couvrait AI,PER,PER,83637," ultimatulm:
ilsest mis en cam"
" craquer les fenillets des do
",84334,Cuments,PER,PER,84341,", d Mnesure quil parle et les "
"les fenillets des do
Cuments, ",84343,d Mnesure,PER,PER,84352, quil parle et les pose devant
nce en conndissance de Cause. ,84477,Widis,PER,PER,84482," je ne VeuK
pas les lire, ces "
" absoluinent. Mais je pense d
",93289,Marguerite,PER,PER,93299,", la temme. de chambre de Hme "
"rite, la temme. de chambre de ",93325,Hme Montarcuil,PER,PER,93339,",
une jolie Alle pas trop faro"
"i, mais pas avant dix heures.
",93472,Mtme Mlontarenil,PER,PER,93488," est une personne grave, avec "
"s-
erire sa Conversation avec ",93761,Charlotte,PER,PER,93770," ne ine Serait pas
dithcile.
 "
"ui,
Mademoiselle1
- Oh ! oui, ",93868,Monsieur,PER,PER,93876,".
 On se serait cru cu plein m"
" cu plein mois d'aoiit.
-Oui, ",93925,Monsieur,PER,PER,93933,".
43
 Vous ne craigner pas les"
"emoiselle ?
¥
LE VOLEDR
 Non, ",94018,Monsieur,PER,PER,94026,".
 Beducoup de gens sen trouve"
"l a de faire re-
nnonter pour ",94157,Charlotte,PER,PER,94166, plusicurs des bijoux que Muid
"ent. Pourquoi en dire
du mal! ",95173,Wime Montarcuil,PER,PER,95188, rcterme l'écrin avec ld joie
"de votre oncle. Hous laissons
",96047,Marguerite,PER,PER,96057," pour garder la mdison, ct nou"
"s les yeux de Margot.
 Alors, ",96763,Monsicur,PER,PER,96771, ne va pas d Maisons Catitte d
oncle dans une colère blene. ,97628,Mme Montareuil,PER,PER,97642,", que
j'avdis rencontrée au b"
"fait - les voleurs
Sont venus ",98219,Cher,LOC,LOC,98223,". les Montareuil, ils ont tout"
"douc personme, cette nuit l2,
",98869,Cher,LOC,LOC,98873," Mme Montareuil .
 Si, Warguer"
"personme, cette nuit l2,
Cher ",98874,Mme Montareuil,PER,PER,98888," .
 Si, Warguerite, la femmne "
l'étage supéricur et assure ,98980,Setre,PER,PER,98985," endormie
de bonne heure ; com"
"rope, un des tonditeurs de
la ",99674,Digestion,MISC,MISC,99683,. Economnique ; Mme Montareuil
"e
la Digestion. Economnique ; ",99699,Mme Montareuil,PER,PER,99713," aussi d e
 onjours ere tres c"
qu'une union entre sonhils et ,100232,Charlotte,PER,PER,100241," Etait
désormdis impossible ;"
"n
I vite en besogne. D'abord, ",100480,Charlotte,PER,PER,100489," avait, je crois,
beaucoup d'a"
"ion pour Edouard...
4.
 Elle! ",100554,Charlotte I,PER,PER,100565," Flle n'aime personne. Une
ide"
"'amnant de Htme Mon.
tarenil.
",102316,Yme Montareuil,PER,PER,102330,". Unamnant !..
- Pourquoi pas "
"a mdin le poil de leurs pin-
 ",103114,Ceaur,PER,PER,103119,. Des habitudes de taverne et 
" reste...
 Mais pourquoi ne l'",103232,aton,PER,PER,103236," pas arrèté I Iln'A pas.
 Le"
"e de sa ville prise
g'assaut, ",105800,Courait,PER,PER,105807, par les rues en criant : a Oi
"ous rendre re.
volutionnaire
 ",106028,Calmner,PER,PER,106035,"-vous, mon oncle. D'abord, ces"
"plumes. On est plus pratique, ",106427,Aujourdhui,PER,PER,106437,"... Je Nei
dis pa5 que les min"
"
 disent les bons bourgeois.
 ",107322,Ft Charlotte,PER,PER,107334," ?
Je nedros pae que j'anrai b"
" lui demander.
fout de suite.
",107696,Charlotte,PER,PER,107705, ne md pas dit ce quelle pense
 dans la caverne des woleurs. ,109560,Cher,LOC,LOC,109564," les
etres faibles, l'égoisin"
"ngtemps dejd, sans doute,
Que ",110023,Charlotte,PER,PER,110032, d pu satistaire sa curiosité
u'elle ne pouvait comprendre. ,110613,Verdiet,PER,PER,110620," d'enfant i
roidie par le déd"
"de dépravation quil
enferme. ",112696,Mtais,PER,PER,112701," l'indignation, parfois, produ"
"iore, que je sens vibrer dans ",113383,Charlotte,PER,PER,113392," , je la lis
Surson visage, So"
"Hous ne serons plus se
Tares, ",118312,Charlotte,PER,PER,118321," ct moi, par un Adversaire inv"
"approche
An nouveau lien, Car ",118815,Charlotte,PER,PER,118824," est enceinte. Avant.
hier, cl"
quune. Je ne veux plus marier ,119525,Charlotte,PER,PER,119534,".
 Vous ne vouler plus... - No"
i ont empèché le mariage de ,119878,Charlotte,PER,PER,119887,", en
waison meine de la rarete"
le lui arracher tout d fait : ,120142,Charlotte,PER,PER,120151," est supposee
regrctter profon"
"ard pos
Sible. - Savervous si ",120666,Charlotte,PER,PER,120675," sera de votre avis el
ssi cll"
"on oncles'est mis d ri
caner. ",120758,u Ohl,PER,PER,120763, qu'elle le venille ou nou!...
"t. - Soit. C'est ce qu'a tair
",121119,Charlotte,PER,PER,121128,. Depuis trois mois clle est i
" vemille vous dire, c'est que ",122121,Charlotte,PER,PER,122130," est ei
Ceinte et qu'il nous f"
"re allusion injuriense
envers ",122519,Charlotte,PER,PER,122528,", vieuz coquin, je vous ecrase"
"
la loi, si je veuy, heinI... ",123137,Lencr,PER,PER,123142,", vous n'en vilez pas
la peine"
bien. Accorder moi la main de ,123469,Charlotte,PER,PER,123478," , je ne vous 
demande pas de "
"s sur Guclque chose, du loin,
",125987,Nere,LOC,LOC,125991, (eritoi orse eat dame ̀ anen 
". Tu sais, le ;
Volcommischer ",127036,Moe Montareuil,PER,PER,127050,", ces quatre centmille
francs "
"on, et je n'oscidi pas reuicr
",130640,Cetteloi,PER,PER,130648, et reprendre par la force ce 
"s infamics du Code?
 Non, dit ",131085,Charlotte,PER,PER,131094,", je n'hésiterdi pas. Je suis"
"tipliés d. tel point
que ld. ",131846,Gucule,PER,PER,131852, de la prison ne pourrd plus s
"aire 
 Oh! c'est affreux, dit ",132513,Charlotte,PER,PER,132522," en sanglotant.
Je ne sais pas"
"
Présent: ct je l'aimerai... ",132930,Ohl,PER,PER,132933," je ne peus pas dire.
Comne je"
"as.
 Fhl bien, si tu mlaimes, ",133031,Charlotte,PER,PER,133040,", ne me de-
mande point des ch"
" ds5e2 forte pour mne Suivre.
",133965,Charlotte,PER,PER,133974," devient pale, pile comme une "
. veuy me voler md volonté ! ,134386,Vatenl,PER,PER,134392," Va
tenf...
Alors, Charlotte s"
" Cest
 Vous parter en voyage, ",134925,Cher,LOC,LOC,134929," monsieur ?
a
 LE VolEUR
65
 Q"
"ncle est un
homine dimable et ",135090,Htue Charlotte,PER,PER,135104," est absolumen
Charinante, mai"
"manquer mon train. Au revoir, ",136328,"Che
monsieur",PER,PER,136340,". Hous nous retrouverons, j'es"
"́reux, Chevalier d'industrie, ",138050,Accapd,PER,PER,138056,"
reur, Concussionndire, Cambri"
"rron hors la loi d Gauche, et
",139125,Jesus,PER,PER,139130," la bonté mé̂ine, représent"
n agencemnent. IIy a Reurs et ,139432,Reurs,MISC,MISC,139437,",
 bien que, primordidlement, "
"u déplorable milieu dans i.
 ",140020,Lequel,PER,PER,140026, nous vivons. Qne ld corruptio
"ses dirigées. De par Ia loi,
",142525,Monsieur,PER,PER,142533,", de par la loi ! Vous saverqu"
"poules, d S2
moralice, dssure ",145791,Carlyle,PER,PER,145798," , sans quoiil ne pourrait pas"
"ribundl, tait bien mneilleure ",149441,Kgure,PER,PER,149446,"
que le volé. Et qui voudrait"
donne sd cote tous les jours. ,150863,Liser laen,PER,PER,150873,"
faisant votre. compte, meme s"
"aire ou dor-
l leur publique. ",152123,Mlangerson,PER,PER,152133," cceur dans l'ombre oule
leter"
"ommle,
et qu'avair deya tenue ",154037,Jéremie,PER,PER,154045,", lIndividu la porte sur
la po"
"idu la porte sur
la poitrine, ",154083,Aujourdhui,PER,PER,154093," - atin qu'on puisse le viser
"
ouver retirer un plaisir dune ,157219,Compardison,PER,PER,157230," entre
l'état qui serd le vor"
"ils
feront ld conquète de la ",159864,Suisse,LOC,LOC,159870,", pour créer un port
a ld Cha"
"e ces
i vingt mille francs de ",160610,Londres,LOC,LOC,160617,", apres demain matin,
i en ban"
jouffues et comme gonlées de ,161282,Rurions,PER,PER,161289,"
maisdines, avec des bouches q"
"aussitot, je me
poste sur son ",161707,Ranc,PER,PER,161711, gauche et Lssacar lui fait fa
" pour le moins dans ses mains
",162095,SAnS Tache,PER,PER,162105,".
 Quclle singulière idéc vo"
égouttement de leau bénire. ,162659,Essacar,PER,PER,162666," fait les
présentations comme"
"haisc libre perd sa liberte.
 ",162774,Monsieur,PER,PER,162782,", me dit l'honnete industriel,"
 j'écoute le moins possible. ,163547,Mon Dien,MISC,MISC,163555,")
Mton Dieu ! pourvu que ga ne"
" le moins possible. Mon Dien)
",163557,Mton Dieu !,MISC,MISC,163568, pourvu que ga ne dure pas tro
"rompre lhonnète industriel.
 ",164026,Monsieur,PER,PER,164034,", lui disje, le tableau que vo"
"de main de maitre, ct je dois
",164125,Arouer,PER,PER,164131, que vous ml aver presque comv
"endus hostiles. Woublier pas, ",164679,Monsieur,PER,PER,164687,", que je suis
ingénieur, rien"
"r bien vite...
82
LE VOLEDR

 ",165594,Mon Dicu !,MISC,MISC,165604, dit l'industricl dont les yeu
" cn d pour moi.
- Oui, ditil, ",165973,M. Randal,PER,PER,165982," d certaines raisons qui le
fo"
"d présent. Loi cconomi
 que, ",167116,Monsicur,PER,PER,167124,", loi économique
 Ld Science "
"ves, dont Vidée seule
etraye ",168580,M. Randal,PER,PER,168589,".
Oni, disje, obéissant d une"
uune chose d faire : C'est de ,170194,Me,PER,PER,170196," pas
Confier soml argent aux B"
t aux Banques et de le garder ,170249,Cher,LOC,LOC,170253,"
 50I. C'est ce que je fais, S"
"ne.
 Ercellente habitude, dit ",171289,Isacar,PER,PER,171295,", Nous n'Aurons
pas de inal a "
"our
Yous demander i Acjenner, ",171391,M. Randal,PER,PER,171400," et moi.

 LE VOLEUR
 Leplus t"
"arcille corveed
 demandaije a'",171905,Essacar,PER,PER,171912,".
d.

85
 Vous le verrer bient"
mille fois son parapluie ?... ,172695,"E
 Comine",PER,PER,172704, tout ce que pensent ces gens 
"ger la flonte ct moi, dans la ",174436,Vule,LOC,LOC,174440,"
de Darbrock, nous venons de f"
"pluriel, et de nous donner du
",175054,Monsieur,PER,PER,175062," ? Donc, Rogetld Tlonte me tut"
"us donner du
Monsieur ? Donc, ",175071,Rogetld,PER,PER,175078," Tlonte me tutoie et je
lappel"
ilsera certainement pluslong. ,177145,Anlquelle,PER,PER,177154,"
LE VOLEDE
89
douche ! Edissem"
onnable de placer la Source d',185334,Ingres,PER,PER,185340," oil elle de
wrait etre, du mi"
"encurct on lui avait remis, d ",188109,Cetettet,PER,PER,188117,", soixane
mille francs, ces so"
" tout ce
qu'il possédait.
 n ",189220,Chanoine,PER,PER,189228, qui fréquentait les coulisse
"je l'ai trouvéc au milicu de
",190006,Crucikr,PER,PER,190013,", de livres de pière et de ch"
" chapelets : clle md
donne un ",190070,Scapulaire,PER,PER,190080," qui doit me porter binheur
 N"
"saille -
ele ne s'appelle pas ",190399,Broussaille,PER,PER,190410,", mais on l'appelle
Broussaill"
". Et qu'est-
cequelle fait, a ",190898,Londres,LOC,LOC,190905," ?
Rogerld tlonte tire sd iont"
"re.
Qnestce qu'elle fait ?... ",190965,Alheure,PER,PER,190972," qu'il est, elle
doit faire qu"
", elle
doit faire quelqunn... ",191012,Ahlil,PER,PER,191017," va étre une heure du.
matin,"
"te. fenetre de la
. Chammbre, ",192030,Cnjambe,PER,PER,192037, la barre dappui et disparait 
"e sales Voleurs
Comme nouS... ",194802,Cescrait,PER,PER,194810," d vous dégolter de tout...
A"
"rien ne
bouge dans la maison. ",197420,Roger,PER,PER,197425," pousse ld porte dont la
Serru"
"it! dis-je d Roger-ld Tlonte,
",197560,Qui Sourit,PER,PER,197570,".
 Mais nou: Ga td produit cet"
 de Vindustricl et je me suis ,198005,Assis,PER,PER,198010," dans
Son fautenil ; les rayon"
"omimencée sans doute, que je
",198194,Me,PER,PER,198196, mets d lire pour caliner mes 
"u besoin au reY-deChaulsséc:
",202268,Mne Ailumetre,PER,PER,202281," lui d Suf.
 Mlaintenant, dit "
"rmé la porte
derrière nous. ",202817,Roger,PER,PER,202822, fait le tour des malles et de
"t un.
Cadeau tout trouve pour ",203174,Broussaille,PER,PER,203185," , ct quant d toi,
si tute fai"
"t unie comlme AM lac, mne dit ",203950,Rogetld-,LOC,LOC,203958,"
Honte dans lesalon du batedu "
", commie tant d'autres de ses
",205791,Confreres,PER,PER,205800,", avecles fonds de ses Clicnts"
"disrevus, ni.
lun ni l'autre. ",208229,Jenesdis,PER,PER,208237, pas ce que cétaitque le Cure
es qui sillonnent la Cité de ,208488,Londres,LOC,LOC,208495,", devant une
Maute maison noir"
i cu le plaisir de vous voir. ,209257,Monsieur,PER,PER,209265,"
est de vos arnis, je présuin"
"ire partoutque vou5
Ne vous y ",210791,Conndisser pa5,PER,PER,210805,".
 On ne yous croirait pas, ri"
etrebaseque sur la conhiance. ,212046,Voild,PER,PER,212051," pourquoi
je me tue d vous dir"
"possible,
Voscoups en France. ",212134,Voild,PER,PER,212139," un bon pays Vous ny
trouver p"
"de belles
espérances. Voyer, ",213159,Monsicur,PER,PER,213167,", Comne le Progres
Choisit, po"
"neur japondis, un kaimalian d'",215335,Acie Mlincure,PER,PER,215348,"
ouun mandarind bouton de cris"
"es par des
MainS OCculteS...
 ",216410,Voild,PER,PER,216415," un beau discours, dit Roger I"
"e ! votre ton est scc, ricane ",216607,Paternoster,PER,PER,216618,".
Mais vousaversans doute le d"
"
Sottise humainc... Thl bien, ",217022,Messieurs,PER,PER,217031,", voici ce, que
je vous propos"
je vous propose : je garde la ,217077,Renie,LOC,LOC,217082,", les Chemins de
fer et le Sue"
"d leur propriétaire, répond ",217404,Patet-,MISC,MISC,217410,"
Noster. Ligurer voue que yous"
"e tu voudrds.
 C'est bon, dit ",219303,Roger,PER,PER,219308," ; nous acceptons. Mais
NOusno"
"se.
 La voild, ma caisse, dit ",219407,Paternoster,PER,PER,219418," en nou5
montrantun sac noir, "
"Aver-vous ('aie
Content, inon ",220227,Dieu !,MISC,MISC,220233," Moi, si jétais voleur, voule"
"ous allons faire
une visite d ",221562,Broussaille,PER,PER,221573,".
 C'est une cricllente idéc."
angulaire. Hous descendons et ,221822,Roger,PER,PER,221827," fait, d
plusieurs reprises, r"
"n bien tenue ! Je pd-
rie que ",222224,Broussaille,PER,PER,222235," esr d l' a Timipire. "" Allons"
"e moi, mais assc2 forte.
Bon! ",222934,Jesais,PER,PER,222940," qui c'est. Merci.
Ecoute un p"
"as apprendre du nouveau, je
. ",223060,Retedisque Ga,PER,PER,223073,".
 Puel noureau ?'Onoid
 Ah l "
"ais nous le Saurons
 bientot. ",223338,Broussaille,PER,PER,223349," est a deux pas dici, à lhote"
"r a diner, ditclle, nous
nous ",224609,Soinines,MISC,MISC,224617," Cnnuyces d Mourir, toufes Scu"
fallu deviner td présence. A ,224693,Londres,LOC,LOC,224700,",
tépond Roger, et dailleurs,"
"es vous timide d ce
point ld, ",224821,"Monsieurd
 ",PER,PER,224832,"Beaucoup plus cncore, dis je, "
" menton.
e vous préviens que ",226249,Broussaille,PER,PER,226260," va étre jd
louse, me ditclle"
"des
brunes. Wais mademoiselle ",226446,Broussaille,PER,PER,226457," n'y perdra
tien pour avoir at"
ques Chevcux chaudron dont ld ,227289,Masse,PER,PER,227294,", 1e-
levée tres hautsurla nu"
"laisse seule.
mentapercevoir, ",227427,Comine,PER,PER,227433, une fraise un peul pile pique
"de 52, par cxemple! Dis dorc, ",229522,Randal,PER,PER,229528,",
te rappelles tu comme je mne"
"e, 1a 6a5... Wais quant d ton ",230384,Juif,MISC,MISC,230388,", continve-til
en faisant saur"
 Is vous dénoncent ? demande ,231313,Broussaille,PER,PER,231324,".
 Je te crois, md petire ! Ch"
"́tres 1d peur de l'existence, ",232497,Cesouci,PER,PER,232504,"
du lendemain qui avilit, cett"
"a.
 Rien que ca de luxe ! dit ",234267,Broussaille,PER,PER,234278,". Madame
 ne se refuse plus ri"
" de main pour
une affaire, ch ",236771,Suisse,LOC,LOC,236777,", et Cd Vd Venir ces joursci.
"
"t s'apercevoir de son erreuy.
",237707,Broussaille,PER,PER,237718, et Idd sont. Venues nous voir
et Idd sont. Venues nous voir ,237749,Aujourdhui,PER,PER,237759,",
Vers une heure, nos souhdits"
"dithcile quesaint Vincent.
de ",239998,Paul,PER,PER,240002,", ct je promets de me laisser "
"is, je
le mets tout de même. ",240536,Ouclle,PER,PER,240542," horreur! Mais né̀ces
fhté n"
 si frilcuse I... Plus près. ,240759,Lout,LOC,LOC,240763," pres...
Peut on etre frileuse"
mine est la perte dui voleur. ,240934,Voild,PER,PER,240939,"
une protonde vérité que me "
"soif de Cartonche.
Wn voleur, ",242517,Mladame,PER,PER,242524," ! Un vrai voleur, Un criminel"
"n, la femme du monde et moi.
 ",245103,Monsieur,PER,PER,245111,", me dit-clle, on d bien raiso"
"ête d'un dir attristé, mais ",245365,Convaincy,PER,PER,245374,".
 Pourtant, Continue-t.Clle, "
"ée n.... je m'appelle Rence, ",246735,Monsieur,PER,PER,246743," ; dési-
Gner moi par ce nom "
"ée, il faut me tirer de 1d..
",247100,Monsieur,PER,PER,247108,", j'ai mes détauts, je ne le "
"gée conline un bijoul.
 Qui, ",249919,Monsieur,PER,PER,249927,", oui, j'ai pensé a celd, d a"
t trop. Et la concurrence est ,251301,Enorine,PER,PER,251308,".
On n'a même plus le mérite"
"n'en d plus. Oue vouler
Vous, ",251763,Monsieur,PER,PER,251771, ? On ne peut pas. Vne jenne K
"ns. Je conndis tant de monde,
",253177,Monsieur,PER,PER,253185, ! Des gens qui ont des fortun
"progres ! Je suis persuadéc,
",254053,Monsieur,PER,PER,254061,", que vous aver reguune excell"
"adore 52.
J'en suis décolé, ",254594,Madaine,PER,PER,254601,", mdis je ne saurais
trouver d"
" vous Aurier
Certainement des ",254859,Cauchemnars,PER,PER,254870,", ct je ne voudrais pour
tien "
"d peine vetue pour venir ici, ",256748,Monsieur,PER,PER,256756,", un Co5-
tume de trottin, qui"
"n, etsort avec un petit salut
",258525,Charmant,PER,PER,258533,", un Grand froufrou, laissant "
"e inconscience !... Ah ? mon
 ",259105,Cher,LOC,LOC,259109,", clle n'est pas la scule. Et "
ayant amene d mnon dide trois ,260843,Camndrades,PER,PER,260853," de
forte cncolure, hous avous"
"cieuse, légère et
nafquoise ",261994,Contine nn,PER,PER,262004," jeune oiseaul et lissant ses
"
"eurs années de prison... Ah.
",267822,Monsieur,PER,PER,267830,", je suis si malhcureuse de ne"
i je moyen de vous donnet une ,268052,Occupation,MISC,MISC,268062,",
bien que vous n'ayer p2s. de"
"n de ces bons romans anglais, ",272310,relle,PER,PER,272315,".
Mentassommants, Mdis oil les"
" qualiré
que j'ai pris, cher ",274822,Monsicur,PER,PER,274830,", la liberté de minréres.
er"
"e .
 ne occupation séricuse, ",275544,Coinine,PER,PER,275551," vous dites...
des plus séric"
"cur,
l'importance du vol dont ",276795,Ytme Montarcuil,PER,PER,276810," a éré ld
Fictime ? Er dire "
"que vous n'aver pas touchéc, ",277533,Naturelle,PER,PER,277542,".
ment. Le dépit vous a condu"
"leur garant
de md bonne foi.
 ",280273,Mon Dieu,MISC,MISC,280281,", dis je, je ne vois point pou"
"tir chrétien et l'eftroyable
",282183,Reinords,PER,PER,282191, de l'antiquire. Ce serdit dé
"nt, clle d plané dsser haut,
",282696,Jadis,PER,PER,282701,. Mais on l'a fait descendre s
nière - Comineces vicus rois ,283447,du Nord,LOC,LOC,283454," qui
se plagaient, mourants, d"
n excedant la Consomnmation ! ,285090,Surproduc,PER,PER,285099,".
tionl Mais le voleur ne se c"
oleur ne se contente point de ,285146,Consom,PER,PER,285152,".
mer, il gaspille. Et on huij"
 remettre ces cspeces dans la ,285435,Circulation,MISC,MISC,285446,",
pour le bénehice génerdl.
"
"rer une seconde dépèche qui
",286805,Yous Apprendra,PER,PER,286819, quel train il faudra prendre 
