Gauche,Début,Texte,Label_modele,Label_spacy,Fin,Droit
"ui,
Mademoiselle1
- Oh ! oui, ",93868,Monsieur,PER,PER,93876,".
 On se serait cru cu plein m"
" cu plein mois d'aoiit.
-Oui, ",93925,Monsieur,PER,PER,93933,".
43
 Vous ne craigner pas les"
"emoiselle ?
¥
LE VOLEDR
 Non, ",94018,Monsieur,PER,PER,94026,".
 Beducoup de gens sen trouve"
"! Ouciqne Chose
me dit que je ",96219,Gagnerdi,PER,PER,96227," demain. On m'a donné un
tuya"
" du berger
i dans les yeux de ",96747,Margot,PER,PER,96753,".
 Alors, Monsicur ne va pas d"
"EMCE
 Quand je suis revenu de ",97526,Belgiqne,LOC,LOC,97534,", oil je n'a.
wais guère pass"
"'amnant de Htme Mon.
tarenil.
",102316,Yme Montareuil,PER,PER,102330,". Unamnant !..
- Pourquoi pas "
un bien joli romanfeuilleton. ,104264,Mdis,PER,PER,104268," pour-
quoi diable, mon oncle,"
"́gage md main ct je me leve.
 ",126212,EstCe,PER,PER,126217," que je sdis ce que tu penses,"
"ses dirigées. De par Ia loi,
",142525,Monsieur,PER,PER,142533,", de par la loi ! Vous saverqu"
"pas. de
pain.
Que vouler vous ",150301,Iricane,PER,PER,150308," lssacar. Lls ont contre
eux l"
"haisc libre perd sa liberte.
 ",162774,Monsieur,PER,PER,162782,", me dit l'honnete industriel,"
 j'écoute le moins possible. ,163547,Mon Dien,MISC,MISC,163555,")
Mton Dieu ! pourvu que ga ne"
"rompre lhonnète industriel.
 ",164026,Monsieur,PER,PER,164034,", lui disje, le tableau que vo"
"endus hostiles. Woublier pas, ",164679,Monsieur,PER,PER,164687,", que je suis
ingénieur, rien"
" cn d pour moi.
- Oui, ditil, ",165973,M. Randal,PER,PER,165982," d certaines raisons qui le
fo"
"ves, dont Vidée seule
etraye ",168580,M. Randal,PER,PER,168589,".
Oni, disje, obéissant d une"
"our
Yous demander i Acjenner, ",171391,M. Randal,PER,PER,171400," et moi.

 LE VOLEUR
 Leplus t"
"pluriel, et de nous donner du
",175054,Monsieur,PER,PER,175062," ? Donc, Rogetld Tlonte me tut"
" Ce n'est pas ld
Mer dboire.
 ",193471,Estce,PER,PER,193476, qu'on d le temps ? Loujours u
i cu le plaisir de vous voir. ,209257,Monsieur,PER,PER,209265,"
est de vos arnis, je présuin"
"neur japondis, un kaimalian d'",215335,Acie Mlincure,PER,PER,215348,"
ouun mandarind bouton de cris"
"dithcile quesaint Vincent.
de ",239998,Paul,PER,PER,240002,", ct je promets de me laisser "
"is, je
le mets tout de même. ",240536,Ouclle,PER,PER,240542," horreur! Mais né̀ces
fhté n"
"n, la femme du monde et moi.
 ",245103,Monsieur,PER,PER,245111,", me dit-clle, on d bien raiso"
"ée n.... je m'appelle Rence, ",246735,Monsieur,PER,PER,246743," ; dési-
Gner moi par ce nom "
"ée, il faut me tirer de 1d..
",247100,Monsieur,PER,PER,247108,", j'ai mes détauts, je ne le "
"gée conline un bijoul.
 Qui, ",249919,Monsieur,PER,PER,249927,", oui, j'ai pensé a celd, d a"
"̀le.
 Je vous demande pardon, ",250652,Madame,PER,PER,250658,". J'admets
tres bien gu'une fe"
"n'en d plus. Oue vouler
Vous, ",251763,Monsieur,PER,PER,251771, ? On ne peut pas. Vne jenne K
"ns. Je conndis tant de monde,
",253177,Monsieur,PER,PER,253185, ! Des gens qui ont des fortun
"comme lui ! Je n'aurdis jamdi
",253663,eTu,PER,PER,253666,", je l'avoue, qu'un voleur put"
"progres ! Je suis persuadéc,
",254053,Monsieur,PER,PER,254061,", que vous aver reguune excell"
"adore 52.
J'en suis décolé, ",254594,Madaine,PER,PER,254601,", mdis je ne saurais
trouver d"
"d peine vetue pour venir ici, ",256748,Monsieur,PER,PER,256756,", un Co5-
tume de trottin, qui"
"eurs années de prison... Ah.
",267822,Monsieur,PER,PER,267830,", je suis si malhcureuse de ne"
"ur envoyer au hls prisonnier, ",269210,ld ba5,PER,PER,269216,", tout
ce que permetteni les r"
"leur garant
de md bonne foi.
 ",280273,Mon Dieu,MISC,MISC,280281,", dis je, je ne vois point pou"
nière - Comineces vicus rois ,283447,du Nord,LOC,LOC,283454," qui
se plagaient, mourants, d"
"rer une seconde dépèche qui
",286805,Yous Apprendra,PER,PER,286819, quel train il faudra prendre 
", il n'est peutetre pas loin. ",291074,Westce,PER,PER,291080," pa
un piege que me tend l'abb"
re des laboratoires immondes. ,293734,Demdin,PER,PER,293740,",
clles Seront plus heureuses,"
"d entrei en conversation avec
",302207,MOl,PER,PER,302210,".
i Vaine espérance! Le Monsi"
"pa
rcil. Ne trouver.vous pas, ",302466,"Monsicurd
 ",PER,PER,302477,"Qui, beau temps... très beau,"
"utour le monde, juste dinsi.
 ",302607,Monsieur,PER,PER,302615, est étranger ? Ah! ah! vraim
"d'une
Voix lugubre.
 Lemonde, ",304158,Monsieur,PER,PER,304166,", est émerveillé de la faço"
"e vous. Je suis philanthrope, ",305690,Monsieur,PER,PER,305698,". Un phi
lanthrope, n'estce pa"
"anger qui dort dans son
Coin, ",306087,Continuetil,PER,PER,306098," plus bas, cet Amnéricain don"
"blement inkirmes.
 Croyermoi, ",306527,Monsieur,PER,PER,306535,", la philanthropie doit de.
Ve"
"manque au Parlement frangais,
",308049,Monsieur,PER,PER,308057,", ce n'est pas la bonne volont"
"quilait défaut a la Chambre, ",308316,Monsieur,PER,PER,308324,", cest
un philanthrope qui ind"
". Ahce
Serdit si ocaus
i Non, ",308462,Monsieur,PER,PER,308470,", pas du pain. I'hommme ne vit"
"es gaillards la ne font rien,
",310486,Monsieur,PER,PER,310494,", ou presque ricn. Ils se tour"
"e je vous cxpocc. Ces tètes, ",311466,Monsieur,PER,PER,311474,", i
faudrait les faire tomber!"
"it le bon Grsin..
Saver vous, ",311605,Monsieur,PER,PER,311613,", quelle est la principale cau"
"e bien mauvais livres, dit le
",314716,Monsieur,PER,PER,314724," triste en hochant la tête.
M"
"rdis porté a croire, hasarde ",315126,le Monsieur,PER,PER,315137,"
triste, que l'instruction obl"
"uction donne la patience, mon ",315393,cher Monsieur,PER,PER,315406,".
Flle donne une patience d'an"
" semble voul
loir s'endormir. ",316382,Le Monsieur,PER,PER,316393," jovial en fait autant.
Moi, j"
"e craignais de vous deranger, ",317135,Monsieur,PER,PER,317143,",
Continuetil en sC tournant v"
"ver ld une bien belle montre,
",317476,Monsieur,PER,PER,317484,".
 Oui. J'en di beaucoup comme"
e que se trouve le cabinet de ,321348,Monsieur,PER,PER,321356,". Ln face, d
droite ou d Gauch"
"ean
Tombe , un jet de sang... ",328393,Ila,PER,PER,328396," ! Chorrible et dégoutante.
a"
".. Evideminent... Mais,
Mais, ",353646,Mdis,PER,PER,353650,"...
Vn soir, j'ai rencontré u"
"out compte fait, la puissance
",354929,Souvernementale,LOC,LOC,354944, n'a cté ni accrue ni diminve
quoidi je eté me mneler la ?',360629,Estce,PER,PER,360634," que celd Mere-
Garde, moi, ce"
"cervedil, et l'air de Londres ",361031,cst Maloain,PER,PER,361042,"
pour ces maladies l2. C'est e"
" tusdis que, lorsquun homie a ",362775,Cucou,PER,PER,362780,".
deux condamnations, le tribu"
"t vivemnent désiree, parlait ",366143,Maridge,PER,PER,366150,"
etrestait sourde d toute autr"
"robe.
 Monsicur le protesseur ",374109,Mlachin,PER,PER,374116,", Criminaliste.
Baluts, poignc"
"e
malfiteur. Que vouler-vous, ",377240,Monsieur,PER,PER,377248," . Un crimine
est un invalide "
"ide physique. Wen doutez pas, ",377871,Monsieur,PER,PER,377879,",
tout criminel presente des c"
"ent pas l'exarnen. Car enkin, ",378354,Monsieur,PER,PER,378362,",
oilsont, dans l'admirable so"
"es lignes.
Alors, pourquoi ne ",383795,Vatil,PER,PER,383800," pas les écrire tout de
Suite"
uclle voyage sans son mari et ,387070,"Guun
Monsieur",PER,PER,387083, sympathique s est installe da
"au Cirque qu'en soirée.
Mais ",391346,Mouratet,PER,PER,391354," insiste, il revient meme d la"
 suis pas plutot annoncé que ,391637,Mouratet,PER,PER,391645," vient
m'accucillir et me pré"
"e rire me répond.
 Mon Dien, ",391870,Monsieur,PER,PER,391878,", que votre érade, dams 
a Re"
"suis ravie de vons
connditre, ",392082,Monsieur,PER,PER,392090,", et mon mari ne pouvait m.
ta"
"i l'on s'en est apercu. Mlais
",393032,Mouratet,PER,PER,393040," n'a rien remargue.
 Commnent "
"en temmps. Comme Gd, tencr... ",395890,Westce,PER,PER,395896," pas quille
est bien, mi pose "
 de vous retrouver ce soir en ,396597,Maddine Morl,PER,PER,396609,"
ratet. Je m'y attendais si pe"
"amrai
trouvé une odeur. Mais ",399189,Mouratet,PER,PER,399197," ignore tout! Ce
n'est pas une"
"a file qui peuvent
sappliquer ",408527,d Malenvers,PER,PER,408538,". Moi, je ne fais pas de des
c"
pagne de notre chet député. ,410886,I Margot,PER,PER,410894," prend le
bouquer sans sourcil"
"mbre.
RE VOLEDE.
229.
-. Non, ",414256,Monsieur,PER,PER,414264,", pas un coin. Ahs d.'Onre
heu"
"t jamdis que cd pèse dutant.
",420409,Maintenant,LOC,LOC,420419,", Jérome...
taisauaues e drea"
"n deux coups
de temps.
- Qui, ",421633,Monsieur,PER,PER,421641,".
 Quand ce Monsieur quid dema"
"s.
- Qui, Monsieur.
 Quand ce ",421653,Monsieur,PER,PER,421661," quid demande une Chambre
reri"
"icisur ses pieds. Il s'avance
",425288,Lenlement,PER,PER,425297," verS moi.
LE VOLEUR
 
225.
 B"
" ? Ea chambre d concher.
. de ",430917,Monsieur,PER,PER,430925," et de Madame, sans doute... L"
 permettre aux bonnes gens de ,438764,Malenvers,PER,PER,438773," qui
n'out point pris part au "
"mme foniun aflreuy
VACATIRE.
 ",443291,Lener,PER,PER,443296,", Messieurs, tenerl Regarder l"
"iun aflreuy
VACATIRE.
 Lener, ",443298,Messieurs,PER,PER,443307,", tenerl Regarder la caisse
Vo"
"ori de
Waquan (Eil sur lequel ",448650,Marianne,PER,PER,448658,", coittée d'an bas
238
LE VOL"
"avardage me distraird...
Mais ",465704,Margot,PER,PER,465710," refuse md proposition, telle "
"s d'y digérer d mon gre, car ",466048,Margot,PER,PER,466054," est
Veuve jusqu d demdin. Cou"
"
 C'est impossible ! s'écrie ",466544,Margot,PER,PER,466550,". Le président.
est forcé de"
"OLEUE
 Quy dtil donc? demande ",467195,Margot,PER,PER,467201,".
Moi, je ne sdis pas... Mlais"
"sAvons qu'il estici
Mais non, ",467436,Monsieur,PER,PER,467444,", je vous jure, répondld
woix"
Qu'estce que tu lais? demande ,468785,Margot,PER,PER,468791,". 7u
Thabilles J' Tu pars ?
 T"
"noré leur victoire... Père, ",484454,estce,PER,PER,484459," que tu nas
pas aussi de ld sy"
 strict ; je ne regretterien. ,485413,Mdis,PER,PER,485417," mon
existence etair tellement"
"i honorable, md
Vendue d lui, ",494423,Monsieur,PER,PER,494431,". Comment le marche futcon
Qu,"
" lettres ont été.
ecrites a ",505080,Barrot,PER,PER,505086," par Htme de Bois Créault, de"
"oui, je lui ai couté cher, d ",505282,Barrot,PER,PER,505288,",
et il ne m'd pas cue comnme "
".. Et
puis, estce qu'on saiti ",505576,Barrot,PER,PER,505582," ne doit pas avoir ld
  tête "
"te, j'espère. - J'écrirai a ",514162,Barrot,PER,PER,514168,"
Lemain matin.
 Non, Kélêne,"
"pos... Mais oil per-
 Chetil, ",521773,Barrot,PER,PER,521779, ?... Diable ! il va falloir f
"RS RESUITATS
En m'apercevant, ",522151,Barrot,PER,PER,522157," ne peut réprimer un
Mouveine"
"surprise.
 Etesvous bien slr, ",522223,Monsieur,PER,PER,522231,", me demande.
til d'une voix t"
"st mon oncle. Je saisen
eket, ",522681,Monsieur,PER,PER,522689,", qu'il a lhonneur d'etre de V"
"us par
Mhe Helène Canonnier.
",523570,Barrot,PER,PER,523576," ne répond point. Son regard,"
"oint si vous l'avez reidrgue,
",523917,Monsieur,PER,PER,523925,", mais la solidarité est util"
"ès
respectes.
 Les poings de ",524511,Barzot,PER,PER,524517," se. Crispent. Comme c'est
AMU"
"e les épaules.
 Récllement, ",525404,Monsieur,PER,PER,525412," ? Mlisérable ?... Ditesmoi
d"
"arier ?... Thl bien... Lener, ",526558,Monsieuy,PER,PER,526566,",
Continuetil étendant ld mai"
"n des scélérats devant moi, ",527737,Monsieur,PER,PER,527745,",
jai entendu le récit de bie"
"ot, très pile, je le ferais,
",530288,Monsieur,PER,PER,530296,". Mlais j'ai une ille, une Kil"
"t
ans, ct Lomse Melè Srepne, ",530372,Memie,PER,PER,530377," je, d dounes a
a 
LE VOLEUE
2"
"Voir.
 Voudrieryous au moins, ",533384,Monsieur,PER,PER,533392,", maf
Prendre pout quelle rais"
"lle raison vous vous refusc2, ",533444,Contie,PER,PER,533450,"
tous vos interets, d tenter l"
"Canonnier :
 Je l'aime l'crie ",533567,Barrot,PER,PER,533573,", Je l'aime ! Je l'aime de
tou"
" ce qui s'était passé entre
",537225,Barrot,PER,PER,537231, et moi. Flle m'a écouté ave
", Sd pensée dans
e présent. ",549608,II Eaudra,PER,PER,549617, toujours qu'il se créc des t
" voi
ture. Je Suis Sarivé...
",565466,Hon lLhomine,PER,PER,565478, au pardessus Couleur muraille
"as d me rcucontrer ce soir,
n'",567265,estce,PER,PER,567270," pas, Moi. non plus. Fnkn, je "
cidant a quitier la France et ,568644,Mnourant,PER,PER,568652,"
tientot de chagrin, en Belgiq"
"s butcaux dune Cor.
pagnie de ",569245,Navigation,MISC,MISC,569255,", qui lui permet de vivre, tou"
" feu... il faut l'entretenir, ",580894,"Carl
nuit",PER,PER,580903," est froide.
 Demain matin, tu"
", dit Charlotte en soupirant.
",581124,Mon Bieu,MISC,MISC,581132, ! pourvu que mnes craintes ai
" prenant Mon.
manteau et mnon ",586565,Chapeaul,PER,PER,586573,". Je vais sortir, je sdis oil
"
"ils disent. Iebien,
lemal. qu'",590987,estce,PER,PER,590992," que c'estd- Mais, mais... Voy"
"es
as5er vils pour accepter ? ",605241,Estce,PER,PER,605246," cela. Il faut Croire,
alors, "
Mon Dieu! s'écrie Charlotte. ,610322,Estce,PER,PER,610327," possible
- Tout estpossible. "
"nt in'Ouvri.
 Bonsoir, Annic. ",626257,Madame,PER,PER,626263," est li haut ?
 Mousieur... Je"
" li haut ?
 Mousieur... Je... ",626297,Monsieur,PER,PER,626305,"...
Sa Lgure s'etfare , elle b"
" lui disais... Flle a laisse
 ",626764,Mne,PER,PER,626767," lettre... Cette lettre...
se "
"e
seuf dune tacon précise, d ",630508,Gerine,PER,PER,630514," cn moi, erre dans
390
 E FolE"
"s lui cimprunter de
l'argent. ",635289,W'estce,PER,PER,635296," pas, que cest Ca l'Embetant, "
"nt. Il est resté tres Calie.
",638913,Ila,PER,PER,638916, joue toute la soiréc et d Ga
" a londres.
- C'est vrai, dir ",640764,Margot,PER,PER,640770,", la Klle écaitici avanthier
"
"au, Sian e fuiats , 0ue bient ",643437,"Dormer
",PER,PER,643444,"- Oui, Madaine, très bien.
 A"
"s? demande ML. Voisin.
- Oui, ",643611,Monsieur,PER,PER,643619,", beaucoup.
 Allons, tant micu"
"? de
 Mande M. Voisin.
- Qui, ",643801,Monsieur,PER,PER,643809,", pas mdl.
 Et vous prener tou"
"
^ete --
E VOLEBR
347
- QOui, ",643925,Mtadarne,PER,PER,643933,", Toujours.
Allons, tant Micux"
"le cst,
pOurSar.
- Voyervous, ",644245,Monsieur,PER,PER,644253,", mne dit Hme Voisin
Comine un"
"ien qu'il y d des lois. Mais, ",646150,Monsieur,PER,PER,646158,", pourquoi
ny en auraitil pas "
"propos, c'est votre parent, c
",647715,M. Randal,PER,PER,647724, qui est si riche et qui est p
"hypotyposes,
ailrous plait -- ",651491,Mdis,PER,PER,651495, pour reRéchir. ReRéchissons
"t Hlonoré ?
Quoi! Commentl.
 ",661954,Mon Dieu!,MISC,MISC,661963," ricane l'abbt, ne faites donc"
e trois minutes du mnoins que ,666875,Mouratet,PER,PER,666883,"
parvient d me serter la midin"
"rt.
Nous avons ete diner a la ",667101,Restauration,MISC,MISC,667113,". Diner me.
diocre, mdis fort "
" fair ne le
Surprendrd point: ",668178,Mouratet,PER,PER,668186,", diril, est capable de
TONt.
"
"Bois
Créault nous propose, a ",668773,Mouratet,PER,PER,668781," ct i moi, une
partie de billa"
"i moi, une
partie de billard. ",668815,Mouratet,PER,PER,668823," accepte, mais je retuse.
Je n"
"n. Ils nous rejoignent.
C'est ",673725,Mouratet,PER,PER,673733, qui d gagné la partie de bil
"pu prévoir, par csemple, que ",675474,Mourdtet,PER,PER,675482,".
deviendrait jaloux ? Versonn"
" jaloux ? Versonnc. Th! bien, ",675525,Mourdtet,PER,PER,675533,".
est jalouz, férocement, com"
"ent, j'etais resie
Sceptique. ",676046,Mlourntet,PER,PER,676055," jaloux, c'est trop drole.
Pou"
"lle....- Lu crois ? d
demande ",676940,Mouratetavecun,PER,PER,676954, éclair de joie dans les yeus
"outer
detle... Al ! a soupire ",678250,Mouratet,PER,PER,678258,", je suis dansue
position si d"
"s me géner, et de bon coeur.
",680164,Mouratet,PER,PER,680172, cn BarbeBleye ? Oh1 c'estd se
" ! triste et stupide idiot...
",680578,Monsieur,PER,PER,680586, et Mladamne ne sont pas cucor
"ammbées, les bras en
l'air.
 ",684749,Mouratet,PER,PER,684757,", une Seconde apres, cntre dan"
"dé
pouille terrible de toute ",685372,Mne,PER,PER,685375," race crucile. On a un
peu l'i"
"be.
Blene que parce que c'est ",685856,Mouratet,PER,PER,685864,".
 Th! ch! S'écrie le directe"
mnent me trouves tu ? demande ,686740,Mouratet,PER,PER,686748,".
- Detace, cd va bicnl, voyon"
"ons de dos.
21.
370
LE VOLEUR
",686806,Mouratet,PER,PER,686814, se tourne et Renée lui frit 
". On.
voit ca ailleurs quici.
",688647,Mouratet,PER,PER,688655, fait scnsation. Dans un Coulo
"s réponses
que ne trouve pas ",688943,Mouratet,PER,PER,688951," et je M'arrange de telle
faco"
"ICS.
 Viens par ici, dis-je a ",689059,Mouratet,PER,PER,689067," quand nous
parvenons d uous d"
"mpagne lui délie la langue ;
",690209,Mouratet,PER,PER,690217, s'intéresse beaucoup I Sd co
"ne
noir qui est venl chercher ",694903,Mouratet,PER,PER,694911," et lui a mis le
 revolver a l"
" que je tréquentais les
pous ",696382,Mouratet,PER,PER,696390,", que je les di accompagnés a"
user. J'explique les choses a ,697508,Margor,PER,PER,697514," , je lui
fais sentir quel noi"
" solilat, je n'y puis
rien... ",700816,Waintenant,PER,PER,700826,", voici ceqgue j'aid vous prop"
"int. Ai-je deja vu de choses, ",704510,Mon Dicu,PER,PER,704518,"
 mêmne de choses que je ne d"
" Md mère A cu Un
Amant. Qui, ",725833,Monsieur,PER,PER,725841,", un Amnant. Ah la pauvre
Lemm"
"ifficilement
leur cmmpreinte. ",726680,Vingtcing dn5,PER,PER,726693,", cnvicoil, Brasse,
blonde, ro"
"tain. Aver
vous pensi d Cela, ",730686,Monsieur,PER,PER,730694,"?.
 Pas du tout, je l'avoue. D"
"nnée! Vous etes mon
Sauveur, ",732524,"Mon Sauveur
Tlle",PER,PER,732540," se rapproche de moi, me trole"
"ce scrd de detniere classe,
 '",753156,estce,PER,PER,753161," pas ?
 Ea paroisse ) Vous pla"
a dix heures. Vous Ecouteter. ,759306,Nevousmetter,PER,PER,759318,"
pds miartelen tête d'avance,"
" l'intervalle,
que ferervous, ",763490,Mladaine,PER,PER,763498," ) Voulervous tne permettre
de"
"la reconduire.
 J'ai promis a ",764427,M. Randal,PER,PER,764436," d'aller le voir auijoar-
d'hu"
"s. Du moins, clle le5
DèTe.
 ",768789,Matoi,PER,PER,768794,", dit l'abbé aprés avoir lu "
", moi, je le reconndis.
C'est ",775086,Barrot,PER,PER,775092,"... Un journdl m'd appris, hie"
" une époque de transi
tion.
 ",795233,Mehsonge,PER,PER,795241, ! s'écrie l'abbé. Motre ép
"le
.
menwtrie, de cettecroix, ",797450,Ceuf,PER,PER,797454," quitravaillent?... Motre
mond"
