Gauche,Début,Texte,Label_modele,Label_spacy,Fin,Droit
"5 rAnCunC.
Qne chose qu'on me ",13781,reprochera,PER,,13791,", pourtant - Et avec
raison, j"
 un ancien élè̂ve de lHcole ,13910,Polptechnigue,MISC,,13923,",
par exemple. qui, tout le to"
"lume, aurait dit.
Son fait au ",13991,Voleur,PER,MISC,13997,. Il aurait suffi de le faire 
" cons-
Ctemoi qui ai voté le ",14483,Voleur,PER,MISC,14489,", je ne puis ouere de Retrir.
"
"T. CROTOS.
L. - Aurore.
II. . ",14932,Lecacur,LOC,MISC,14939, d'un houtune vierge cst un Va
"t pas gai
Aans l'ezistence. .
",15095,V.,PER,,15097," - Ou courtaild.
W. - Plein ci"
ombindicons machiaveliques ct ,15789,Jcurs,PER,,15794," réoul
tat5
 280
 Vei--
 PABI"
"y pousse de tous
i Lescotés. ",16589,Mme,PER,,16592, Dubourg d laissé entendre a 
"iale superbe, avec une santé ",16829,Roris,PER,,16834,"
i Sante, vivre seuls J He pas"
"fortune Amassée, ou irdtelle ",17045,JErles,PER,MISC,17051,"
bons exemples a léguer, le f"
" d'attendre davan
D
N
TaGe.
- ",17347,Lecure,PER,LOC,17353," aussi:
 Un des prenliers pré"
"onde le veut, cest
bon.ils en ",17552,Aurontun,PER,LOC,17560,".
.
s. Vont.
Je me presemte : "
"
dele, je fais lhonncur de ma ",18344,Classe,PER,MISC,18350," et la joie de Ma
famille. On "
 qui mne déchire le front et ,19368,m',PER,,19370,"égrd.
tigne les orcilles, ave"
"nre
An5.
 Un bel age! dit mon ",20149,oncle,PER,,20154,". On est dípa
presque un jeun"
parler les grandes personnes. ,20705,J',PER,,20707,"ai été bien élevé...
Des s"
"moire dans tous les coins de.
",20996,Notre,MISC,,21001, mdison de Paris : dans les al
"dans tous les coins de.
Notre ",21002,mdison,PER,,21008, de Paris : dans les allées r
niquets chargés de pavés de ,21784,Reirs,PER,LOC,21789,", de ;
porcelaines utiles et d"
"ndu qui disait a ma mère .
- ",22592,Cesont,PER,,22598," des souteneurs, tusai.
 Jai d"
" plus
Grave. Il m'a fait voir ",22871,Cambertd,PER,LOC,22879,". C'érait au Palais de
Versai"
 se tenait alors l'Assemblée ,22947,Wationdle,PER,,22956,".
La seance élait ouverte qua"
nce élait ouverte quand nous ,22994,Soimtnes,MISC,,23002," Cntrés,
In monsieur chauve, "
"and nous Soimtnes Cntrés,
In ",23015,monsieur,PER,,23023," chauve, forrikie d'un gilet b"
l disait que le mais est tres ,23111,Mauvdis,PER,,23118," pou
les Chevaux. J'di cru que"
"tres Mauvdis pou
les Chevaux. ",23136,J',PER,,23138,"di cru que Cétait Gambeltd.
M"
Chevaux. J'di cru que Cétait ,23157,Gambeltd,PER,,23165,".
Mon père s'est mis cn colar"
"omment! je ne re.
Conndis p2s ",23229,Cammbetta,PER,,23238, ! Il est asscr facile a disti
"parents quand ils le met
tent ",23546,cher,LOC,,23550," les Jésuites, mais qu'il doi"
"uand ils le met
tent cher les ",23555,Jésuites,PER,LOC,23564,", mais qu'il doit leur obéir "
"e tourne vers moi.
 Le voild, ",24758,Cammbetta,PER,LOC,24767," ! Piens, 22, lil
Qui, c'est l"
"ui. Je reconmais son ceil
 la ",24843,place,MISC,,24848," de son ceil. - Il estld, du p"
"ette.
 C'est bien dommage que ",25301,Cambetta,PER,LOC,25309," n'ait pas
parlé, dis je a mo"
"s
parlé, dis je a mon père, ",25348,Comlne,PER,,25354," Mous SortonS.
 La parole est "
"́, dis je a mon père, Comlne ",25355,Mous,MISC,,25359," SortonS.
 La parole est d'arg"
", au moins quelquelois. Et le ",26586,monsieur,PER,,26594,"
4
d

N.
LE VOLEUR
 chauve, en"
"ent justi
hées, ce n'est pas ",27067,Cammbettd,PER,LOC,27076,", ni meme M. Thiers, qui
Syimb"
" n'est pas Cammbettd, ni meme ",27086,M.,PER,,27088," Thiers, qui
Syimbolisent pour"
"ient quitte ld
France dans le ",27273,Kacre,PER,LOC,27278," a Louis Philippe, dont la bla"
"autwui.
Titclle m'a donne une ",28085,petite,PER,,28091," carabine avec laquelle
i on p"
"lles, lait des ligd
Tures auy ",28885,Consonnes,PER,,28894,".
-- Le. Code estformel
i J'é"
"nnes.
-- Le. Code estformel
i ",28920,J',PER,,28922,"écoute C2, plein d'une sombre"
n grandpère et j'ai perdu ma ,29646,Mall,MISC,,29650,"
wdise habitude. Peut etre que"
" estformel, pou
Le5.Ongles.
. ",29718,J',PER,,29720,"ai voulul mlcndssurer, un jour"
"coeur jai posé le volume
Sur ",30410,la,PER,,30412, table rustique du berceau ! A
" lis le
Contrat de louage, le ",31533,Régime,MISC,LOC,31540," dotal, beaucoup d'autres
chos"
" m'arnuse pas, certai
nement: ",32416,Mldis,PER,MISC,32421, Ca m'intéresserait sans ducu
"si
lon me laissait continuer. ",32490,Lelle,PER,LOC,32495," est, du moins, mon
opinion. O"
"Cd..
Ttilpose son doigtsur la ",32806,Mdrge,PER,LOC,32811,".
i Pres veré, je fermne brus"
"pose son doigtsur la Mdrge.
i ",32815,Pres,MISC,,32819," veré, je fermne brusquement "
fermne brusquement le volume. ,32860,Moni,LOC,,32864,"
Grand perc Sourit Cncore.
 Il"
"nt le volume. Moni
Grand perc ",32876,Sourit,PER,,32882," Cncore.
 Il faut avoir des é"
"terd de la Bociete.
Bon, bon. ",33034,Mous,MISC,,33038," verrons Cd.
J'aiun dutte SOuv"
"'aiun dutte SOuvcnir, CuCOTC.
",33082,M.,PER,,33084, Dubourg est un ami de la fami
les domestiques. I pardit que ,33775,M.,PER,,33777," Dubourg s'est
malconduit... L"
"r devant
Mol.
 Dubourg peutse ",33995,Ratter,PER,,34001," d'avoir de la chance,
ditil a"
"xte, Échapper du Chatiment.
 ",34277,Jamais,PER,,34283,", dit ma mère. Mais on dura c"
"ard 2
Sond9e.
 Belle excuse ! ",34348,Raison,PER,,34354," de plus pour n'avoir pas
depi"
"uis des annécs, peut
etre... ",34492,Conndis,PER,,34499, tu rien de plus irmmoral : Et
"ien de plus irmmoral : Et mon
",34534,Sicurfouille,LOC,,34546, d pleines mains dans les cais
"nmesous l'Emmpire ,Comme
Sous ",34647,Louis,LOC,,34652," KV I... Et, quand on le prend"
"our Dubourg, s0is
tranguille. ",35128,J',PER,,35130,"ai donné des ordres, ici. Et "
" son journdl, je vois arriver
",35441,M.,PER,,35443," Dubourg. Id domestique, par b"
"ut ce quil a a dire, ct je me ",35742,lève,PER,,35747," pou
m'cn aller. Mon père me "
"ère me rclient par le brds.
 ",35799,Reste,PER,,35804," la
 M. Dubourg parle depuisci"
"lient par le brds.
 Reste la
 ",35809,M.,PER,,35811, Dubourg parle depuiscing minu
"épondrien.
Rien, pas un Mot.
",36032,M.,PER,,36034, Dubourg continue. Il dit que 
"ne l'ercuse
pas d présent... ",36524,Mdis,MISC,PER,36528, qu'il avait espèré qu'on co
"us importuner plus longtemps, ",36941,M.,PER,,36943," Randal: je vais
Yous quittet."
"n ld.
Adicu, Monsieur.
alors, ",37132,M.,PER,,37134, Dubourg est parti. Il s'en co
s général. Je nesuis pas un ,39036,Canere,PER,,39042," -- nou,
Cc'esttrop diflicile "
"sit sloria mundi, soupire mon ",39248,oncle,PER,,39253,", quii
ne sait pas le latin, m"
"asque du7 passants.
Cest mnon ",39408,oncle,PER,,39413,", d présent, qui veille sur m"
" présent, qui veille sur mes
",39446,Jennesannees,PER,MISC,39458,". Mles parents sont morts, ct "
"rts, ct il m'a été :
Conné ",39510,Comline,PER,,39517," THICNE.
- Une tutelle parcill"
"nées et transformées cn ran
",40752,Ccunes,PER,,40758,", ne gernierdient point des ha"
"
 'argent que mes parents ont ",40889,Arnasse,PER,ORG,40896,", et qu'ils m'ont
légue, je n"
"la liberté. J'aime Var
Sent. ",41379,J',PER,,41381,ai vu la joie orqucilleuse de 
"́c me supplicie.
Je. hdis mon ",41871,oncle,PER,,41876, : je le hais d'une haine terr
"ant i moi que le bandit a la
 ",42199,Victime,PER,MISC,42206, qu'il détrousse... Les robes
". Les robes de sa fille, ma
i ",42255,Cousine,PER,,42262," Charlotte, qui commence d por"
"bes de sa fille, ma
i Cousine ",42263,Charlotte,PER,,42272,", qui commence d porter des ju"
" paye, et l'argent qu'il me i
",42367,Lonne,PER,LOC,42372,", toutes les semaines, c'est l"
", cher lui, le dimanche, les
 ",42530,Morceaux,PER,,42538," m'étranglent, j'étoutte de "
"e n'a point donné, par i
SeS ",42972,Comparaisons,PER,,42984," Ciuelles, le contrepoids des "
"́pris.
 Mais ce n'est pas mon ",43322,oncle,PER,,43327," que je méprisc, je
continue "
"Me presente
d Mes semblables. ",44743,J',PER,,44745,aurai du savoir-vivre. Je rega
"noi - et tant pis pour moi
Si ",45559,Cestun,PER,,45565, épouvantail qui gisdit sous 
ébarrasser de la liane qui l',47422,étoutte,PER,,47430," ; il i.
faut une hache pour c"
"Scilavant, ni pardon apres. - ",47806,Jesais,PER,,47812," que les années
que je dois e"
dois encorc passer au collige ,47866,scront,PER,,47872," des années .
perdues pour mo"
"prl l'apprendre tout seul, en
",48180,Quclques,PER,LOC,48188," mois, si j'en avais cu bésoi"
"ement
cclassique. Loin de la. ",48459,J',PER,,48461,"ai pris le parti de ne penser
"
"protesseurs, catjene
Suis p2s ",49502,Comine,PER,,49508, beaucoup d'autres enfants qui
"ds donc cetre Elistoire f
des ",50071,Morts,PER,,50076," - Tout Cd, c'est les procès "
"procès verbaux des.
vicilles ",50128,Morques,PER,,50135, - cette tlistoire des Morts q
Morques - cette tlistoire des ,50158,Morts,PER,LOC,50163," qu'on i
nous cnscigne en déd"
"s des Vivants -
CotIe on nous ",50235,Condainne,PER,MISC,50244," d la gyinnastique affai-
Tlis"
"ivres qui
nous plairaient, et ",51114,Comnme,PER,MISC,51120, il nous plairait... Ouest. Ce
et Comnme il nous plairait... ,51141,Ouest,MISC,LOC,51146,". Ce
Que je sauri, quand je so"
"ce, de cette existence qu'ili
",51434,Me,PER,,51436," ecins copgue se aecdue iaure,"
econs mordles que nous léqud ,51741,la,PER,,51743," sagesse antique. Le
livre de "
"chappe pas le
moins du monde. ",51984,J',PER,,51986,assiste avecunesatisfaction vi
"e déplorable, fut me
ritée. ",52131,J',PER,,52133,"applauilis, comme il convient,"
"u triomphe de César.
lempire ",52244,Rornain,MISC,,52251," sétablit, i md Srande joic ,"
"mpire Rornain sétablit, i md ",52268,Srande,PER,MISC,52274," joic , cétair
nécessdire, u"
etre juste: les invasions des ,52387,Barbares,LOC,MISC,52395," ont
cu du bon, pourquoi pas ?"
 vois cricront éternellement ,52492,Contre,PER,LOC,52498," Cu, Ct
que c'est fortheureny "
ricront éternellement Contre ,52499,Cu,LOC,,52501,", Ct
que c'est fortheureny que"
" Ct
que c'est fortheureny que ",52532,Jeanne,PER,,52538," d'Arc les dit chasses
de Fran"
 i un grain de sable : Que la ,52655,Revolution,MISC,,52665,"
trancaise fut un grand mouvem"
"grand mouvemnent libérateur, ",52713,Mdis,MISC,LOC,52717,"
qu'il faut néaninoins en bli"
"ort Raphael pour
les loges du ",53095,Vatican,PER,LOC,53102,", que j'ignore : MichelAnge,
p"
"'ignore : MichelAnge,
pour le ",53139,Jugement,PER,,53147," Dernier, que je n'ai jamais V"
" MichelAnge,
pour le Jugement ",53148,Dernier,MISC,,53155,", que je n'ai jamais Vil.
Boil"
"l'ave.
nir, n'immporte quand. ",53605,Meme,LOC,,53609," si mes pieds se sont
ecorches"
il faudra qu'on la paye d ind ,53894,place,MISC,,53899," et quon
paye double. Ce n'est"
"nt rendue dpre,. Et mes rages ",54306,Mornes,PER,MISC,54312,", im
placable. Et puis, clle m"
"s des Vaincus.
Des Vaincus... ",54538,J',PER,,54540,"en vois partout. Ces umiversi
"
ère dans la pate sucrée des ,55048,Marottes,PER,LOC,55056,",
dans la poudrerose des dadas"
"emient l'intensite du teytc.
 ",55233,Jescrre,PER,LOC,55240," le texte : je l'etripe , je l"
"l'autre , n'ayer. pas
Neriote ",55336,Mosese,PER,,55342, (d dete minre de eueveeusiée
"e le casque ;'Er le pétase,
 ",55482,Messicurs,PER,MISC,55491, ! Inutile d'aller plus loin..
"ueri, SAt prala biberunt.
Nen ",55590,icter,PER,,55595," plurs, la cour est pleine.
.-"
"leine.
.- Mon ami, me dit mon ",55646,oncle,PER,,55651," quand j'ai quite i
I
-
LE VOL"
"pede libero, avec un dipldmne ",55729,Ratteur,PER,LOC,55736," et fort
utile sous le bras, t"
"rent d.
toi, tu peux choisir. ",55878,Commerce,PER,,55886,", industrie, lirterd-
ture, sc"
"st ouverte dun talents...
Mon ",56046,oncle,PER,MISC,56051," s'amuse un peu, en me disant "
 des yeuz couleur d'acier. Sd ,56179,Ligure,PER,LOC,56185," J Um ta
bleau de ponctuation "
"ellente idéc, dir mon oucle. ",56971,Peutetre,PER,MISC,56979," d5 t
 Taison de ne point te d"
"ation.
Peutètre autre chose, ",57332,Aussl,PER,MISC,57337,". J'ai cu le temps de
 m'en ap"
oule de crimes mne Faudrd-til ,58288,Comiettre,PER,,58297," ?...
Quatorre ans ! Mais Cd p"
aurais micun dime tresser des ,58704,Chaussons,PER,MISC,58713," de 1i
sières que de monter l"
e de monter la garde... On ne ,58760,Me,PER,,58762," Mettrait
pointcn prison sans "
"nieur.
Ou, comment j'ai connu ",59248,ML,PER,MISC,59250,". Essacar, Cest asoc2 diff
Cil"
"r.
Ou, comment j'ai connu ML. ",59252,Essacar,PER,,59259,", Cest asoc2 diff
Cile a dire."
"ujours lui qui fait la votre.
",59419,M.,PER,,59421, Lssacar compte begucoup sur m
"nté
Tesse pas mndl : et nous ",59491,sommes,MISC,,59497," grands amis. Cest
tres bon, u"
" hasard des promnis-
cuités. ",59682,M.,PER,,59684, Issacar est un homnmnc habile
"ont la
Conception dénote une ",59806,Viste,PER,,59811," expérience. Il n'est guere
i"
"ien, iaiscela n'interesse per
",60920,Sonne,PER,LOC,60925, et ne vous assure aucun titre
"oin. Faites vous inge-
nicur. ",61248,Tningenieur,PER,,61259, peuts'occuper de n'immporte q
"illeurs, la qualikication est ",61390,libre,PER,,61395," ; Je pre
mier venu pent se l'"
" demain, faitesvous faire des ",61498,Cartes,MISC,,61504," de
Visite. Creer.yous ingéni"
"s nou5
Cntendons.
Je le sdis. ",61637,Essacar,PER,,61644, d une grande idéc. II veut c
"e belge, d pen de distance de ",61720,la,PER,,61722," frontière
trangaise, un imin"
"oyer, m'a dit lssacar, que ca ",62788,Marche,MISC,,62794,"
Comlmne sur des roulettes. Ia"
"plutot, la directe emanation. ",63747,Jusqu',PER,,63753,"d une cer
tdine époque, le wv"
nent qui n'a plus de base. Ia ,64084,Mordle,PER,LOC,64090,"
doit évoluer, comne tout le "
"correcte devant le
eriterinmn ",64732,Conserve,PER,MISC,64740,", prend les allures d'une pror"
"pas voler. o Et dans
Quicèse ",65060,Megceule,PER,,65068, Cate 1 ue Mosniceies tes e e 
"ai visiré les pré i
toires. ",65565,Monsieur,PER,,65573,", C'estabsolument piteux. Mais"
 iente edesierdoler e tasieud ,66197,Mmreraies,PER,,66206," eo e Seus
d'aujourdhui n'est "
"pas ton corps i,
A dit Esaie. ",66407,Monsicur,PER,,66415,", je ne connais point de parol"
"point de parole
plus haute. - ",66461,Riche,LOC,,66466," ! ne méprise pas ton corps, "
" corps, car ton
corps est unc ",66775,Chose,PER,,66780, qui t'appartient tu ne sdis p
"ment voudrieryous forcer les.
",67349,Massee,PER,,67355," dincliner leuis fronts, si pe"
"orale qui ne repose sur rien, ",67443,Chose,PER,,67448," abstrdite,
ehistant cn soi ct"
"cntegimenter, hivcler, former ",67563,Mne,PER,,67566,"
Societé -- Quel mot dérisoi"
"ique, le condamnneront, je le ",69758,Crains,PER,LOC,69764,", AuK
avortements d perpéruir"
"ce, Symbolisent les ercès de ",70042,la,PER,,70044," Propriete, dévoratrice
d'ell"
"même, dit Proudhon, mais les ",70105,Cheveur,PER,LOC,70112," ne
désirent pas le bien du p"
 orcilles... Mais descendons. ,70680,ISsacdt,PER,MISC,70687,"
boite un peu, cher lui, pourt"
"dément, je crois que l'appui ",70831,gu',PER,,70834,"lsaccar.
Cohtiendra de moi aur"
l me reviendra beaucoup plus. ,71092,Mlais,PER,LOC,71097," je ne suissur
de rienl. Mon o"
"s je ne suissur
de rienl. Mon ",71126,oncle,PER,,71131,", qui me fait une pension depu"
"d
Montareuil, que mnd cousine ",71865,Charlotte,PER,,71874," Va se Marier.
fas un mauvais "
". :
Plutot un peuémèché... ",72638,Peutetre,PER,LOC,72646," que la dékinition.
n'estpas "
paraitique c'est pressé. Mon ,73017,oncle,PER,MISC,73022," rient E
sdns doute d Savoir, "
"ègle, correct, légdl...
Mon ",73474,oncle,PER,MISC,73479,", c'est un hommme d'ordre, une"
"le-
inent. Comme il n'a point ",73971,assc2,PER,,73976," de conkiance en lui
pour se j"
"hevrotante du tauxbonhomine :
",74444,Cllesonne,PER,LOC,74453, comnme le ricanenlent du carn
" de la civilisation, son etat
",74713,Criminci,PER,LOC,74721, latent (qui lui laisse dans l
"
Etavare ? Certaincmnent. Mon ",74993,oncle,PER,,74998," est un avare
tragigue.
Cenest"
"m leurs chevsux plutot que de
",75231,Jeur,PER,LOC,75235, donner une musctte d'avoine. 
"sait bien
que ce n'est pas Sd ",75523,Cassette,PER,MISC,75531," qui d de besux yeux, Car
il s"
" pent creer
et qui peut tuer, ",76229,Conne,PER,,76234, la reincarnation existante et
"doiti
le considerer comine un ",76745,Serviteur,PER,,76754," adroit et Un ines.
sager kdil"
ue chose d'effrayant chez mon ,76985,oncle,PER,,76990,",
CC'est l'absence complete de"
ere : fort jolie surtout. Mon ,77925,oncle,PER,,77930,", le leademain du
 mariage, pr"
" qui metsur
 Le visage de mon ",78365,oncle,PER,,78370,", parfois, Un voile de tristes"
"ent, vers la hn du siècle. - ",78837,Caril,PER,ORG,78842," prés
dit, pour l'avenir, un "
"
des symmboles decrépits qui ",79524,Mdsquent,PER,ORG,79532," mal la seule
Puissance. - Wai"
"gucil et de la luzure, que la ",79796,séniliré,PER,LOC,79806," exd-
Pere en horteur.
N
Mais "
"sseseulement qu'inspire
d mon ",79888,oncle,PER,,79893, cette vision décourageante d
"
etre. Un jour, prochain sans ",80239,Joute,PER,MISC,80244,", il arracherd le.
mdsque. et "
"
jouliscances. Il ne serd pas ",80910,la,PER,,80912," victimne de ses passions,
mai"
"ne de ses passions,
mais leur ",80949,maitre,PER,,80955,", un maitre cxigeant et brutal"
"assions,
mais leur maitre, un ",80960,maitre,PER,,80966," cxigeant et brutal, qui
pouss"
"oismne jusqu'a la prodigalire
",81049,Stupide,PER,MISC,81056,", et qui voudrd, en dépit de "
" avoir pour
son argent... Mon ",81124,oncle,PER,,81129," tne fait souvent Songer au7
b"
aires et tristes du MoyenAgc. ,81200,Combien,PER,,81207,"
Jeutil, derrière la pierre d"
" tristes du MoyenAgc. Combien
",81208,Jeutil,PER,LOC,81214,", derrière la pierre des donj"
"es
et que le sort condamnnd d ",81345,Noyer,PER,,81350," leurs visions hautes
et tragi"
oir réduit d spéculer d'une ,81905,Lacon,MISC,PER,81910," inesquine Sur
les événemnen"
"t lorsquon croit, comme mioil ",82128,oncle,PER,,82133,",
que l'age est proche ou l'au"
"éja, cette autorite, dans un ",82289,Autie,PER,ORG,82294,"
hémisphere, sut le sot nouve"
"l ne
faut pas plaisanter avec ",83731,M.,PER,,83733," Urbain Randal.
Mais Ga, c'est"
pas plaisanter avec M. Urbain ,83741,Randal,MISC,,83747,".
Mais Ga, c'est une règle qu"
"les mécomptes, dénombre les
",84181,Crreurs,PER,MISC,84188,", waigue les illusions, disseq"
s actes. C'estle ingement des ,84277,Morts,PER,MISC,84282,".
les mains dures font craquer"
imés sans doute ct peut etre ,84822,mont,PER,,84826," aimé aussi:
ils disent des c"
"cllerouge, cornés aux coins,
",85173,Jaunis,PER,LOC,85179," par le temps, pleins d'une od"
" net, huit cent mille francs. ",85350,Mlain-,PER,MISC,85356,"
tenant, passons d Md Gestion."
"mnitant de leur
inicuz, tnoM. ",85613,Oncle,PER,MISC,85618, d été conduit a rechercher 
"sses de leurs
débuts , d'Qui ",85879,la,PER,,85881, faute : Auy hommmes qui les d
"e,
Echoue misérablement. Mon ",86163,oncle,PER,,86168," (ou plutot mon d7
Sent) en a "
"re.
mtesepatle detcpuliceades ",86367,Masoses,PER,LOC,86374," ui  itsier auoe e
poir, avec "
"ans la mé̀lée
des capitauy. ",86758,Ilelas,PER,MISC,86764, ! combien de fois les résult
"? Combien de Lois, plutot, la
",86854,Gucule,PER,LOC,86860, toujours béanie de la spécu
"l'aime plus que he l'aime
mon ",87268,oncle,PER,,87273, ! Chaque parole qu'il prononc
"e a la
Gorge et lui crier : A ",87479,Menteur,PER,MISC,87486,"! Voleur! n Cestdu
jourd'hui, "
rge et lui crier : A Menteur! ,87488,Voleur,PER,MISC,87494,"! n Cestdu
jourd'hui, ce jour "
"our
moique ce désastre de la ",88425,Banque,PER,,88431," Turopcenne... Jiii
pense que "
"nce..
Je ne réponds p25. Mon ",89564,oncle,PER,,89569," reprend:
 J'ai donc, anjourdh"
"s.
. Cestpossible, repond mon ",89904,oncle,PER,,89909,". Lis un jour.e
ate du phaiée"
"ae sapées le vin Cort 1ai pe
",90141,Naturellement,PER,,90154,".
 Tu n'as aucune reclamation "
"ilence, c'est linconnu, ct sd
",90709,Mature,PER,MISC,90715, nctveuse ne peut pas supporte
" prs ll veur la braille.
 Mon ",90856,oncle,PER,,90861,", dis je en prenant une plune,"
"ereglement.
Mais il me saisir ",90933,la,PER,,90935," main.
 Attends ! Rappelle toi"
"me saisir la main.
 Attends ! ",90953,Rappelle,PER,,90961," toi qu'en deceptant Aujour-
d"
"quon me fasse grace, moi.
Mon ",91200,oncle,PER,MISC,91205,", ne faites aucune attention d"
"ues lignes que. je signe. Mon
",91370,oncle,PER,,91375, s'est rassis pendant que j'é
"e, il ny a rien
de tel que le ",92058,Respect,MISC,LOC,92065,. J'en di fait l'expérience. 
re vre. Montesquieu d ecrit l',92270,Esprit,PER,,92276,"
des Lois ; il est inutile, n'"
"
micur, il ne reste donc qu'i ",92363,s',PER,,92365,"attacherd leur lettre,
qui mé"
te donc qu'i s'attacherd leur ,92380,lettre,PER,,92386,",
qui ménage bien des alineas"
 bon caeur qu'a boil escient. ,92588,Rappelle,PER,,92596," toi
Que le Petit Poucet A ret"
" escient. Rappelle toi
Que le ",92608,Petit,PER,,92613, Poucet A retrouve son cheinin
". Et je saurdi, dussi,
que le ",92800,Respect,MISC,LOC,92807, est un chat malfaisant et san
 Viendras tu ce soir chez les ,93006,Montarenil,PER,MISC,93016,". me
Lemande mon Oncle.
 Non, "
"es Montarenil. me
Lemande mon ",93033,Oncle,PER,,93038,".
 Non, je ne crois pas.
 Ju l"
"e crois pas.
 Ju le devrais : ",93080,Mme,PER,,93083," Montareuil est Charinante
pou"
" trouvent incoimmodés.
 Oui, ",94079,Monsicur,PER,,94087,"...
N.
Mononcle paile de Vinte"
"coimmodés.
 Oui, Monsicur...
",94091,N.,PER,,94093,"
Mononcle paile de Vintention "
"che dans son
appattement. Mon ",94593,oncle,PER,,94598," est radicus, plein d'atten-
C"
"n-
Care pue moli e qusiure de ",94654,Gooie,PER,MISC,94659,", ad e ie 
m'dsslre, sans rire"
"ous viendren.
Aussi d Maisons ",95365,Lahitte,PER,,95372,", j'espère, monsieur Georges "
"d Maisons Lahitte, j'espère, ",95385,monsieur,PER,,95393," Georges ?
 Non, Wadame, je le"
" Lahitte, j'espère, monsieur ",95394,Georges,PER,,95401," ?
 Non, Wadame, je le regrett"
"is j'ai déjd
expliqué d mon ",95466,oncle,PER,,95471, lesraisons quine me permetten
liqué d mon oncle lesraisons ,95483,quine,PER,,95488," me permettent
pas d'accepter "
"te belle
propriété que inon ",95774,oncle,PER,,95779," d achetée, je crois, par hab"
