Gauche,Début,Texte,Label_modele,Label_spacy,Fin,Droit
"es, dont l’idée seule
effraye ",174961,M. Randal,PER,PER,174970,".

.— Oui, dis-je, obéissant à"
"
vous demander à déjeuner, M, ",177799,Randal,PER,PER,177805," et moi.

_ Le

+ ,
OA ue one"
"
— Je suis vraiment enchanté, ",180794,Monsieur,PER,PER,180802,"... Permet-
tez-moi seulement "
"pluriel, et de nous donner du
",181682,Monsieur,PER,PER,181690," ? Donc, Roger-la-Honte me tut"
" n’est pas la
mer à boire.

— ",200240,Est,LOC,LOC,200243,-ce qu’on a le temps? Toujours
 s’apercevront de rien. C’est ,209413,Monsieur,PER,PER,209421," lur-
même, lorsqu'il montera "
i eu le plaisir de vous voir. ,216243,Monsieur,PER,PER,216251,"
est de vos amis, je présume ?"
" de belles
espérances, Voyez, ",220218,Monsieur,PER,PER,220226,", comme le Progrès
choisit, po"
rtent à peine 3 pour cent à l’,220404,Eu-,PER,PER,220407,"
ropéen, touche, lui, ro ou 12"
"es-vous timide à ce
point-là, ",232386,Monsieur,PER,PER,232394," ?

— Beaucoup plus encore, di"
 Ils vous dénoncent ? demande ,239001,Broussaille,PER,PER,239012,".

— Je te crois, ma petite! C"
" de main pour
une affaire, en ",244655,Suisse,LOC,LOC,244661,", et ça va venir ces Jours-ci."
" ne leur coû-
tent rien. |

— ",249699,Est,LOC,LOC,249702,"-ce que tu crois vraiment, Ida"
" la femme du monde et moi.

— ",253187,Monsieur,PER,PER,253195,", me dit-elle, on a bien raiso"
"t, aujourd'hui... Vous savez, ",254115,Monsieur,PER,PER,254123,", pour-
quoi j’ai demandé à fa"
"ée »... — je m'appelle Renée, ",254805,Monsieur,PER,PER,254813," ; dési-
gnez-moi par ce nom q"
"ée, il faut me tirer de là. »
",255177,Monsieur,PER,PER,255185,", j'ai mes défauts, je ne le c"
iffé tout le milieu du dos... ,255912,Est,LOC,LOC,255915,"-ce que vous aimez.
la peintur"
"ragée comme un bijou.

— Oui, ",257993,Monsieur,PER,PER,258001,", oui, j'ai pensé à cela; à al"
"t à la mode.
Vous auriez été, ",258172,Madame,PER,PER,258178,", en fort bonne compagnie
à cô"
" |

— Je vous demande pardon, ",258726,Madame,PER,PER,258732,". J’admets
très bien qu’une fe"
"’en a plus. Que voulez-
vous, ",259832,Monsieur,PER,PER,259840, ? On ne peut pas. Une jeune f
"ns. Je connais tant de monde,
",261233,Monsieur,PER,PER,261241, ! Des gens qui ont des fortun
"nier ma
convaincue ; écoutez, ",261457,Monsieur,PER,PER,261465," : on peut dire de lui
ce qu'o"
"progrès ! Je suis persuadée,

",262104,Monsieur,PER,PER,262112,", que vous avez reçu une excel"
"re ça. |

— J'en suis désolé, ",262648,Madame,PER,PER,262654,", mais je ne saurais
trouver d"
oleurs sont la modestie même. ,263128,M. Canonnier,PER,PER,263140," était

À
LL

Comme vous ; il "
"à peine vêtue pour venir ici, ",264832,Monsieur,PER,PER,264840," ; un cos-
 tume de trottin, q"
"
d'ébène. Oui, c'était bien l'",281664,abbé Lamargelle,PER,PER,281679,".

— Hé! bonjour, : cher Monsi"
"Lamargelle.

— Hé! bonjour, : ",281699,cher Monsieur,PER,PER,281712,", me dit-il de sa
voix profond"
" cette qualité
que j'ai pris, ",283123,cher Monsieur,PER,PER,283136,", la liberté de m'intéres-
ser"
"prouvée ! Vous rappelez-vous, ",285078,cher Monsieur,PER,PER,285091,",
l'importance du vol dont Mr°"
"
poussait jusqu’à Londres.

— ",285329,Monsieur,PER,PER,285337," l’abbé, dis-je, jai peine à c"
" garant
de ma bonne foi. |

— ",288618,Mon Dieu,MISC,MISC,288626,", dis-je, je ne vois point pou"
" |

—- Îls ont l’éloquence de ",289711,Guizot,PER,PER,289717,": Enrichissez-vous!

9

146 L"
rnière -— commeces vieux rois ,291829,du Nord,LOC,LOC,291836," qui
se plaçaient, mourants, d"
"e.

Le second voyageur est un ",309688,Monsieur,PER,PER,309696," d’aspect mo:
rose, au teint j"
"-

reil. Ne trouvez-vous pas, ",311140,Monsieur,PER,PER,311148," ?

— Oui, beau temps... très "
"our le monde, juste ainsi.

— ",311286,Monsieur,PER,PER,311294, est étranger? Ah! ah! vraimen
"

— Parfaitement, approuve le ",312112,Monsieur,PER,PER,312120," jovial qui
voit qu'il n’y a d"
". | |

— Ne trouvez-vous pas, ",312278,Monsieur,PER,PER,312286,", demande-t-il en
se tournant "
"oix lugubre. | |
.— Le monde, ",312870,Monsieur,PER,PER,312878,", est émerveillé de la façon
d"
"e vous. Je suis philanthrope, ",314418,Monsieur,PER,PER,314426,". Un phi-
lanthrope, n'est-ce "
"ment infirmes.

— Croyez-moi, ",315259,Monsieur,PER,PER,315267,", la philanthropie doit de-
ve"
"t même de l'alcool. L'alcool,
",316478,Monsieur,PER,PER,316486, ! Ils en boivent tant que les
"manque au Parlement français,
",316847,Monsieur,PER,PER,316855,", ce n’est pas la bonne volont"
"qui fait défaut à la Chambre, ",317142,Monsieur,PER,PER,317150,", c'est
un philanthrope qui in"
"e
serait si veau! . |

— Non, ",317297,Monsieur,PER,PER,317305, ; pas du pain. L'homme ne vit
"ue je vous expose. Ces têtes, ",320295,Monsieur,PER,PER,320303,", il
faudrait les faire tomber"
"ait le bon grain.
Savez-vous, ",320434,Monsieur,PER,PER,320442,", quelle est la principale cau"
"e devrait jamais
faire grâce, ",320697,Monsieur,PER,PER,320705, ! Il y va du salut de la Soci
ese refusent pas grand’chose. ,322286,Monsieur,PER,PER,322294,",
il n’y a pas d’êtres plus in"
"es mineurs des dépar-
tements ",322586,du Nord,LOC,LOC,322593,", au contraire, habitent des t"
"e bien mauvais livres, dit le
",323605,Monsieur,PER,PER,323613," triste en hochant la tête.

—"
" de mauvais livres, répond le
",323688,Monsieur,PER,PER,323696, jovial. Il y'a des livres ; e
"erais porté à croire, hasarde ",324083,le Monsieur,PER,PER,324094,"
triste, que l'instruction obl"
"uction donne la patience, mon ",324355,cher Monsieur,PER,PER,324368,".
Elle donne une patience d’an"
"voilà la trilogie.
Du papier, ",325257,Monsieur,PER,PER,325265,", du papier !.… |

Le Monsieur"
" semble vou-
loir s'endormir. ",325350,Le Monsieur,PER,PER,325361," jovial en fait autant.
Moi, j"
"e craignais de vous déranger, ",326128,Monsieur,PER,PER,326136,",

_continue-t-il en se tourna"
"vez là une bien belle montre,
",326525,Monsieur,PER,PER,326533,". |
Oui. J'en ai beaucoup comm"
"Jé me mets sur mes pieds. |
_ ",335249,Est,LOC,LOC,335252,-ce que je rêve encore ? On di
"le cervelle il doit avoir, ce ",353344,Balon,PER,PER,353349,"! EtJje
ne crois pas trouver u"
" Aussi, ça tient, ce que fait ",355516,Balon,PER,PER,355521,". C’est épais et so-
lide, Il "
"ès que j’arriverai chez lui.

",358736,Tiens!,MISC,MISC,358742," jy suis.

Sa femme vient m'ou"
"ermettez-moi d'aller ouvrir.

",360229,Talmasco,PER,PER,360237," descend. Tout à coup, j'enten"
" le corridor. Qu'y 2-
t-il... ",360340,Mme Talmasco,PER,PER,360352, et moi nous nous précipitons…
"es, lui ont sauté à la gorge. ",360696,Ila,PER,PER,360699,"
pu s’en débarrasser et les me"
 quoi ai-je été me mêler là ? ,370103,Est,LOC,LOC,370106,"-ce que cela mere-
garde, moi,"
"résente
l’homme de robe. |

— ",383691,Monsieur,PER,PER,383699," le professeur Machin, crimina"
". |

— Monsieur le professeur ",383714,Machin,PER,PER,383720,", criminaliste.

Saluts, poign"
"tage-t-il cette mélan-
colie? ",384108,Mon Dieu!,MISC,MISC,384117, oui; il ne s’en défend pas. L
"
malfaiteur. Que voulez-vous, ",386896,Monsieur,PER,PER,386904," ? Un criminel
est un invalide"
"de physique. N’en doutez pas, ",387590,Monsieur,PER,PER,387598," ;
tout criminel présente des "
"ient pas l'examen. Car enfin, ",388065,Monsieur,PER,PER,388073,",
Où sont, dans l’admirable so"
"t re-
connaître. Aïnsi, vous, ",389083,Monsieur,PER,PER,389091," — permettez-mol
de faire une "
"ttines aussi pointues.
Voilà, ",389581,Monsieur,PER,PER,389589,. Ah! la science est une belle
"ntareuil. Pourquoi, mon

cher ",391646,Randal,PER,PER,391652,", n’écririez-vous pas un artic"
"voyage sans son mari et qu’un
",396889,Monsieur,PER,PER,396897, sympathique s’est installé da
"mois. Ah ! il a de la chance, ",397616,Mouratet,PER,PER,397624,"! Le voilà, à
son âge, Directe"
"e intérieur est ravissant, et ",398551,Mme Mouratet,PER,PER,398563," est
une des femmes les mieux "
"— Tout ce que je sais, répond ",398920,Mouratet,PER,PER,398928,", c’est que
le mariage m'a por"
" de la Ré-
publique. |

— Ah! ",399259,dirt Mouratet,PER,PER,399272,", on lui reproche bien des
cho"
" au Cirque qu’en soirée.
Mais ",401211,Mouratet,PER,PER,401219, insiste ; il revient même à l
e suis pas plutôt annoncé que ,401514,Mouratet,PER,PER,401522," vient
m'accueillir et me prés"
"n éclat de rire me répond.

— ",401738,Mon Dieu,MISC,MISC,401746,", Monsieur, que votre étude da"
" rire me répond.

— Mon Dieu, ",401748,Monsieur,PER,PER,401756,", que votre étude dans Ra
« Re"
"si l’on s’en est aperçu. Mais
",402991,Mouratet,PER,PER,402999," n’a rien remarqué.

— Comment"
"tout le monde. Ah!
mon pauvre ",403450,Mouratet,PER,PER,403458,", je comprends que tout t'ait
"
t la vertueuse indignation de ,409055,Mouratet,PER,PER,409063,",
. ce Mouratet qui vit au mil"
"indignation de Mouratet,
. ce ",409070,Mouratet,PER,PER,409078, qui vit au milieu du luxe pay
"aurait
trouvé une odeur. Mais ",409189,Mouratet,PER,PER,409197," ignore tout! Ce
n'est pas une"
"use ; pourtant. |
_ Pourtant, ",409298,Mouratet,PER,PER,409306," se donne du mal, lui aussi,
p"
" coup, JE la
reconnais. C’est ",413957,Margot,PER,PER,413963,", Marguerite, l’ancienne femme"
 je suis fort heureux de voir ,414319,Margot,PER,PER,414325,". Je
lui explique que mes occu"
"énieur. C’est un beau métier.
",414468,Est,LOC,LOC,414471,-ce que c’est vrai qu'on a fai
"us. d’une cocotte; et
surtout ",418419,Margot,PER,PER,418425,. Une partie de l’âme de la Fr
pagne de notre cher député. » ,421112,Margot,PER,PER,421118," prend le

bouquet sans sourci"
" robes surannées

es dames de ",422135,Malenvers,PER,PER,422144,". Les représentants du peu-
pl"
"t

—

LE VOLEUR | 219

— Non, ",424586,Monsieur,PER,PER,424594,", pas un coin. Ah! à onze
heur"
". Pourtant,
ajoute-t-elle, si ",424851,Monsieur,PER,PER,424859, voulait repasser vers les cin
"ni? /

— Mettons sept heures, ",425192,Monsieur,PER,PER,425200,". A'sept heures,
je vous prome"
" et de mon pardessus, je vois ",425602,Margot,PER,PER,425608,"
descendre l’escalier, son bou"
". Pour rien, probablement. Et ",430003,Margot,PER,PER,430009,", ce
soir. Tant pis; j’y suis,"
" deux coups
de temps.

— Oui, ",432183,Monsieur,PER,PER,432191,".

— Quand ce Monsieur quia de"
"
— Oui, Monsieur.

— Quand ce ",432205,Monsieur,PER,PER,432213," quia demandé une chambre
revi"
"embrassant... Pourtant, si ce
",434674,Monsieur,PER,PER,434682, qui a demandé une chambre rev
"1°

LE VOLEUR 225

— Bonsoir, ",436010,cher Monsieur,PER,PER,436023,". Comment vous portez-
vous ? "
".. Comment t’appelles-tu ?

— ",436820,Randal,PER,PER,436826,". |

Alors, moi aussi j'ai ent"
x lieues environ au-dessus de ,439149,Malenvers,PER,PER,439158,", et
jy. attendais depuis deux"
"èce ? La chambre à coucher

€ ",441745,Monsieur,PER,PER,441753," et de Madame, sans doute. T'o"
"emporter, puisque tu restes à
",443307,Malenvers,PER,PER,443316,. Elles partiront pour Londres
"e dis
que je sens l’argent... ",444407,Tiens,MISC,MISC,444412,", là.

_Ilse dirige vers la ch"
 permettre aux bonnes gens de ,449683,Malenvers,PER,PER,449692," qui
n’ont point pris part au "
"pénétrons dans l’hôtel et que
",453889,Margot,PER,PER,453895, profite de la confusion pour 
"ssation. Donnez le numéro
8 à ",456739,Monsieur,PER,PER,456747,", ordonne-t-il à Annette qui v"
"ne, se balancer aux
doigts de ",457298,Margot,PER,PER,457304,".

236 LE VOLEUR

— Tu ne tro"
"tr
avec des gens pareils!

Et ",458803,Margot,PER,PER,458809," pousse un gros soupir.

4

u"
"ori de
a-qu'un-Œil sur lequel ",459949,Marianne,PER,PER,459957,", coiffée d’un bas

238 LE VO"
"de
Bois-Créault, où demeurait ",462951,Hélène,PER,PER,462957,". Ma fille, hier, en
quittant "
"ps d’y digérer à mon gré, car ",477720,Margot,PER,PER,477726," est
veuve jusqu'à demain. Cou"
quand je voudrai. Ah ! ce que ,478070,Liane,PER,PER,478075,"

va rager |.

Mais si, par ha"
"

— C'est impossible! s’écrie ",478231,Margot,PER,PER,478237,". Le président :
est forcé de "
"

— Qu’y a-t-il donc? demande ",478909,Margot,PER,PER,478915,".

Moi, je ne sais pas... Mais"
"ns quil est 1c1!

— Mais non, ",479148,Monsieur,PER,PER,479156,", je vous jure, répond la
voix"
u'est-ce que tu fais? demande ,480521,Margot,PER,PER,480527,". Tu
t’habilles ? Tu pars ?

—"
"s sommes mis à
table.

— Non, ",492266,Monsieur,PER,PER,492274,", répond Hélène à une question"
"rcevoir, en marchant vite.

— ",492806,Est,LOC,LOC,492809,"-ce votre avis, monsieur Randa"
 C’est un bien vilain oïseau. ,495170,Maisila,PER,PER,495177," l'air de
se vanter si ioyeuse"
"e, par exemple ?

_ — Oh! si, ",497831,Monsieur,PER,PER,497839,", je lisais beaucoup. Même des"
 chacun un des bras du père d',500256,Hélène,PER,PER,500262,".

Et Canonnier sort d'un pas "
"lle m'interrompt.

— D'abord, ",502846,Monsieur,PER,PER,502854,", je vous en prie, veuillez
me"
"re départ.

Hélène sourit.

— ",504215,Monsieur,PER,PER,504223,", me demande-t-elle, connaisse"
"récié... Je vous prie
encore, ",505458,Monsieur,PER,PER,505466,", de ne point vous formaliser "
". Vous avez entendu parler de
",506807,Barzot,PER,PER,506813," ?

— Le premier président à l"
" honorable, m'a
vendue à lui, ",506985,Monsieur,PER,PER,506993,". Comment le marché fut con-
c"
"le pourrais, jusqu'à ce soir. ",508612,Barzot,PER,PER,508618," a fini par
croire que je m'ét"
.. Ah ! j’ai dû coûter cher à ,509569,Barzot,PER,PER,509575,".

,— Mais, dis-je, M. de Bois"
" elle était pour moi,
lorsque ",510798,Barzot,PER,PER,510804, venait. Il y avait un portrai
"n, peut-être, elle va envoyer ",511434,Barzot,PER,PER,511440,"
faire appel à vos sentiments "
"ez-vous exploré les
poches de ",516383,Barzot,PER,PER,516389,", par la même occasion ?

PCA"
" rue Clémentine;
tu sais ?

— ",522795,Parbleu !,MISC,MISC,522804," |

— Les roussins ne te filer"
"monde sera
content. |

— Même ",526076,Barzot,PER,PER,526082,", dis-je ; car il sera certain"
 Mais qui peut aller parler à ,527482,Barzot,PER,PER,527488," ?

— Moi, si vous voulez. | |"
"sera
malin.

— Vous irez voir ",530254,Barzot,PER,PER,530260," demain matin ? me de-
mande-t"
"pos... Mais où per-
che-t-il, ",534993,Barzot,PER,PER,534999, ?... Diable ! il va falloir f
descendu le premier président ,535195,Barzot,PER,PER,535201,".
Je lui fais passer ma carte
"
"S RÉSULTATS

En m'apercevant, ",535377,Barzot,PER,PER,535383," ne peut réprimer un
mouvement"
"rise. |
— Êtes-vous bien sûr, ",535451,Monsieur,PER,PER,535459,", me demande-
t-il d’une voix "
". |

— Je connais beaucoup un ",535845,M. Randal,PER,PER,535854,".…

— M. Urbain Randal ? C’est"
" mon oncle. Je sais en
effet, ",535914,Monsieur,PER,PER,535922,", qu’il a l'honneur d’être de "
". |
— Veuillez m’excuser, dit ",536210,Barzot,PER,PER,536216," en m’engageant

LE VOLEUR 28"
"rompez pas.

— Alors !...'dit ",536518,Barzot,PER,PER,536524," en se levant et en faisant
un"
"us par
M'e Hélène Canonnier.

",536847,Barzot,PER,PER,536853," ne répond point. Son regard, "
"rès
respectés.

Les poings de ",537799,Barzot,PER,PER,537805," se crispent. Comme c’est
amus"
"6,

282 LE VOLEUR.

occupez, ",538026,Monsieur,PER,PER,538034,", et qui vous laisse ignorer b"
"e les épaules.

— Réellement, ",538682,Monsieur,PER,PER,538690," ? Misérable ?... Dites-moi
do"
"r violer
une jeune fille ? |

",538895,Barzot,PER,PER,538901, reste muet. Il vient s’asseoi
"en-
tion de vous les vendre.

",539271,Barzot,PER,PER,539277, lève la tête et me regarde av
lle veut se marier ? demande: ,539733,Barzot,PER,PER,539739," dont les

TTL PT

pe HER te
"
"arier ?... Eh! bien... Tenez, ",539887,Monsieur,PER,PER,539895,",
continue-t-il étendant la ma"
"ien des scélérats devant moi, ",541061,Monsieur,PER,PER,541069,";
jai entendu le récit de bien"
", vous avez
soixante ans, mon ",543084,cher Monsieur,PER,PER,543097,", dont quarante de
magistratur"
"zot, très pâle, je le ferais,
",543614,Monsieur,PER,PER,543622,". Mais j'ai une fille, une fil"
"p simples.
Rien ne se répare, ",545203,Monsieur,PER,PER,545211,", et rien ne se pardonne.
On p"
"n ne pardonne jamais. Voyons,
",545440,Monsieur,PER,PER,545448,. Mie Canonnier désire se mari
"LE VOLEUR

— Jamais ! s’écrie ",545806,Barzot,PER,PER,545812," qui se lève en frappant
la ta"
"igure terez-vous au pro-
cès, ",546533,Monsieur,PER,PER,546541,"? . |

Barzot ne répond pas. A"
"s au pro-
cès, Monsieur? . |

",546548,Barzot,PER,PER,546554," ne répond pas. Appuyé au mur,"
"oo

— Voudriez-vous au moins, ",546796,Monsieur,PER,PER,546804,", m'ap-
prendre pour quelle ra"
"anonnier ?

— Je l’aime! crie ",546980,Barzot,PER,PER,546986,", Je l’aime ! Je l'aime de
tou"
"uement, il relève la tête.

— ",549319,Monsieur,PER,PER,549327,", dit-il d’une voix qu’il s'ef"
" ajoute-t-il anxieusement.

— ",549794,Mon Dieu !,MISC,MISC,549804," Monsieur, dis-je en souriant,"
"est une comédie sinistre, dit ",550125,Barzot,PER,PER,550131,".

C’est mon avis. Mais je me "
"de ce qui s'était passé entre
",550637,Barzot,PER,PER,550643, et moi. Elle m’a écouté avec 
lle vie! C’est agir comme les ,552286,Barzot,PER,PER,552292,"
qui déplorent, quand ils sont"
"on

éprouve à se martyriser…

",553470,Barzot,PER,PER,553476, a écrit. Les Bois-Créault se 
"Paternoster de lui remettre.

",554224,Hélène na,PER,PER,554233,. rien voulu accepter en dehor
" les regarde, ces souteneurs. ",568535,Mon Dieu!,MISC,MISC,568544," ce. ne
sont pas du tout les é"
" banquiers,
orsque Mimi lâche ",572397,Marcel,PER,PER,572403," sous des prétextes qui n'en
s"
"istie d’une certaine église.

",576684,Est,LOC,LOC,576687,-ce un conte ? Je vais m’en as
" d’une facon lamentable...

— ",597139,Monsieur,PER,PER,597147,", vient dire Annie, le docteur"
" de la glace sur le front.

— ",597536,Est,LOC,LOC,597539,"-ce la méningite ?

— Oui, cer"
"
son anxiété. Qu'a-t-il dit ? ",599078,Est,LOC,LOC,599081,"-ce la méningite?

— I] ne sai"
"
— Ab! quel malheur ! s’écrie ",601887,Broussaille,PER,PER,601898,". Si j'avais
pu savoir !.. Hie"
"nie entre dans la chambre.

— ",612755,Monsieur,PER,PER,612763,", dit-elle, le docteur vient t"
"veau au blanc d’Espagne.

_ — ",613316,Monsieur,PER,PER,613324,", me dit-il, j’ai prévenu votr"
"es
assez vils pour accepter ? ",620364,Est,LOC,LOC,620367,"-ce cela? Il faut croire,
alor"
"ps. -

LE VOLEUR ._.. 329

— ",625433,Mon Dieu!,MISC,MISC,625442, s’écrie Charlotte. Est-ce pos
"des
dénouements tragiques.

— ",639917,Madame,PER,PER,639923, se meurt de peur quand vous n
" m ouvrir.

— Bonsoir, Annie. ",641833,Madame,PER,PER,641839," est là-haut ?

— Monsieur... "
"nnie. Madame est là-haut ?

— ",641857,Monsieur,PER,PER,641865,"... je... Monsieur. |

Sa figu"
"à-haut ?

— Monsieur... je... ",641875,Monsieur,PER,PER,641883,". |

Sa figure s’effare ; elle"
 une femme... — Margot! c’est ,650245,Margot,PER,PER,650251," ! — .

342 LE VOLEUR

qui m'"
"s de Pierre ou les
actions de ",656007,Paul,PER,PER,656011,... Tâche de te remettre au be
"drai vers dix ou onze heures.
",656294,Tiens,MISC,MISC,656299,", voici l’hôtel Jeanne d’Arc, "
"igence.

— Mangez-vous bien ? ",659223,Buvez,PER,PER,659228,"-vous bien ? Dormez-
vous bien"
" ? demande M. Voisin.

— Oui, ",659454,Monsieur,PER,PER,659462,", beaucoup.

— Allons, tant mi"
" de-
mande M. Voisin.

— Oui, ",659653,Monsieur,PER,PER,659661,", pas mal.

— Et vous prenez t"
"t,
pour sûr. |

— Voyez-vous, ",660100,Monsieur,PER,PER,660108,", me dit M“ Voisin
comme un ga"
"ien qu'il y a des lois. Mais, ",661987,Monsieur,PER,PER,661995,", pourquoi
n’y en aurait-il pa"
"À propos, c'est votre parent,
",663537,M. Randal,PER,PER,663546, qui est si riche et qui est p
"e, n'est-ce-pas ?.. Je crois, ",664564,Monsieur,PER,PER,664572,", que rien ne
peut vous rendre"
"é ?

— Quoi ! Comment !.::

— ",677889,Mon Dieu!,MISC,MISC,677898," ricane labbé, ne faites donc "
"i se
trouve à droite se nomme ",678432,Mouratet,PER,PER,678440,"; c’est un de mes
amis, et la "
"dit l'abbé;
il est l’amant de ",678611,Mv° Mouratet,PER,PER,678623," et le mari d’une femme
charma"
"e au moment où s'appto-
chent ",682567,Mouratet,PER,PER,682575, et les deux adultères qui l’a
de trois minutes au moins que ,682811,Mouratet,PER,PER,682819,"
parvient à me serrer la main "
"er mé-
diocre, mais fort gai. ",683078,Mouratet,PER,PER,683086," est la belle humeur en
person"
" fait ne le
surprendra point; ",684146,Mouratet,PER,PER,684154,", dit-il, est capable de
tout."
"Bois-
Créault nous propose, à ",684746,Mouratet,PER,PER,684754," et à moi, une
partie de billa"
"à moi, une
partie de billard. ",684788,Mouratet,PER,PER,684796," accepte, mais je refuse.
Je n"
"n. Ils nous rejoignent.
C’est ",689878,Mouratet,PER,PER,689886, qui a gagné la partie de bill
"e que
j'avais faite aux époux ",690525,Mouratet,PER,PER,690533,", à Vichy. J'ai quitté
Londres"
" pu prévoir, par exemple, que ",691675,Mouratet,PER,PER,691683,"
deviendrait jaloux ? Personne"
"jaloux ? Personne. Eh ! bien, ",691726,Mouratet,PER,PER,691734,"
est jaloux, férocement, comme"
"urtant, rien n’est plus vrai, ",692308,Mouratet,PER,PER,692316," lui-même
me l’a avoué la sema"
"lle... — Tu crois? i

demandé ",693117,Mouratet,PER,PER,693125, avecun éclair de joie dans le
"er
d'elle... — Ah ! a soupiré ",694427,Mouratet,PER,PER,694435,", je suis dans une
position si"
"triste et stupide idiot. |

— ",696808,Monsieur,PER,PER,696816, et Madame ne sont pas encore 
" demande
pourquoi ! Parce que ",698394,Monsieur,PER,PER,698402," a recu des lettres
anonymes. "
"ambées, les bras en
l'air. |

",701037,Mouratet,PER,PER,701045,", une seconde après, entre dan"
"be-
Bleue que parce que c’est ",702202,Mouratet,PER,PER,702210,". |

— Eh! eh! s’écrie le dire"
"
— Elle ne Le votera pas, dit ",702701,Mouratet,PER,PER,702709,". Des retraites
aux ouvriers! "
mment me trouves-tu ? demande ,703110,Mouratet,PER,PER,703118,".

— De face, ça va bien ; voy"
"s.

21.

3

370 | LE VOLEUR

",703187,Mouratet,PER,PER,703195, se tourne et Renée lui fait u
" On
voit ça ailleurs qu'ici.

",705036,Mouratet,PER,PER,705044, fait sensation. Dans un coulo
"es réponses
que ne trouve pas ",705337,Mouratet,PER,PER,705345," et je m'arrange de telle
faço"
",
que vous m'avez fait peur!

",706222,Mouratet,PER,PER,706230, est enchanté. Ils sont tout d
"mpagne lui délie la langue ;

",706599,Mouratet,PER,PER,706607, s'intéresse beaucoup à sa con
"drais bien savoir ce
que fait ",707512,Mouratet,PER,PER,707520,", tout de même. Je prends le p"
