Gauche,Début,Texte,Label_modele,Label_spacy,Fin,Droit
"labnt. tt.

      de d
D.
D
A
",2910,"M4

N

D
N

A
M
M
N

AS
M
D 

A",,MISC,2941,"
4
1

DS
MS
I

 e  M
 M
I 
7
A"
"D
N

A
M
M
N

AS
M
D 

A
4
1

",2947,DS,,MISC,2949,"
MS
I

 e  M
 M
I 
7
ANHE
N

A"
"

A
M
M
N

AS
M
D 

A
4
1

DS
",2950,"MS
I

 e  M
 M
I 
7
",,MISC,2970,"ANHE
N

A


A  M  
  
MI M A 
"
"A
4
1

DS
MS
I

 e  M
 M
I 
7
",2970,ANHE,,MISC,2974,"
N

A


A  M  
  
MI M A 
D
ME"
"

A


A  M  
  
MI M A 
D
ME 
",3006,"N



R
I
A
2",,MISC,3018,"
m  
1
te e
d
C
dd^t ---
i--
 "
"ME 
N



R
I
A
2
m  
1
te e
d
",3032,C,,MISC,3033,"
dd^t ---
i--
 d d
( 18Goedp L"
"--
i--
 d d
( 18Goedp LAli
 d ",3070,"aa
 CEORGES",,PER,3081,". DARICN,
 
l1
esg

---
DE
ROM"
" 18Goedp LAli
 d aa
 CEORGES. ",3083,DARICN,,MISC,3089,",
 
l1
esg

---
DE
ROMAN

 t^e"
"Ali
 d aa
 CEORGES. DARICN,
 
",3093,"l1
esg",,ORG,3099,"

---
DE
ROMAN

 t^ere 
DE
 
I"
"EORGES. DARICN,
 
l1
esg

---
",3105,"DE
ROMAN

 t^ere 
DE
 
I
IE",,PER,3132,"
2
s
. 14216
1 
1e
Dstae

 da9"
" 
DE
 
I
IE
2
s
. 14216
1 
1e
",3151,Dstae,,PER,3156,"

 da97
Gens honteus ni fort d"
"
s
. 14216
1 
1e
Dstae

 da97
",3164,Gens honteus,,PER,3176," ni fort déticals.
4.
D
t
 er"
"fort déticals.
4.
D
t
 er
.. ",3210,L.C. Voleurs ne Sout,,MISC,3230," pas
R
N
 l.sts.
I
IE
PARIS
LA"
"r
.. L.C. Voleurs ne Sout pas
",3235,"R
N
 l.sts",,ORG,3245,".
I
IE
PARIS
LA FONTAIRE.
T F "
"leurs ne Sout pas
R
N
 l.sts.
",3247,"I
IE",,MISC,3251,"
PARIS
LA FONTAIRE.
T F l F7
P"
"pas
R
N
 l.sts.
I
IE
PARIS
LA ",3261,FONTAIRE,,MISC,3269,".
T F l F7
P.. V. STOCK, EDITE"
".sts.
I
IE
PARIS
LA FONTAIRE.
",3271,T F,,LOC,3274," l F7
P.. V. STOCK, EDITEUR
Aa"
"I
IE
PARIS
LA FONTAIRE.
T F l ",3277,F7,,ORG,3279,"
P.. V. STOCK, EDITEUR
Aancion"
"
LA FONTAIRE.
T F l F7
P.. V. ",3287,STOCK,,MISC,3292,", EDITEUR
Aancionne Uibrairie "
"TAIRE.
T F l F7
P.. V. STOCK, ",3294,EDITEUR,,ORG,3301,"
Aancionne Uibrairie Turssr S "
" F l F7
P.. V. STOCK, EDITEUR
",3302,Aancionne,,LOC,3311," Uibrairie Turssr S FroCK)
1, "
" FroCK)
1, d. 10, 11. GALERIE ",3360,DII TIÉATRE,,MISC,3372," FNAWCAIS
PAlaIS Roral
""

2.89"
"GALERIE DII TIÉATRE FNAWCAIS
",3382,PAlaIS Roral,,ORG,3394,"
""

2.898.
L 13. s de reproduc"
"AWCAIS
PAlaIS Roral
""

2.898.
",3405,L 13,,LOC,3409,. s de reproduction et de trad
reproduction et de traduction ,3446,réserwis,,LOC,3455,". pour tous les pays, y compri"
"ous les pays, y compris .
 la ",3493,Suede at la,,MISC,3504,". Hoivige.
-

Mai d 
 du te

8"
" y compris .
 la Suede at la. ",3506,Hoivige,,ORG,3513,".
-

Mai d 
 du te

83
A 
245 "
"Hoivige.
-

Mai d 
 du te

83
",3536,A,,LOC,3537," 
245 mêr --
 
2e

(e Voleur
"
"e

83
A 
245 mêr --
 
2e

(e ",3560,"Voleur
50811
080

lauteur",,MISC,3585, et l'editeur Merlarent réser
"811
080

lauteur et l'editeur ",3599,Merlarent réserrer,,MISC,3618, leurs ilroits de trailuclion 
" pour lous paye, y compris la ",3696,Suéile cl in Norrege,,MISC,3717,".
Ce volnmeia ele déposé au "
".
Ce volnmeia ele déposé au ",3747,Ilinislero,,PER,3757, de l'Intériour fsretion de l
e déposé au Ilinislero de l',3763,Intériour fsretion,,PER,3782," de la librairie)
en novembre "
" librairie)
en novembre 1897.
",3818,"A LA HIEHIE LIBRAIRIE
N°
1.a
DU MÉME",,MISC,3855," AUTEUE
Fas les Caeurs, 1970.1"
"RAIRIE
N°
1.a
DU MÉME AUTEUE
",3863,Fas les Caeurs,,LOC,3877,", 1970.1871. roudn, I Yolume.
"
"UE
Fas les Caeurs, 1970.1871. ",3890,roudn,,PER,3895,", I Yolume.
Birihi, armée d'A"
", 1970.1871. roudn, I Yolume.
",3907,Birihi,,LOC,3913,", armée d'Afrique, roinan, I "
"n, I Yolume.
Birihi, armée d'",3924,Afrique,,LOC,3931,", roinan, I volume.
L.os Chapo"
"me.
Birihi, armée d'Afrique, ",3933,roinan,,LOC,3939,", I volume.
L.os Chapons, piè"
"hi, armée d'Afrique, roinan, ",3941,I,,LOC,3942," volume.
L.os Chapons, pièce "
" d'Afrique, roinan, I volume.
",3951,L.os Chapons,,MISC,3963,", pièce en un acte, représen"
" en un acte, représentée du ",4001,Théatre,,LOC,4009,"-liibre i
len collaboratioi av"
"ibre i
len collaboratioi avec ",4042,M. Lucien Descaves,,PER,4060,"), I brochure,
Pour paraitre p"
"ioi avec M. Lucien Descaves), ",4063,I,,LOC,4064," brochure,
Pour paraitre proch"
"Pour paraitre prochainement :
",4105,J.d Malhonnete Homino,,PER,4126,", romdn.
⁋l aété tiré à pa"
"e cet ouvrage, sur papier de
 ",4191,Hollande,,LOC,4199,", dix exemplaires numérotés "
"otés à la presse.
 d d   e 
",4253,Salnr,,LOC,4258," AMadD, Chrh. - IMPAfhlhll BU5"
"- IMPAfhlhll BU5sihhE FhEnES.
",4302,GEORAES,,MISC,4309," DARIENS
8
a Aa
E VIE,
-
 aL R"
"E FhEnES.
GEORAES DARIENS
8
a ",4322,"Aa
E VIE",,LOC,4330,",
-
 aL ROAA
5 
1
I eS

......"
"S DARIENS
8
a Aa
E VIE,
-
 aL ",4338,ROAA,,ORG,4342,"
5 
1
I eS

.......les voleurs"
"8
a Aa
E VIE,
-
 aL ROAA
5 
1
",4348,I eS,,MISC,4352,"

.......les voleurs ne sont p"
".....les voleurs ne sont pas,
",4386,Gens honteux ni fort délicats,,MISC,4416,".

I
I
PARIS
LA FoyralnE. A
D."
"S
LA FoyralnE. A
D. V. SrOCH, ",4457,EDITEUE,,MISC,4464,"
(Ancienne Librairie Piesse et"
"alnE. A
D. V. SrOCH, EDITEUE
(",4466,Ancienne Librairie Piesse,,MISC,4491," et Stoch)
8,9, 10, II, CALERI"
(Ancienne Librairie Piesse et ,4495,Stoch,,MISC,4500,")
8,9, 10, II, CALERIE DU TIIE"
"rie Piesse et Stoch)
8,9, 10, ",4511,II,,MISC,4513,", CALERIE DU TIIEATRE FRANCAIS"
"Piesse et Stoch)
8,9, 10, II, ",4515,CALERIE DU TIIEATRE FRANCAIS,,MISC,4543,"
PALAIS ROTAL
 1898
.
.
d

 
 "
"
.
d

 
 d
N


 1
1
4
N
1
i..
",4594,AVANTEROTOS,,PER,4605," 
AYIAkIoy Hhah
Le livre qu'on"
"

 1
1
4
N
1
i..
AVANTEROTOS 
",4607,AYIAkIoy Hhah,,PER,4620,"
Le livre qu'on va lire, et qu"
"déclaration faite, on pourra ",4716,suxposer,,MISC,4724,". à pré-
iière vue, à 1a L"
"oser. à pré-
iière vue, à ",4750,1a Lecture,,MISC,4760," du titre, que le manuserit m "
"e, ni légue par un
Caisfier.
",5143,I,,LOC,5144,"
 e Vaivole.
l'avoue mon crime"
"itre, s'il le faut, devant le ",5305,Procureur du Roi,,PER,5321,".
a se passe en Delgique.)
 Ca"
"ocureur du Roi.
a se passe en ",5337,Delgique,,LOC,5345,".)
 Ca se passe en Belsique. L"
"oi.
a se passe en Delgique.)
 ",5349,Ca,,LOC,5351, se passe en Belsique. L'avais
"en Delgique.)
 Ca se passe en ",5364,Belsique,,MISC,5372,. L'avais été faire un petit
"u ! r'avais voulu voir le
roi ",5576,Léopold,,LOC,5584,", avant de mourir. Un dadd. Je"
"is
Jamais vu de roi. Quel est ",5650,le Républicain,,LOC,5665," qui ne me
Ccomprendra pas ?
 "
"est le Républicain qui ne me
",5676,Ccomprendra,,PER,5687," pas ?
 'étais entre, en arri"
"'étais entre, en arrivant it ",5725,Bruxelles,,LOC,5734,", dans le premier
hôtel venu,"
"mier
hôtel venu, l'hôtel du ",5777,Roi Salomon,,LOC,5788,". Je ne me fie puere
Aux maiso"
": il pleuvait. D'ailleurs,



",5920,AAVANT EROPOS,,ORG,5933,".
 
-
q'aurais je trouvé? Je "
" rien, a
l'étranger, n'arant ",6011,étudie,,PER,6018," la séographie que sur les
al"
",
me dit l'hotetiere comme je ",6179,Signe mon nom,,MISC,6192," Sur le re-
Pistre.
 Non, Mada"
etiere comme je Signe mon nom ,6193,"Sur le re-
Pistre",,MISC,6210,".
 Non, Madame , je n'ai pas c"
" nom Sur le re-
Pistre.
 Non, ",6218,Madame,,PER,6224," , je n'ai pas cet honneur..
."
"ai pas cet honneur..
. Piens, ",6262,C'est drôle.,,MISC,6275, Je vous aurais eru son parent
 Mais vous le connaissez sans ,6408,"Aucun
doule",,MISC,6419,", dans votre métier.....
Quel"
"oi bon détromser cette brave
",6500,"Fomme !
",,MISC,6508,"Du resle, ajoute telle en posa"
"étromser cette brave
Fomme !
",6508,Du resle,,PER,6516,", ajoute telle en posant le do"
 même prénom : il s'appelle ,6606,Cicorges,,LOC,6614,",
ccomme vous savez - Cieoroes"
"nnaissez, je vais vous donner ",6714,"Fa
chambre",,MISC,6724,", il est parti hier et je ne p"
rs jours. C'est la plus belle ,6821,"Cham
bre de la maison",,LOC,6842,", ali.bremier, voulez-vous me "
" belle Cham
bre de la maison, ",6844,ali.bremier,,PER,6855,", voulez-vous me suivre !...
a"
"Mais à
présent, savez vous, ",7018,Iln',,MISC,7022,"y a pbus orand monde ici. Ces
"
"es
mmessieurs sont à 5pa, à ",7079,Dinan,,LOC,7084,", à Ostende, ou bien i
dans l"
"urs sont à 5pa, à Dinan, à ",7089,Ostende,,LOC,7096,", ou bien i
dans les villes d'"
"bien i
dans les villes d'eaux ",7131,de France,,LOC,7140," ou dAllemagne, par
tout ou il"
es villes d'eaux de France ou ,7144,dAllemagne,,PER,7154,", par
tout ou il y a du travai"
"as laisser leurs dames toutes
",7266,Seules : les dames,,MISC,7284,", savez vous, ca fait des beti"
"ules : les dames, savez vous, ",7298,ca,,MISC,7300," fait des betises 52
facilemen"
"ames, savez vous, ca fait des ",7310,betises 52,,MISC,7320,"
facilement...
Duets messieurs"
"cilement...
Duets messieurs ! ",7353,Duelle,,PER,7359," saison ? Duelles dames !?
f'h"
s messieurs ! Duelle saison ? ,7369,Duelles dames !,,MISC,7384,"?
f'hôtesse continne:
 . On v"
" voire malle de la oare. Vous
",7459,Louvez,,PER,7465," etre tranquille, savez-vous, "
 mari qui a été la chercher ,7556,Tui-même,,LOC,7565,",
et avec Eni, savez-vous, jam"
"a chercher Tui-même,
et avec ",7575,Eni,,ORG,7578,", savez-vous, jamais de visile"
"ec Eni, savez-vous, jamais de ",7602,visile,,LOC,7608," :il 5'e5t
arrangé avec les d"
angé avec les douaniers pour ,7652,Ca,,LOC,7654,". Pa nous colile Ce
lue fu nou"
"mais au moins, les bagages de ",7723,n05,,LOC,7726,"
clients, c'est sacré. Sans f"
"itient quelque cho5e d
paver, ",7847,Savcz,,LOC,7852,". vous. Et puis, vos instrumen"
" du mal à échapper a l'ail, ",7936,nein I,,PER,7942," Je sais bien
Mh'il vous en fa"
" a l'ail, nein I Je sais bien
",7956,Mh',,MISC,7959,il vous en fant des solides et
nt des solides et que vous ne ,8002,fouvez pa5,,PER,8012,"
AVANTPROFOS
VII
a Loujours le"
"des et que vous ne fouvez pa5
",8013,AVANTPROFOS,,MISC,8024,"
VII
a Loujours les mettre dan"
" fouvez pa5
AVANTPROFOS
VII
a ",8031,Loujours,,MISC,8039, les mettre dans U0s poches ; 
"II
a Loujours les mettre dans ",8056,U0s,,ORG,8059," poches ; mais, enfin, on
voit"
"fait pour erracher les dents.
",8142,I,,LOC,8143,"
4
Vant mieux que Tout ca pass"
" pour erracher les dents.
I
4
",8146,Vant,,PER,8150, mieux que Tout ca passe Franc
"ents.
I
4
Vant mieux que Tout ",8166,ca,,MISC,8168," passe Franco.
 C'estbien cert"
"
Vant mieux que Tout ca passe ",8175,Franco,,PER,8181,".
 C'estbien certain. Mais...
"
"reté qu'ailleurs, car je
d.-
",8441,Sais bien qu'entre vou5...,,MISC,8467," A moins qu'elle ne vou5
 emba"
"seretirant. Et pour le tarif, ",8618,Cest,,LOC,8622," toujours comme.
 Ces messieur"
"ire à Monsieur.
lesquisse un ",8695,Sourire,,MISC,8702,".
.
I
 l'ai été tres salisfa"
"ieur.
lesquisse un Sourire.
.
",8706,I,,LOC,8707,"
 l'ai été tres salisfait. E"
"squisse un Sourire.
.
I
 l'ai ",8714,été tres salisfait,,MISC,8734,". Et le soir, retiré dans md."
"ait. Et le soir, retiré dans ",8761,md,,LOC,8763,".
chambre, fort ennuvé  Car j"
"Car j'avais appris que le roi
",8818,Léopotd,,LOC,8826, était enrhumé et qu'il ne s
ue temps - Il m'est venu à l',8910,idée,,LOC,8915,", pour tromper mon
chagrin, de"
"alsdine,. je l'accorde. Mais.
",9039,bourquoi avaiton,,PER,9055, laissé ce porte manteau dans
laissé ce porte manteau dans ,9086,"Ma
chambre",,MISC,9096, ? Pourquoiélais je morose et
"rte manteau dans Ma
chambre ? ",9099,Pourquoiélais,,PER,9113, je morose et désauvré ? Pou
ais je morose et désauvré ? ,9140,Pour-,,LOC,9145,"
quoi le roi Léopold était-i"
"ésauvré ? Pour-
quoi le roi ",9158,Léopold,,LOC,9166, était-il enrhumé ? Antant d
Léopold était-il enrhumé ? ,9188,Antant,,PER,9194," de que5
tions auxqrielles il "
́tait-il enrhumé ? Antant de ,9198,que5,,ORG,9202,"
tions auxqrielles il faudrait"
"Jugor trop séverement.
aret, ",9285,jouvris,,MISC,9292, la valise : elle n'étuit poi
"elle n'étuit point fermée d
",9335,Cle,,LOC,9338,. les courroies Seules la bouc
es Seules la bouclaient. Je n',9381,Aurai pa5,,PER,9390,",
Dieu merci, une effraction S"
"5,
Dieu merci, une effraction ",9419,Sur la conscience,,MISC,9436,". Dedans,
bas grand chose d'in"
and chose d'intéressant. des ,9482,terrailles,,LOC,9492,", des in5
truments d'acier de "
"tes formes et de différentes
",9561,Grandeurs,,LOC,9570,", dont j'ignore. l'usage.. A q"
". l'usage.. A quoi la pent-il
",9615,Servir,,ORG,9621, : Mwstère. Une pelite boutei
".. A quoi la pent-il
Servir : ",9624,Mwstère,,MISC,9632,. Une pelite bouteille étique
" . Une boile en fer, avec des
",9729,Toulettes,,PER,9738, dedans. Du estce que c'est qu
s. Du estce que c'est que ca? ,9774,Ny,,LOC,9776," to4-
chons pas, c'est plus pr"
"ire...
L'ai lu toute la nuit. ",9953,Avecintéret !,,MISC,9967," Vous en jugerez
ce que j'ai l"
"t sortir, je n'ai.
pas. voutu ",10110,Eaisser irainer,,PER,10125," sur une Lable le manuserit

d"
voutu Eaisser irainer sur une ,10134,Lable,,PER,10139," le manuserit

dd^

 AVANT TRO"
"ble le manuserit

dd^

 AVANT ",10166,TROPOS,,MISC,10172,"
 dont je n'avais pas achevé "
"e l'ai enferme dans ma malle.
",10333,DDans,,MISC,10338," la journée, j'ai appris une "
"pris une chosetres ennuyante.
",10389,Thotet,,MISC,10395, ou j'habile est un hôtel int
 est un hôtel interlope  des ,10437,oln5,,ORG,10441,"
interlopes. - Il n'est fréqu"
bataires. Quel matheur d'etre ,10546,tombé,,MISC,10552,",
Au permier coup. dans une ma"
" était si bien, pourtant...  ",10646,Enfin !,,MISC,10653," Je
n'ai fait miuneni deux. L'"
her mes bagages et réoler ma ,10748,Note,,MISC,10752,", et je me suis
installe aille"
"e M. Randal . L'appellerai-je
",10889,Monsieurd,,PER,10898,  maintenant que j'ai en ma po
ant que j'ai en ma possession ,10937,"Cl
mannscrit",,MISC,10949, que je n'aurais jamais du lir
"e? Le renvoyer
bar la.poste ? ",11157,Empossible,,MISC,11167,", mon départ précisilé a di"
"ste ? Empossible, mon départ ",11181,précisilé,,ORG,11192," a di
deja sembler louche. On "
" de 5a
fonction, et un de ces ",11383,soir5,,MISC,11388," a ces messieurs n Me Ca556
ro"
e ces soir5 a ces messieurs n ,11407,Me Ca556,,PER,11415,"
ront le nez, dans un coin. Bi"
"nt le nez, dans un coin. Bien ",11448,grand Merci,,PER,11459,".
LLerapsorier moimême, avec "
"ns un coin. Bien grand Merci.
",11461,LLerapsorier,,MISC,11473," moimême, avec quelques plais"
"teries.
een quise d'exeuses ! ",11535,Ceserait,,PER,11543," le mieux, à tous les points
"
"x, à tous les points
de vue. ",11581,Matheureusement,,PER,11596,", c'est impraticable. Je 5uis
"
"aire de bandits cosmopoliles, ",11846,Si,,MISC,11848,"
l'on s'apercoit que je fréqu"
"uels jugements teme
raires ne ",11965,borteraton,,PER,11975, pas sur ma vie privee ? Due d
raton pas sur ma vie privee ? ,12000,Due,,ORG,12003," diront
MeS CnNCMES :
la situi"
"ur ma vie privee ? Due diront
",12011,MeS CnNCMES,,MISC,12022," :
la situittion est embarrass"
"ssante. Comment en sortir ?
. ",12080,Ths,,PER,12083," bien, de manuscrit luimême m"
"ir ?
. Ths bien, de manuscrit ",12103,luimême m',,MISC,12114,"en donne le
moren. Lequel ? Vo"
" je me suis décidé. - Je le
",12236,Parde,,MISC,12241,", le manuscrit. Le le ourde ou"
"le
Parde, le manuscrit. Le le ",12263,ourde,,ORG,12268," ou, plutot, je le vole
I
AVAN"
" ourde ou, plutot, je le vole
",12292,I,,LOC,12293,"
AVANT ERONOS
 W
 Comme je l'a"
"u, plutot, je le vole
I
AVANT ",12300,"ERONOS
 ",,PER,12308,"W
 Comme je l'ai écrit plus h"
"s qu'on rende la parcille aux
",12533,Filous,,MISC,12539,", de temps en temss. En fait d"
mss. En fait de respect de la ,12585,pro,,ORG,12588,".
priété, que Messieurs les "
"mencent - pour
qu'on sache ou ",12659,fa Finira,,PER,12668,".
Finir ! C'est ce livre, que "
"our
qu'on sache ou fa Finira.
",12670,Finir !,,MISC,12677," C'est ce livre, que je voudra"
"omme le corps d'un malandrin, ",12881,"Sur le Chevalet de Lor
ture",,MISC,12908,". de la tailler, de la rooner,"
" la tailler, de la rooner, de ",12942,da touetter,,PER,12953," de
commentaires implacables -"
"ables - de plaier des phrases
",13006,Sévères,,MISC,13015, en enluminures et des conclus
nluminures et des conclusions ,13050,Vongeres5e5,,MISC,13061,"
een cubsdelampe ! - J'aurais "
"t des conclusions Vongeres5e5
",13062,een cubsdelampe,,PER,13077, ! - J'aurais voulu moraliser 
"epentir à côté du forfait, ",13360,"Le remords en face du crime
 et aussi parler des prisons",,MISC,13416,", pour en dire du bien ol
du m"
"
du mal (je l'ignore.) - J'ai ",13471,essavé,,MISC,13478,", pas prl. Je ne fais
boint co"
"'ignore.) - J'ai essavé, pas ",13484,prl,,ORG,13487,". Je ne fais
boint comment il "
"s
boint comment il écrit, ce ",13528,Voleur-la,,MISC,13537," ; mes phrases n'en-
ttrent pa"
llu demolir le manuserit d'un ,13631,"Tout à
l'autre",,MISC,13646,", et le reconstruire entiereme"
d'expérience pour ces choses ,13726,Ia,,PER,13728,". Quon ne m'en garde
pA5 rAnCu"
périence pour ces choses Ia. ,13730,Quon,,PER,13734," ne m'en garde
pA5 rAnCunC.
Qn"
"onnage, un ancien élè̂ve de ",13903,lHcole Polptechnigue,,MISC,13923,",
par exemple. qui, tout le to"
"lume, aurait dit.
Son fait au ",13991,Voleur,,MISC,13997,. Il aurait suffi de le faire 
" n'ai pas voulu créer ce per
",14242,Sonnage Svmpathique,,MISC,14261,. Aprés avoir échoné dans m
"sé d'en risquer une seconde.
",14353,Ftpuis,,PER,14359,", Si vous voulez que je vous l"
" risquer une seconde.
Ftpuis, ",14361,Si vous voulez que je vous le dise,,MISC,14395,", je me suis
aperçuqu'il y av"
"adedans une question de cons-
",14460,Ctemoi,,MISC,14466," qui ai voté le Voleur, je ne"
" de cons-
Ctemoi qui ai voté ",14480,le Voleur,,MISC,14489,", je ne puis ouere de Retrir.
"
", je ne puis ouere de Retrir.
",14519,V7,,MISC,14521,"
AVANT TRODOS
Due d'autres, qu"
"uis ouere de Retrir.
V7
AVANT ",14528,TRODOS,,MISC,14534,"
Due d'autres, qui n'ont rien "
"re de Retrir.
V7
AVANT TRODOS
",14535,Due,,MISC,14538," d'autres, qui n'ont rien à s"
'ont rien à se reprocher. Au ,14584,moin5,,ORG,14589,"
à son égard . le stigmatise"
suis peutêtre le seul a n'en ,14738,aroir,,LOC,14743," pas le droit.
Dentetre.
Londr"
"aroir pas le droit.
Dentetre.
",14768,Londres,,LOC,14775,", 1806.
 d  ded d 
GTORGES DAR"
"res, 1806.
 d  ded d 
GTORGES ",14802,DARIEN,,MISC,14808,".
d
de
1
d
Di
3

tpatit w Mho "
"d d 
GTORGES DARIEN.
d
de
1
d
",14819,Di,,LOC,14821,"
3

tpatit w Mho ofybyppte
1.1"
"o ofybyppte
1.11 A 21 1 ta11.
",14866,A Aiits,,LOC,14873," s tos  Ilo2I d A Indion
AVANT"
" tos  Ilo2I d A Indion
AVANT. ",14905,CROTOS,,MISC,14911,".
L. - Aurore.
II. . Lecacur d"
"o2I d A Indion
AVANT. CROTOS.
",14913,L. - Aurore,,PER,14924,".
II. . Lecacur d'un houtune v"
"n
AVANT. CROTOS.
L. - Aurore.
",14926,II,,PER,14928,. . Lecacur d'un houtune vierg
"T. CROTOS.
L. - Aurore.
II. . ",14932,Lecacur,,MISC,14939, d'un houtune vierge cst un Va
. Lecacur d'un houtune vierge ,14960,"cst un Vase
protond",,MISC,14979," .
II. - Les bons comples font"
" vierge cst un Vase
protond .
",14982,II,,PER,14984,. - Les bons comples font les 
"t bien que tout n'est pas gai
",15075,Aans,,MISC,15079," l'ezistence. .
V. - Ou courta"
"i
Aans l'ezistence. .
V. - Ou ",15103,courtaild,,PER,15112,".
W. - Plein ciel.
W7I..-
Dans"
"u courtaild.
W. - Plein ciel.
",15131,W7I,,ORG,15134,"..-
Dans lequel on apprend, en"
"quel on apprend, entre autres ",15175,Choses,,MISC,15181,",
VIII. -
ae 
R. m
Il.
HIIL. -"
"apprend, entre autres Choses,
",15183,VIII,,MISC,15187,". -
ae 
R. m
Il.
HIIL. -
AlW.
"
" Choses,
VIII. -
ae 
R. m
Il.
",15204,HIIL,,ORG,15208,". -
AlW.
a W 
a VA0 
15""
67
87"
"
VIII. -
ae 
R. m
Il.
HIIL. -
",15212,AlW.,,LOC,15216,"
a W 
a VA0 
15""
67
87
ce que "
"-
ae 
R. m
Il.
HIIL. -
AlW.
a ",15219,W,,PER,15220," 
a VA0 
15""
67
87
ce que devi"
"
R. m
Il.
HIIL. -
AlW.
a W 
a ",15224,VA0,,MISC,15227," 
15""
67
87
ce que deviennent "
ennent les anciens notdires.- ,15280,"IOd
L'art",,PER,15289, de se faire cinquante mille f
"sans clever de lapins ..
 124
",15363,De quelques quadrupides,,MISC,15386," et de certdins
bipèdes
Les v"
" voyages forment la jeunesse.
",15444,Chevcus,,PER,15451,", barbes ct postiches.
lidée "
"ct postiches.
lidée marche..
",15490,Rencontres heurcuses,,LOC,15510," et matheuicuses.
 14
 154
 17"
