Gauche,Début,Texte,Label_modele,Label_spacy,Fin,Droit
"Az
Ë

F
is

1:
4°
M.""
ss
&
;

",12420,RS,LOC,,12422,"

5 Six
hs
pes

 

5: .
08 dun"
"ur

une bonne paire d'années! ",13466,J',PER,,13468,"aurais voulu mettre le
repenti"
"is
point comment il écrit, ce ",13686,Voleur,PER,MISC,13692,"-là; mes phrases n'en-
{rent p"
"ancune. |

Une chose qu'on me ",13940,reprochera,PER,,13950,", pourtant — et avec
raison, j"
"e, un ancien élève de l'Ecole ",14068,Polytechnique,PER,,14081,",
par exemple, qui, tout le lo"
"olume, aurait dit
son fait au ",14148,Voleur,PER,MISC,14154,. Il aurait suffi de le faire 
"cience. .

Mot qui ai volé le ",14639,Voleur,PER,MISC,14645,", je ne puis guère le flétrir."
"leurs, d'un cadavre et

d’une ",15868,jolie,MISC,,15873," femme, . . . . . .

XV. — Dan"
"mbe!... », . .
— Geneviève de ",16611,"Brabant
",MISC,,16619,— Le repentir fait oublier l'e
"s y pousse de tous
les côtés. ",17069,Mme,PER,,17072, Dubourg a laissé entendre à m
ubourg a laissé entendre à ma ,17104,mère,PER,,17108,"
qu'il était grand temps; et m"
"d'attendre davan-
tage. |

Le ",17815,curé,PER,,17819," aussi :

—— Un des premiers p"
"n : ils en auront un. | |
Ils ",18043,Pont,MISC,LOC,18047,".
Je me présente — très bien ("
"use ! Céré-
monie imposante ! ",19086,La,PER,,19088," robe d’un professeur enfante
"
"ères ont la larme à l'œil.

— ",19367,Cher,PER,LOC,19371, petit ! Comme il a dû travail
"ans. |

— Un bel âge! dit mon ",20811,oncle,PER,,20816,". On est déjà
presque un jeune"
"la
candeur de l’enfance. | |

",20906,Candeur,PER,,20913, !... Mon enfance ? Jene me ra
" ouvriers,
derrière nous, ont ",22988,murmuré,PER,,22995,".

— C'est honteux, ont-ils di"
ù se tenait alors l’Assemblée ,23663,Nationale,PER,,23672,".
La séance était ouverte quan"
" quand nous sommes entrés.
Un ",23727,monsieur,PER,,23735," chauve, fortifié d’un gilet b"
"and ils le met-
tent chez les ",24271,Jésuites,PER,ORG,24279,", mais qu'il doit leur obéir a"
'Histoire et il reconnaîtrait ,25398,M.,PER,,25400," Thiers à une demi- .
lieue…
"
"s moi.

— Le voilà, Gambetta! ",25496,Tiens,MISC,,25501,", là, là!

Oui, c’est lui, c’e"
"ui. Je reconnais son œil
— la ",25570,place,MISC,,25575," de son œil. — Il est là, au p"
" père, comme nous sortons.

— ",26102,La,PER,,26104, parole est d'argent et le sil
"

— La parole est d'argent et ",26128,le,PER,,26130," silence est d’or, me
répond-i"
; au moins quelquefois. Et le ,27330,monsieur,PER,,27338,"

4e,

TERRE
LORS FE
. ""7, VV"
"blanc, qui parlait quand nous ",27456,sommes,MISC,,27462,"

entrés, je vous jure que je "
"e n’est pas Gambetta, ni même ",27877,M.,PER,,27879," Thiers, qui
symbolisent pour "
"e libre, mais policé. C’estce ",27980,monsieur,PER,,27988,", dont
j'ignore le nom, dont l"
".

J'ai trois souvenirs de ma ",28264,mère,PER,,28268,".
Un jour, comme j'étais tout "
"quand
on va se promener. » Ma ",29106,mère,PER,,29110," avait raison, je l’ai vu
depu"
vaise habitude. Peut-être que ,30513,le,PER,,30515," Code est formel, pour
les ong"
" cœur j'ai posé le volume
sur ",31280,la,PER,,31282, table rustique du berceau ! A
"ement, avec fièvre. Je lis Le
",32382,Contrat,PER,,32389," de louage, le Régime dotal, b"
"ert sur

4°

10 , LE VOLEUR

",33085,la,PER,,33087," table, témoin muet, mais irré"
", c’est tout
ce quirestera de ",33908,la,PER,,33910," Société.

Bon, bon. Nous verr"
"un autre souvenir, encore. |

",33984,M.,PER,,33986, Dubourg est un ami de la fami
"mme est une
grande amie de ma ",34361,mère,PER,,34365," et c’est avec son fils, Alber"
es domestiques. Il paraît que ,34672,M.,PER,,34674," Dubourg s’est
mal conduit... "
"oir de [a chance,
dit-il à ma ",35013,mère,PER,,35017,", à déjeuner ; il ne sera pas "
"te, échapper au châtiment.

— ",35253,Jamais,PER,,35259,", dit ma mère. Mais on aura eu"
" châtiment.

— Jamais, dit ma ",35268,mère,PER,,35272,". Mais on aura eu égard à
son "
" à
son âge.

— Belle excuse ! ",35325,Raison,PER,,35331," de plus pour n'avoir pas
de p"
" ordres, ici. Et quant à toi,
",36159,Georges,PER,MISC,36166,", si par hasard tu rencontres "
" son journal, je vois arriver
",36425,M.,PER,,36427," Dubourg. La domestique, par b"
"uit
jours avant midi. |

Mais ",36584,M.,PER,,36586, Dubourg est à dix pas. Je sen
"re me retient par le bras.

— ",36813,Reste,PER,,36818," là!

M. Dubourg parle depuis "
"nt par le bras.

— Reste là!

",36824,M.,PER,,36826, Dubourg parle depuis cinq min
"n père es-
quisse la moitié d’",36998,un,MISC,,37000," geste, mais il ne répond rien"
"d rien.
Rien ; pas un mot.

: ",37054,M.,PER,,37056, Dubourg continue. Il dit que 
"us importuner plus longtemps, ",37984,M.,PER,,37986," Randal ; je vais
vous quitter"
".

— Adieu, Monsieur.

Alors, ",38181,M.,PER,,38183, Dubourg est parti. Il s’en es
"t. Je pense qu'ils ont, père, ",39137,mère,PER,,39141," et
grand-père, exactement Île"
D'UN HOMME VIERGE EST UN VASE ,39930,FROFOND,PER,MISC,39937,"

C'est entendu. Je ne sûüis p"
"sit gloria mundi, soupire mon ",40288,oncle,PER,,40293,", qui
ne sait pas le latin, ma"
"i a lu là phrase au bas
d’une ",40358,vieille,PER,,40365, estampe qui représente Bélisa
"sque aux passants.

C’est mon ",40443,oncle,PER,,40448,", à présent, qui veille sur me"
" dire à l’en-
terrement de ma ",40621,mère,PER,,40625,", ça vaut de l’or en barre; le"
st l’argent seul qui donne la ,42408,liberté,MISC,,42415,". J'aime l’ar-
gent. J'ai vu l"
nt seul qui donne la liberté. ,42417,J',PER,,42419,"aime l’ar-
gent. J'ai vu la jo"
"dée me supplicie.
Je hais mon ",42920,oncle,PER,,42925,; je le hais d’une haine terri
"e, toutes les semaines, c’est ",43441,la,PER,,43443," monnaie de mes
billets de ban"
"s de banque, qu’il a changés. ",43495,J',PER,,43497,"en suis arrivé à
ne plus pouvo"
"épris.

Mais ce n'est pas mon ",44344,oncle,PER,,44349," que je méprise; je
continue à"
"oient ses moyens,
ne peut pas ",44576,Être,PER,,44580, méprisable. Ce que je méprise
imé par le casque d’airain de ,45602,la,PER,,45604," saine philosophie,
les pieds "
"e présenter
à mes semblables. ",45796,J',PER,,45798,aurai du savoir-vivre. Je rega
"rrière la pierre du
sépulcre. ",46849,La,PER,,46851," bière est vide, la bière qu’o"
"est un égout.

Je ne suis pas ",47573,le,PER,,47575," seul, sans doute, à avoir dev"
"eviné la
tendance malfaisante ",47633,d’,PER,,47635,"un système qui poursuit, avec
"
"juste, du personnage ou de la ",47922,doctrine,PER,,47930," qui
cherche à peser sur lui. "
"ère, et
cette hache, c’est la ",48542,Nécessité,PER,,48551," qui la tient. C’est elle
qui "
"nement
classique. Loin de là. ",49612,J',PER,,49614,"ai pris le parti de ne penser
"
"unts qui
m'engagent à vivre:

",49771,Integer,PER,MISC,49778," vite, scelerisque purus.

Je "
". Mais n’anti-
cipons pas. |

",50231,J',PER,,50233,"exécute le programme, très con"
" mais

avec pas mal d’ironie. ",51183,J',PER,,51185,"apprends donc cette Histoire
d"
"rends donc cette Histoire
des ",51218,Morts,PER,,51223," — tout ça, c’est les procès v"
"s procès verbaux des
vieilles ",51273,Morgues,PER,LOC,51280, — cette Histoire des Morts qu
 Morgues — cette Histoire des ,51302,Morts,PER,,51307," qu'on
nous enseigne en dédain"
"nseignement, la découverte de
",52016,Pimprimerie,MISC,LOC,52027," ?

Ce serait trop simple, san"
"
dame :
PS TrFErS
de mt mt
DE ",53091,"Late

",MISC,PER,53097,"3 met ss,
MD ne et Re MR

ET P"
"E Late

3 met ss,
MD ne et Re ",53119,MR,PER,,53121,"

ET PR LT …
NE re UNS
Es .

E"
"ET, et ia 2
+ ares ……

=:

GG ",53262,RS,PER,,53264," 2 TETE TN à PE mr
EU DES HUB "
"E TE
Net TS AE E

Gros ie get ",53327,Peer,MISC,,53331,"
. ou ”

+
« St’
%.

ann Eh DT"
"e

RES RS El EE
D _ en ns Pas ",53475,Voz,PER,,53478,"

ce

DOS APE MENNE EEE
' Sa
."
" _ en ns Pas Voz

ce

DOS APE ",53492,MENNE,PER,MISC,53497," EEE
' Sa
. . * + ”
oui 7 Tate"
"ie; c'était
nécessaire ; « et ",54068,Jésus,PER,,54073,-Christ vient au monde. » Pour
tre juste : les invasions des ,54150,Barbares,LOC,MISC,54158," ont
eu du bon; pourquoi pas ?"
"et
que c’est fort heureux qne ",54296,Jeanne,PER,,54302," d’Arc les ait chassés
de Fran"
ent à un grain de sable ; que ,54415,la,PER,,54417," Révolution
française fut un g"
 à un grain de sable ; que la ,54418,Révolution,MISC,,54428,"
française fut un grand mouvem"
nmoins en blâmer les excès... ,54523,Poésie,MISC,,54529," de
faussaires ; science d’app"
; chronologie de fabricants d’,54679,almanachs,PER,,54688,".…  .
On forme mon goût, aussi"
or de gloire. » J’estime fort ,54828,Raphaël,MISC,PER,54835," pour
les Loges du Vatican, qu"
"’estime fort Raphaël pour
les ",54845,Loges,PER,LOC,54850," du Vatican, que j'ignore; Mic"
"'ignore; Michel-Ange,
pour le ",54898,Jugemént,PER,,54906," Dernier, que je n'ai jamais v"
"Michel-Ange,
pour le Jugemént ",54907,Dernier,MISC,,54914,", que je n'ai jamais vu.
Boile"
"nt pas de poème épique,
c'est ",55099,la,PER,,55101, faute à Voltaire. Je distingu
 il faudra qu’on la paye à ma ,55682,place,MISC,,55687," et qu’on
paye double. Ce n’es"
"is des vaincus.

Des vaincus. ",56335,J',PER,,56337,en vois partout. Ces universi-
"n ne le pense générale-
ment. ",57236,Croyez,MISC,,57242,"-vous, par exemple, que les An"
"leine.

— Mon ami, me dit mon ",57498,oncle,PER,,57503," quand j'ai quitté

TS TO ER E"
" TO ER EN UMR EE Eremmamn —°

",57555,Pages,MISC,,57560,"

LRO Te ae nes

7

sn Tara
Jr"
"rent à
toi ; tu peux choisir. ",57921,Commerce,PER,,57929,", industrie, littéra-
ture, sc"
"t ouverte aux talents. |

Mon ",58095,oncle,PER,,58100," s'amuse un peu, en me disant "
la commissure des lèvres ; et ,58556,la,PER,,58558," face
tout entière, que couron"
"
= — Excellente idée, dit mon ",59013,oncle,PER,,59018,". Peut-être as-tu

raison de n"
" tas de vols, et quelle masse ",60503,d’,LOC,,60505,"escroque-
ries !... La prison "
"nieur.
Où, comment j'ai connu ",61325,M.,PER,,61327," Issacar, c'est assez diffi-
c"
"t
jamais la connaissance d’un ",61438,Israélite,PER,MISC,61447,", d’abord ; c’est
toujours lui"
"jours lui qui fait la vôtre.

",61498,M.,PER,,61500, Issacar compte beaucoup sur m
"rs lui qui fait la vôtre.

M. ",61501,Issacar,PER,,61508, compte beaucoup sur moi ; il 
"inté-
resse pas mal ; et nous ",61570,sommes,MISC,,61576," grands amis. C’est
très bon, "
"le hasard des promis-
cuités. ",61761,M.,PER,,61763, Issacar est un homme habile ;
"e cause : lobservation, par l’",62172,Israé-,MISC,LOC,62178,"

hte, d’une règle religieuse "
"illeurs, la qualification est ",63463,libre,PER,,63468," ; le pre-
mier venu peut se l"
"us
entendons. | |
Je le sais. ",63715,Issacar,PER,MISC,63722, à une grande idée. Il veut cr
"e belge, à peu de distance de ",63796,la,PER,,63798," frontière
française, un immen"
",
pour qu’elle ait du succès.
",64259,Néanmoins,PER,,64268,", j'ai été très heureux de voy"
"luses.

— Vous voyez, m'a dit ",64831,Issacar,PER,MISC,64838,", que ça marche
comme sur des "
", je réponds de la réussite.

",65381,Malgré,PER,,65387," tout, je ne sais pas si nous "
"s sur les sentiments
moraux d’",65493,Issacar,PER,MISC,65500, ; je n’ai pas le moindre dout
"ne m'en a pas laissé l’om-

— ",65595,La,PER,,65597," morale, dit-il, est une chose"
"plutôt, la directe émanation. ",65791,Jusqu',PER,,65797,"à une cer-
taine époque, le xv"
", de ses dernières croyances. ",66283,La,PER,,66285," trans-
formation d’un univers"
"e ne point se
laisser voler ? ",67150,Croyez,LOC,,67156,-vous que ce soient les Codes 
" j'ai visité les pré-
toires. ",67751,Monsieur,PER,,67759,", c’est absolument piteux. Mai"
"victime, vous

pouvez être le ",68188,sentimentaliste,PER,,68203," qui soupire ou la dupe
qu on "
"ur
véhémente colère contre un ",68470,Molochisme,PER,MISC,68480," dont celui
d'aujourd'hui n’es"
" OT DER RTE
5 CPR RÉ Rte

LES
",68729,CU,LOC,,68731,"
md as
3%

nr

LE VOLEUR |. 29"
"pas ton corps »,
a dit Isaïe. ",68883,Monsieur,PER,,68891,", je ne connais point de parol"
"point de parole
plus haute. — ",68937,Riche,LOC,MISC,68942, ! ne méprise pas ton corps ; 
"un mauvais tour

de la part d’",71288,Issacar,PER,MISC,71295, ; je ne redoute pas qu’il veu
" et que le hasard
seul en eût ",71765,assuré,PER,,71771," la réussite. Le hasard, oui, "
e de suite dans les procédés. ,72412,La,PER,,72414," moustache
courte et la barbe "
 oreilles... Mais descendons. ,73167,Issacar,PER,MISC,73174,"
boîte un peu ; chez lui, pour"
"s je ne suis sûr
de rien. Mon ",73603,oncle,PER,,73608,", qui me fait une pension depu"
n peu émêché... Peut-être que ,75148,la,PER,,75150," définition
n'est pas bonne, a"
"hologue.
Alors je ne suis pas ",75257,amoureux,PER,,75265,".

Mais je suis étonné, très é"
"rès étonné, même, lorsque
mon ",75320,oncle,PER,,75325," me prend à part, un soir, et "
 paraît que c’est pressé. Mon ,75516,oncle,PER,,75521," tient
sans doute à savoir, av"
"règle, correct, légal...

Mon ",75969,oncle,PER,,75974,", c’est un homme d’ordre; une "
" dominantes :
l’Orgueil et la ",76243,Luxure,PER,,76249,", dont la somme, toujours, est"
"ont la somme, toujours, est

_",76282,JAvarice,PER,MISC,76290,". A force d'énergie, il arrive"
 d'autorité qui lui assure la ,76598,garan-,PER,,76604,"
tie des hiérarchies, même usu"
"
Et avare ? Certainement. Mon ",77585,oncle,PER,,77590," est un avare
tragique.

Ce n’"
" de
leur donner une musette d'",77852,avoine,PER,,77858,". Ce n’est pas un
de ces pince"
ue chose d’effrayant chez mon ,79575,oncle,PER,,79580,";
c’est l'absence complète de "
ère ; fort jolie surtout. Mon ,80482,oncle,PER,,80487,", le lendemain du
mariage, pri"
"ui met sur
. le visage de mon ",80928,oncle,PER,,80933,", parfois, un voile de tristes"
"e sol et ses pro-
duits et se ",81750,libèreront,PER,,81760, de tout souci en plaçant la r
"a seule
Puissance. — Mais mon ",82287,oncle,PER,,82292," est venu trop tard
dans un mo"
"se seulement qu’inspire
à mon ",82613,oncle,PER,,82618, cette vision décourageante de
"me de ses passions,
mais leur ",83659,maître,PER,,83665, ; un maître exigeant et bruta
"ssions,
mais leur maître ; un ",83671,maître,PER,,83677," exigeant et brutal, qui
pouss"
" avoir pour
son argent... Mon ",83832,oncle,PER,,83837," me fait souvent songer aux
ba"
"ut lorsqu'on croit, comme mon ",84813,oncle,PER,,84818,",
que l’âge est proche où l'au"
"— Âh! ces Américains, dit:mon ",85058,oncle,PER,,85063," avec colère,
quelles leçons i"
s leçons ils donnent au Vieux ,85113,Monde,PER,,85118,"!

Et il explique le système s"
"as
ae eg ÉTAT Le

PÉRLE peu,

",85441,Panne,MISC,,85446," YA AE ie
D TUE ae LP
mono is
"
"t lorsqu'il a dit

_ à l'abbé ",86168,Lamargelle,LOC,PER,86178," qui, depuis quelque temps déj"
" charitables : « Dites-moi,
l'",86271,abbé,PER,,86275,", ne pourriez-vous pas néglige"
"arti
pour ma fille ? » l’abbé ",86399,Lamargelle,LOC,,86409," a immédiatement
compris que l"
"l ne
faut pas plaisanter avec ",86558,M.,PER,,86560," Urbain Randal.

Mais ça, c’es"
pas plaisanter avec M. Urbain ,86568,Randal,MISC,,86574,".

Mais ça, c’est une règle qu"
e que des plaisanteries À mon ,86718,oncle,PER,,86723,", tout à

l'heure.

Car je sui"
"’une odeur de chancis-

sure. ",88067,Amour,PER,,88072," paternel, amour maternel, amo"
"es imitant de leur
mieux, mon ",88450,oncle,PER,,88455, a été conduit à rechercher po
"le,
échoue misérablement. Mon ",88990,oncle,PER,,88995," (ou plutôt mon ar-
gent) en a"
" prudence toujours né-

 

 

",89558,RTE,MISC,ORG,89561," TE TT

 

+ .
msn + ou

M. e"
"
RTE TE TT

 

+ .
msn + ou

",89587,M.,PER,,89589," eus

SA ET TR ET EE aa: 7 u F"
"béante de la spéculation. |
_ ",89965,J',PER,,89967,écoute. Je suis venu pour écou
"’aime plus que ne l’aime

mon ",90333,oncle,PER,,90338, ! Chaque parole qu’il prononc
" à la
gorge et lui crier : &« ",90609,Menteur,PER,MISC,90616,"! Voleur ! » ‘C’est au-
jourd'"
ge et lui crier : &« Menteur! ,90618,Voleur,PER,MISC,90624," ! » ‘C’est au-
jourd'hui, ce "
"eux pas!

— À quoi penses-tu, ",90767,Georges,PER,MISC,90774," ?. crie mon oncle
d’une voix "
"enses-tu, Georges ?. crie mon ",90787,oncle,PER,,90792,"
d’une voix furieuse. Tu ne m’"
" ses actes. Il ne
dit plus: « ",91454,Mets,LOC,,91458,"-toi à ma place, je t’en prie "
" ne
dit plus: « Mets-toi à ma ",91468,place,MISC,,91473,", je t’en prie ; aurais-
tu ag"
"ence.

Je ne réponds pas. Mon ",92712,oncle,PER,,92717," reprend :

_— J'ai donc, aujo"
" — C’est possible, répond mon ",93065,oncle,PER,,93070,". Lis un jour-

_nal. Ou plutô"
e les ai payées le prix fort. ,93299,J',PER,,93301,"ai
les bordereaux d’achat. Les"
"ereaux d’achat. Les voici. :

",93342,Naturellement,MISC,,93355,". |

— Tu n’as aucune réclamat"
". |

Il ne l’aura pas.

— Mon ",94180,oncle,PER,,94185,", dis-je en prenant une plume,"
"règlement.

Mais il me saisit ",94261,la,PER,,94263," main. |

— Attends! Rappelle-"
"saisit la main. |

— Attends! ",94284,Rappelle,PER,,94292,"-toi qu’en acceptant aujour-
d"
"une réclamation ulté-
rieure. ",94383,Réfléchis,MISC,,94392, ! Je ne t’oblige à rien. Tu a
"n me fasse grâce, moi!

— Mon ",94535,oncle,PER,,94540,", ne faites aucune attention à"
"ues lignes que je signe. Mon

",94711,oncle,PER,,94716, s’est rassis pendant que j'éc
"on d’entreprendre,
me dit mon ",94980,oncle,PER,,94985, lorsqu'il m'a remis les titre
", il n’y a rien
de tel que le ",95397,Respect,MISC,LOC,95404,. J'en ai fait l'expérience. L
re vue. Montesquieu a écrit l',95609,Esprit,PER,,95615,"
des Lois ; il est inutile, n’"
ir bon cœur qu’à bon escient. ,95927,Rappelle,PER,,95935,"-toi
que le Petit Poucet a ret"
" escient. Rappelle-toi
que le ",95947,Petit,PER,,95952, Poucet a retrouvé son chemin 
". Et je saurai, aussi,
que le ",96141,Respect,MISC,LOC,96148, est un chat malfaisant et san
"es Montareuil? me
demande mon ",96379,oncle,PER,,96384,".

— Non; je ne crois pas. _

"
"s pas. _

— Tu le devrais; M"" ",96434,Montareuil,PER,LOC,96444," est charmante
pour toi et Edo"
"e, la femme de chambre de M""° ",96680,Montareuil,PER,LOC,96690,",
une jolie fille pas trop far"
sérieux. Qu’en dire de plus ? ,97081,Trans-,MISC,PER,97087,"
crire sa conversation avec Ch"
"modés.
— Oui, Monsieur. |
Mon ",97496,oncle,PER,MISC,97501, parle de l'intention qu'il a 
" bijoux que lui a

laissés sa ",97609,mère,PER,,97613,".

— Quelle chose incompréhens"
"e chose incompréhensible, dit ",97653,"M""",PER,,97655,"° Mon-
tareuil, que ces perpét"
"che dans son
appartement. Mon ",97993,oncle,PER,,97998," est radieux, plein d'atten-
t"
"ent. Pourquoi en dire
du mal? ",98625,Mme,PER,,98628, Montareuil referme l’écrin av
"Vous viendrez
aussi à Maisons-",98818,Lafitte,PER,,98825,", j'espère, monsieur Georges ?"
" à Maisons-Lafitte, j'espère, ",98837,monsieur,PER,,98845," Georges ?
_ — Non, Madame; je"
"mais j'ai déjà
expliqué à mon ",98919,oncle,PER,,98924, les raisons qui ne me permett
"effet, j'ai reçu une lettre d’",99087,Issacar,PER,MISC,99094," qui m'appelle
à Bruxelles. Ma"
"cette belle
propriété que mon ",99238,oncle,PER,,99243," a achetée, je crois, par habi"
ser de l'hospitalité de votre ,99493,oncle,PER,,99498,". Nous laissons
Marguerite pou"
"tour. C’est si

joli, Maisons-",99633,Lafitte,PER,,99640, ! Et les courses ! Quelque ch
"uyaux d'orgue !

C’est l’abbé ",99881,Lamargelle,LOC,,99891," qui fait son entrée; et j'en
"
" car, si la conversation de
l'",99975,abbé,PER,,99979," m'intéresse, je n’aime pas be"
 Monsieur ne va pas à Maisons-,100253,Lafitte,PER,,100260," de-
main, me dit-elle dans l’"
"EE

7%

nee Ve"" .
À Y a « mt
",101019,nette,PER,,101024," tie 2

E. Pa Nr Me, these AÉS"
" a « mt
nette tie 2

E. Pa Nr ",101041,Me,PER,,101043,", these AÉS ce

LRURS 2.

IV

"
"u'une semaine, jai trouvé mon
",101225,oncle,PER,,101230, dans une colère bleue. Mr. Mo
"ient l’air fort affligé.

__— ",101516,Mademoiselle,PER,,101528," Charlotte ne se mariera pas, "
"rt affligé.

__— Mademoiselle ",101529,Charlotte,PER,,101538," ne se mariera pas, m’a
dit l’"
e très malheureuse. C’est mon ,101665,oncle,PER,,101670," qui
me l’apprend, d’une voix "
"s voleurs
sont venus chez les ",101855,Montareuil,PER,LOC,101865," ; ils ont tout enlevé,
tout, "
onné le signalement de l’un d’,102354,eux,PER,,102357,";
c'était un homme brun, avec "
"personne, cette nuit-là,
chez ",102571,Me,PER,,102573," Montareuil ?

— Si; Marguerit"
la Digestion. Economique ; M° ,103451,Montareuil,PER,,103461," aussi a
_ toujours été très c"
"é très charitable, ajoute mon ",103513,oncle,PER,,103518," qui ne
se souvient plus de ce"
"onsidérable.

— Je pense, mon ",104237,oncle,PER,,104242,", que vous avez été un peu
vit"
leur totalité ; que la police ,104686,mette,PER,,104691," la
main sur les coupables.

M"
"
main sur les coupables.

Mon ",104724,oncle,PER,,104729," ricane.

— Les coupables ! di"
as agi aussi brusquement avec ,105204,"M""",PER,,105206,"° Mon-
tareuil. J’ai pris des "
"R

un peu mystérieuses de mon ",105874,oncle,PER,,105879," m'intéressent, alors,
quel es"
" te dire son nom, répond

mon ",105980,oncle,PER,,105985, ; ilne t’apprendrait rien. C’
"mant de Me Mon-
tareuil. |

— ",106143,Me,PER,,106145," Montareuil ! Un amant!

— Pou"
"s la seule, je pense,
dit mon ",106230,oncle,PER,,106235, en haussant les épaules... Ca
uis deux ans. C’est là qu’est ,106306,la,PER,,106308," bêtise. Qu’une
femme, à n'imp"
"e. Un de ces faux artistes de
",106839,Montmartre,PER,LOC,106849, dont le ciseau de sculpteur s
"urbe
en pince et qui ont dans ",106915,la,PER,,106917," main le poil de leurs pin-
ce"
" avant-hier, dans la Seine. — ",107231,Crime,PER,,107236," ou sui-
cide ? Crime, certain"
"Seine. — Crime ou sui-
cide ? ",107252,Crime,PER,,107257,", certainement. Il n'avait pas"
"arce que, depuis

+

FRERE TE ",107711,MRETIREATRR,PER,,107722,"

RC D STRESS mr
RIRE RER RTE "
". Mais pour-
quoi diable, mon ",108239,oncle,PER,,108244,", me racontez-vous une pa-
rei"
