Gauche,Début,Texte,Label_modele,Label_spacy,Fin,Droit
"toutes
les pensées hautes. |

",115643,Charlotte,PER,PER,115652," a peut-être souffert, aussi, "
"COre, que je sens vibrer dans ",117690,Charlotte,PER,PER,117699,"; je la lis
Sur Son visage, so"
"ous ne serons plus sé-
parés, ",122830,Charlotte,PER,PER,122839," et moi, par un adversaire inv"
"approche
un nouveau lien, car ",123345,Charlotte,PER,PER,123354," est enceinte. Avant-
hier, el"
u'une. Je ne veux plus marier ,124065,Charlotte,PER,PER,124074,".
— Vous ne voulez plus... — N"
qui ont empêché le mariage de ,124400,Charlotte,PER,PER,124409,", en
raison raème de la rareté"
 le lui arracher tout à fait; ,124662,Charlotte,PER,PER,124671," est supposée
reeretter profon"
" pos-

sible. — Savez-vous si ",125199,Charlotte,PER,PER,125208," sera de votre avis et
si elle"
"t. — Soit. C'est ce qu'a fait
",125646,Charlotte,PER,PER,125655,. Depuis trois mois elle est m
" veuille vous dire, c’est que ",126641,Charlotte,PER,PER,126650," est en-
ceinte et qu'il nous "
"e allusion injurieuse

envers ",127040,Charlotte,PER,PER,127049,", vieux coquin, je vous écrase"
bien. Accordez-moi la main de ,127981,Charlotte,PER,PER,127990,"; je ne vous
demande pas de do"
elle me confère. Tu as séduit ,129606,Charlotte,PER,PER,129615," ;
tu peux la garder. Vivez en"
"nvahir tout d’un coup,lorsque ",129964,Charlotte,PER,PER,129973," est entrée.

— Eh! bien, que "
"age ma main et je me lève.

— ",130875,Est,LOC,LOC,130878,-ce que je sais ce que tu pens
rmes roulent dans les yeux de ,131052,Charlotte,PER,PER,131061,",

_— Je t'aime, oui... Oh! Je"
"s enlevés la nuit. Eh!
bien.

",131791,Charlotte,PER,PER,131800, s’élance vers moi et me pose 
"jusqu'ici...
— Non, non! crie ",134624,Charlotte,PER,PER,134633,". Ne parle pas ainsi!
Ce n’est"
"nfamies du Code ?

— Non, dit ",136128,Charlotte,PER,PER,136137,", je n’hésiterai pas. Je suis
"
"e !

— Oh! c’est affreux, dit ",137714,Charlotte,PER,PER,137723," en sanglotant.
Je ne sais pas"
":

— Eh! bien, si tu m’aimes, ",138237,Charlotte,PER,PER,138246,", ne me de-
mande point des ch"
" assez forte pour me suivre.

",139227,Charlotte,PER,PER,139236," devient pâle, pâle comme une "
"n! Va-:
t-en !... | :

Alors, ",139690,Charlotte,PER,PER,139699," s’en va, toute droite. Et pen"
"e est un
homme aimable et Mi: ",140570,Charlotte,PER,PER,140579," est absolument
charmante ; ma"
"rron hors la loi à gauche, et
",144691,Jésus,PER,PER,144696," la bonté même, représentant l"
"sses dirigées. De par la loi,
",148190,Monsieur,PER,PER,148198,", de par la loi! Vous savez qu"
"poules, à sa
moralité, assure ",151580,Carlyle,PER,PER,151587, ; sans quoi il ne pourrait pa
"t cinquante mille
suicides en ",153773,Europe,LOC,LOC,153779,"; et, en France seulement, qua"
"homme,
et qu'avait déjà tenue ",159981,Jérémie,PER,PER,159988,", l’Individu la porte sur
R po"
"les honnêtes filles du Tiers-
",163786,Etat,LOC,LOC,163790, ont la prétention ridicule de
" ils
feront la conquête de la ",165939,Suisse,LOC,LOC,165945,", pour créer un port
à La-Chau"
"ise libre perd sa liberté.

— ",169065,Monsieur,PER,PER,169073,", me dit l’honnête industriel,"
"industriel, j'ai ap-
pris par ",169122,M. Issacar,PER,PER,169132, combien vous êtes désireux de
"avis de notre ho-
norable ami ",169440,M. Issacar,PER,PER,169450,", et je suis heureux qu’il ait"
"ndus hostiles. N’oubliez pas, ",170980,Monsieur,PER,PER,170988,", que je suis
ingénieur ; rien"
"n soit, je puis vous assurer, ",171251,Monsieur,PER,PER,171259,", que vos
paroles ont fait la "
la plus grande impression sur ,171316,M. Ran-,PER,PER,171323,"
dal. Je connais M. Randal. Il"
"n sur M. Ran-
dal. Je connais ",171340,M. Randal,PER,PER,171349,". Il est peu expansif, comme
t"
"n vite.

5*

S2 LE VOLEUR

— ",171909,Mon Dieu !,MISC,MISC,171919, dit l'industriel dont les yeu
"n a pour moi.

— Oui, dit-il, ",172297,M. Randal,PER,PER,172306," a certaines raisons qui le
fo"
" à présent. Loi économi-
que, ",173437,Monsieur,PER,PER,173445,", loi économique !

— La scien"
"able chose, dit Issacar.
Mais ",173521,M. Randal,PER,PER,173530,", qui a pour elle tout le resp"
"es, dont l’idée seule
effraye ",174961,M. Randal,PER,PER,174970,".

.— Oui, dis-je, obéissant à"
"
vous demander à déjeuner, M, ",177799,Randal,PER,PER,177805," et moi.

_ Le

+ ,
OA ue one"
"
— Je suis vraiment enchanté, ",180794,Monsieur,PER,PER,180802,"... Permet-
tez-moi seulement "
"pluriel, et de nous donner du
",181682,Monsieur,PER,PER,181690," ? Donc, Roger-la-Honte me tut"
"euses dont la dernière, quand ",182360,Roger,PER,PER,182365," a ouvert
une porte au quatriè"
"r avant une
heure au moins... ",184524,Tiens,MISC,MISC,184529,", pour tuer le temps, je vais
"
"es pièges à loups... Un jour,
",191255,au Louvre,LOC,LOC,191264,", j'ai volé un tableau. Cela s"
" de-
vrait être, au milieu du ",192094,Sahara,LOC,LOC,192100,". Mais continue ; qu'as-
tu fa"
" à Vichy. Mais, un beau jour, ",197071,Broussaille,PER,PER,197082," —
elle ne s'appelle pas Brous"
"aille —
elle ne s'appelle pas ",197107,Broussaille,PER,PER,197118,", mais on l'appelle
Broussaill"
"roussaille, mais on l'appelle
",197138,Broussaille,PER,PER,197149," — est arrivée à apprendre, je"
"nonûes!

— Ne m'en parle pas. ",197373,Broussaille,PER,PER,197384,", qui n’est pas
bête, a tout d"
"importe quoi. Je
men moque... ",200052,Tiens,MISC,MISC,200057,", la lumière vient de s'éteind"
" n’est pas la
mer à boire.

— ",200240,Est,LOC,LOC,200243,-ce qu’on a le temps? Toujours
" Une chambre de débarras, dit ",202655,Roger,PER,PER,202660," en allumant
sa lanterne sourd"
"ème étage.

— C’est bien, dit ",203654,Roger,PER,PER,203659,". Nous allons commencer.
Une p"
"re pour calmer mes nerfs.

À. ",205055,M. Delpich,PER,PER,205065,", banquier, 84, rue d'Arlon.

"
"rd de la potasse. Vous
savez, ",205594,Delpich,PER,PER,205601,", si je me moque de la potasse"
"ustriel et la lan-
terne dont ",209091,Roger,PER,PER,209096, n'a pas eu besoin au rez-de-c
 s’apercevront de rien. C’est ,209413,Monsieur,PER,PER,209421," lur-
même, lorsqu'il montera "
"t un.
cadeau tout trouvé pour ",210055,Broussaille,PER,PER,210066," ; et quant à toi,
si tute fai"
"evrait
pendre. oo

— Bah! dit ",211483,Roger,PER,PER,211488,", à quoi bon déshonorer une
co"
"à Cannon Street, c’est
que si ",212151,Paternoster,PER,PER,212162," nous donne cent mille francs
"
"e ne sais plus
où, du côté de ",212629,Bourges,LOC,LOC,212636," ou de Châteauroux.

_ — Etila"
"
où, du côté de Bourges ou de ",212643,Châteauroux,LOC,LOC,212654,".

_ — Etila levé le pied, com"
"urges ou de Châteauroux.

_ — ",212661,Etila,PER,PER,212666," levé le pied, comme tant d’au"
"s. Sur une in-
terrogation de ",215758,Roger,PER,PER,215763,", l’un d’eux se lève, se dirig"
— Vous voilà enfin ! dit-il à ,216175,Roger,PER,PER,216180,". Il y a un grand
mois que je "
i eu le plaisir de vous voir. ,216243,Monsieur,PER,PER,216251,"
est de vos amis, je présume ?"
 Ce sont là des placements de ,218519,Belge,LOC,LOC,218524,". Jamais un
Français, à l’heur"
"u moins
officiellement, par l'",219694,Etat,LOC,LOC,219698,"; par conséquent, ça ne vaut
r"
"épond Paternoster,
et même en ",220108,Extrême-Orient,LOC,LOC,220122," ; le Japon y a pris goût
depu"
" de belles
espérances, Voyez, ",220218,Monsieur,PER,PER,220226,", comme le Progrès
choisit, po"
"ls ont conquis leurs
grades à ",221873,Oxford,LOC,LOC,221879," ; l’un d’eux, celui qui vous "
"s que nous
offrez-vous ? |

— ",223935,Diable !,MISC,MISC,223943," votre ton est sec, ricane Pat"
"e ! votre ton est sec, ricane ",223970,Paternoster,PER,PER,223981,".
Mais vousavez sans doute le "
"sottise humaine... Eh ! bien, ",224393,Messieurs,PER,PER,224402,", voici ce.que
je vous propose"
 réfléchi en parlant ? deande ,225717,Roger,PER,PER,225722,".
Vous me semblez bien autorit"
 Qu'en penses-tu ? me demande ,226680,Roger,PER,PER,226685,".

— Fais comme tu voudras.

—"
" Avez-vous l'air
content, mon ",227654,Dieu !,MISC,MISC,227660," Moi, si j'étais voleur, voule"
"onné Paternoster.

— Non, dit ",228799,Roger,PER,PER,228804,"; il ne manque pas, à Londres,"
"une lumière.

— Bizarre ! dit ",229550,Roger,PER,PER,229555,. Broussaille a dû sortir et l
"n bien tenue ! Je pa-
rie que ",229703,Broussaille,PER,PER,229714, est à | « Empire. » Allons-y.
" cherches ta sœur, dit-elle à
",230136,Roger,PER,PER,230141,".

— Oui. Sais-tu où elle est "
"Maïs nous le saurons
bientôt. ",230878,Broussaille,PER,PER,230889," est à deux pas d'ici, à l’hôt"
"oger ; et d’ailleurs, mon ami ",232299,Randal,PER,PER,232305," n'aurait
pas osé. | |

— Vrai"
"es-vous timide à ce
point-là, ",232386,Monsieur,PER,PER,232394," ?

— Beaucoup plus encore, di"
" 115

— À la bonne heure, dit ",232589,Broussaille,PER,PER,232600," ; je vois que
vous avez des d"
"nton.

— Je vous préviens que ",233865,Broussaille,PER,PER,233876," va être ja-
louse, me dit-ell"
aut l’y laisser ; appelez-moi ,234207,Broussaille,PER,PER,234218,"
tout court, ou je ne vous par"
" mysté-
rieux de la maison de ",235872,Kensington,LOC,LOC,235882,". Là-dessus, Brous-
saille s’e"
"nouveler les effets et.
comme ",236446,Broussaille,PER,PER,236457,", prise au dépourvu, ne se tro"
"orrible.

— Ne la gronde pas, ",236763,Roger,PER,PER,236768,", implore Ida. Elle est
un peu"
"mais. Ne me gronde pas.

Mais ",236989,Roger,PER,PER,236994, n’en a pas la moindre envie. 
"e ça, par exemple ! Dis donc, ",237146,Randal,PER,PER,237152,",
te rappelles-tu comme je me "
"s mains vides, hein ? Allons,
",237363,Broussaille,PER,PER,237374,", viens m’embrasser et ne pleu"
"
gerait.… |

.— Cest bon, dit ",237899,Roger,PER,PER,237904,". Ne parlons plus de ça.
Irai "
s mille francs. C’est le père ,238240,Binocar,PER,PER,238247,", au
Moins ? Oui. Eh ! bien, i"
 Ils vous dénoncent ? demande ,239001,Broussaille,PER,PER,239012,".

— Je te crois, ma petite! C"
"e. Je fais gras le Ven-
dredi ",241932,Saint,PER,PER,241937,", depuis que j'ai appris ça.

"
"

— Rien que ça de luxe ! dit ",241995,Broussaille,PER,PER,242006,". Madame

ne se refuse plus ri"
" de main pour
une affaire, en ",244655,Suisse,LOC,LOC,244661,", et ça va venir ces Jours-ci."
"pourquoi n'irzis-tu
pas, toi, ",244758,Randal,PER,PER,244764," ? . . |

— Oui, pourquoi? dem"
"le-Lumière. Nous nous levons,
",245092,Roger,PER,PER,245097," et moi. |

_— Comment ! s'écr"
"é une bonne

nuit, ainsi qu’à ",245345,Broussaille,PER,PER,245356,", dont le lit fut emporté
1. ="
"t s’apercevoir de son erreur.
",245622,Broussaille,PER,PER,245633, et Ida sont venues nous voir 
"us avions employé la matinée, ",246036,Roger,PER,PER,246041," et
Mol, à déposer la plus gra"
", pour voir ; il est glacé... ",248685,Mettez-,PER,PER,248692,"
vous à côté de moi, pour me r"
"en chartreux. De
femmes comme ",249269,Broussaille,PER,PER,249280,", par exemple, ou comme
moi, v"
" ne leur coû-
tent rien. |

— ",249699,Est,LOC,LOC,249702,"-ce que tu crois vraiment, Ida"
" a quinze ans, on rê-
vait de ",250485,Capoul,PER,PER,250491," ; aujourd’hui, on a soif de C"
" la femme du monde et moi.

— ",253187,Monsieur,PER,PER,253195,", me dit-elle, on a bien raiso"
"t, aujourd'hui... Vous savez, ",254115,Monsieur,PER,PER,254123,", pour-
quoi j’ai demandé à fa"
"ée »... — je m'appelle Renée, ",254805,Monsieur,PER,PER,254813," ; dési-
gnez-moi par ce nom q"
" plaisir ; même, appelez-moi.
",254925,Renée,PER,PER,254930," maintenant, si vous voulez. M"
"sir. Dites-le, pour voir ?

— ",255065,Renée,PER,PER,255070,". |

— Oui, très bien, c’est t"
"a. Bref, mon
oncle me dit : « ",255144,Renée,PER,PER,255149,", il faut me tirer de là. »
Mo"
"ée, il faut me tirer de là. »
",255177,Monsieur,PER,PER,255185,", j'ai mes défauts, je ne le c"
iffé tout le milieu du dos... ,255912,Est,LOC,LOC,255915,"-ce que vous aimez.
la peintur"
"ment. |
.— Moi, j'en raffole. ",256055,Bouguereau,PER,PER,256065,", c’est le peintre
de l’âme; v"
"mme; quand elle
m'eut dit : « ",256358,Renée,PER,PER,256363,", il faut me tirer de là 5, je"
"ragée comme un bijou.

— Oui, ",257993,Monsieur,PER,PER,258001,", oui, j'ai pensé à cela; à al"
"’en a plus. Que voulez-
vous, ",259832,Monsieur,PER,PER,259840, ? On ne peut pas. Une jeune f
"Ida m'a mise en
rapports avec ",260413,M. Canonnier,PER,PER,260425,". Elle à dû vous le dire?
Oui."
"
m'avait manqué de parole. Un ",261047,Russe,LOC,LOC,261052,", Monsieur !.…
Après ça, il fa"
"ns. Je connais tant de monde,
",261233,Monsieur,PER,PER,261241, ! Des gens qui ont des fortun
"a m'avait presque décidée, et ",261419,M. Canonnier,PER,PER,261431," ma
convaincue ; écoutez, Mons"
"nier ma
convaincue ; écoutez, ",261457,Monsieur,PER,PER,261465," : on peut dire de lui
ce qu'o"
"progrès ! Je suis persuadée,

",262104,Monsieur,PER,PER,262112,", que vous avez reçu une excel"
oleurs sont la modestie même. ,263128,M. Canonnier,PER,PER,263140," était

À
LL

Comme vous ; il "
" mais pas plus.

— Hélas! dit ",264383,Renée,PER,PER,264388,", vous êtes impitoyable. Si
vo"
"à peine vêtue pour venir ici, ",264832,Monsieur,PER,PER,264840," ; un cos-
 tume de trottin, q"
" inconscience !... Ah! mon

_ ",267388,Cher,LOC,LOC,267392,", elle n’est pas la seule. Et "
"mps qu’il n’en
aurait fallu à ",269266,Bailly,PER,PER,269272,. « Je suis capitonné. » Et je
er entre les petites mains de ,269407,Renée,PER,PER,269412," les

pro Re Cp Se Se
7 .

LE"
"r devenir dupe. Quand ôn tra-
",270646,Vaille,PER,PER,270652,", ma mère me l’a appris jadis,"
des cieux différents ; passer ,271164,de Belgique,LOC,LOC,271175," en Suisse,

Allemagne en Holl"
rents ; passer de Belgique en ,271179,Suisse,LOC,LOC,271185,",

Allemagne en Hollande et d'"
"lleyrand — je suis un
déloyal ",271626,Européen,LOC,LOC,271634,". |

« Pourtant, me dis-je que"
"s un quartier tran-
quille de ",272572,Londres,LOC,LOC,272579,. La vie que j'avais menée jus
"e spectacle n’est pas rare, à ",273455,Londres,LOC,LOC,273462,". Mais, ce soir-
là, il pleuva"
boit pas plus qu’un dixième d’,276718,Anglaise,LOC,LOC,276726,"; elle
fait de la pâtisserie c"
" cygne, de Dianes au bain, de ",277829,Danaés,PER,PER,277835,"
sous la pluie d’or. Elle est "
"Lamargelle.

— Hé! bonjour, : ",281699,cher Monsieur,PER,PER,281712,", me dit-il de sa
voix profond"
" cette qualité
que j'ai pris, ",283123,cher Monsieur,PER,PER,283136,", la liberté de m'intéres-
ser"
"prouvée ! Vous rappelez-vous, ",285078,cher Monsieur,PER,PER,285091,",
l'importance du vol dont Mr°"
" que si l'on
poussait jusqu’à ",285317,Londres,LOC,LOC,285324,".

— Monsieur l’abbé, dis-je, "
"
poussait jusqu’à Londres.

— ",285329,Monsieur,PER,PER,285337," l’abbé, dis-je, jai peine à c"
" garant
de ma bonne foi. |

— ",288618,Mon Dieu,MISC,MISC,288626,", dis-je, je ne vois point pou"
rnière -— commeces vieux rois ,291829,du Nord,LOC,LOC,291836," qui
se plaçaient, mourants, d"
" nécessité scientifique. |
__ ",302840,Jetrouve,PER,PER,302848,",enrentrantchez moi, la dépêch"
"e.

Le second voyageur est un ",309688,Monsieur,PER,PER,309696," d’aspect mo:
rose, au teint j"
tes et utiles serviteurs de l',310207,Etat,LOC,LOC,310211,". » Non, il
n'a point l'air ga"
"-

reil. Ne trouvez-vous pas, ",311140,Monsieur,PER,PER,311148," ?

— Oui, beau temps... très "
"our le monde, juste ainsi.

— ",311286,Monsieur,PER,PER,311294, est étranger? Ah! ah! vraimen
"pelle avoir vu
Un portrait de ",311801,Washington,PER,PER,311811,"... Vous lui ressemblez
étonna"
"

— Parfaitement, approuve le ",312112,Monsieur,PER,PER,312120," jovial qui
voit qu'il n’y a d"
". | |

— Ne trouvez-vous pas, ",312278,Monsieur,PER,PER,312286,", demande-t-il en
se tournant "
"oix lugubre. | |
.— Le monde, ",312870,Monsieur,PER,PER,312878,", est émerveillé de la façon
d"
"e vous. Je suis philanthrope, ",314418,Monsieur,PER,PER,314426,". Un phi-
lanthrope, n'est-ce "
"ment infirmes.

— Croyez-moi, ",315259,Monsieur,PER,PER,315267,", la philanthropie doit de-
ve"
"n exagère beaucoup, répond le ",316052,Monsieur,PER,PER,316060," jo-
vial. La plus grande part"
"t même de l'alcool. L'alcool,
",316478,Monsieur,PER,PER,316486, ! Ils en boivent tant que les
"manque au Parlement français,
",316847,Monsieur,PER,PER,316855,", ce n’est pas la bonne volont"
"qui fait défaut à la Chambre, ",317142,Monsieur,PER,PER,317150,", c'est
un philanthrope qui in"
"e
serait si veau! . |

— Non, ",317297,Monsieur,PER,PER,317305, ; pas du pain. L'homme ne vit
"ue je vous expose. Ces têtes, ",320295,Monsieur,PER,PER,320303,", il
faudrait les faire tomber"
"ait le bon grain.
Savez-vous, ",320434,Monsieur,PER,PER,320442,", quelle est la principale cau"
"e devrait jamais
faire grâce, ",320697,Monsieur,PER,PER,320705, ! Il y va du salut de la Soci
"ers
les méchants, continue le ",320907,Monsieur,PER,PER,320915," jovial au bout d’un
instant, "
"atiquement.
Mathématiquement, ",321107,Monsieur,PER,PER,321115,"! Il conviendrait d’as-
surer "
ese refusent pas grand’chose. ,322286,Monsieur,PER,PER,322294,",
il n’y a pas d’êtres plus in"
"es mineurs des dépar-
tements ",322586,du Nord,LOC,LOC,322593,", au contraire, habitent des t"
"e bien mauvais livres, dit le
",323605,Monsieur,PER,PER,323613," triste en hochant la tête.

—"
" de mauvais livres, répond le
",323688,Monsieur,PER,PER,323696, jovial. Il y'a des livres ; e
"erais porté à croire, hasarde ",324083,le Monsieur,PER,PER,324094,"
triste, que l'instruction obl"
"uction donne la patience, mon ",324355,cher Monsieur,PER,PER,324368,".
Elle donne une patience d’an"
"voilà la trilogie.
Du papier, ",325257,Monsieur,PER,PER,325265,", du papier !.… |

Le Monsieur"
" semble vou-
loir s'endormir. ",325350,Le Monsieur,PER,PER,325361," jovial en fait autant.
Moi, j"
" aussi. |

Une exclamation du ",326003,Monsieur,PER,PER,326011," jovial me réveille.

— Ah! sa"
"e craignais de vous déranger, ",326128,Monsieur,PER,PER,326136,",

_continue-t-il en se tourna"
ètre superbe que j'ai volé en ,326306,Suisse,LOC,LOC,326312,", 1l y a trois
mois.

— Il est"
"vez là une bien belle montre,
",326525,Monsieur,PER,PER,326533,". |
Oui. J'en ai beaucoup comm"
à que se trouve le cabinet de ,330430,Monsieur,PER,PER,330438,". En face, à
droite ou à gauch"
"ive, bientôt, dans le pays de ",331995,Beaconsfield,LOC,LOC,332007,". Elles
vont dormir dans mon s"
"Jé me mets sur mes pieds. |
_ ",335249,Est,LOC,LOC,335252,-ce que je rêve encore ? On di
