Gauche,Début,Texte,Label_modele,Label_spacy,Fin,Droit
" saurai, quand je sortirai du ",44154,collège,LOC,,44161,", moi qui ne serai pas riche, "
"il convient, à la victoire de ",45140,Cicéron,LOC,PER,45147, sur Catilina ; et aussi au tr
 à la victoire de Cicéron sur ,45152,Catilina,PER,MISC,45160, ; et aussi au triomphe de Cés
e ; c'était nécessaire ; « et ,45266,Jésus,PER,,45271,-Christ vient au monde. » Pour
tre juste : les invasions des ,45346,Barbares,PER,MISC,45354, ont eu du bon ; pourquoi pas 
et que c'est fort heureux que ,45493,Jeanne,PER,,45499, d'Arc les ait chassés de Fran
 à un grain de sable ; que la ,45615,Révolution,MISC,,45625, française fut un grand mouvem
ort Raphaël pour les Loges du ,46049,Vatican,PER,LOC,46056,", que j'ignore ; Michel-Ange, "
"ignore ; Michel-Ange, pour le ",46094,Jugement,PER,,46102," Dernier, que je n'ai jamais v"
"Michel-Ange, pour le Jugement ",46103,Dernier,PER,,46110,", que je n'ai jamais vu. Boile"
ns qui n'ont jamais quitté le ,47633,collège,LOC,,47640," ; mangent, dorment, font leur"
" plus, la cour est pleine. 
– ",48654,Mon,PER,MISC,48657," ami, me dit mon oncle quand j"
 un lit militaire. Je compte. ,50693,Collège,PER,,50700,", caserne. Voilà quatorze ans "
"! Oui, la caserne continue le ",50794,collège,LOC,,50801,"... Et les deux, où l'initiati"
"AMIS 
J'ai suivi le conseil d'",52160,Issacar,PER,MISC,52167,", et je suis ingénieur. Où, co"
"nieur. Où, comment j'ai connu ",52214,M.,PER,,52216," Issacar, c'est assez difficil"
"jours lui qui fait la vôtre. 
",52385,M.,PER,,52387, Issacar compte beaucoup sur m
" cause : l'observation, par l'",53052,Israélite,PER,MISC,53061,", d'une règle religieuse en mê"
 faut se faire quelque chose. ,53986,Collez,PER,MISC,53992,-vous sur la poitrine un écrit
es choses ; il est certain qu',54964,Issacar,PER,MISC,54971," n'exagère pas, et que son idé"
" pour qu'elle ait du succès. 
",55088,Néanmoins,PER,,55097,", j'ai été très heureux de voy"
"luses. 
– Vous voyez, m'a dit ",55631,Issacar,PER,MISC,55638,", que ça marche comme sur des "
"m'en a pas laissé l'ombre. 
– ",56393,La,PER,,56395," morale, dit-il, est une chose"
Croyez-vous que ce soient les ,57936,Codes,PER,MISC,57941, qui indiquent la dose ? Certe
et j'ai visité les prétoires. ,58494,Monsieur,PER,,58502,", c'est absolument piteux. Mai"
"pas ton corps », a dit Isaïe. ",59400,Monsieur,PER,,59408,", je ne connais point de parol"
oint de parole plus haute. -- ,59455,Riche,LOC,MISC,59460, ! ne méprise pas ton corps ; 
moment qu'il est obligatoire. ,60726,Obligatoire,LOC,,60737, ! tout l'est à présent : inst
 un mauvais tour de la part d',61765,Issacar,PER,MISC,61772, ; je ne redoute pas qu'il veu
meilleure chance de succès qu',62316,Issacar,PER,MISC,62323, ait dans son jeu. Ses aptitud
"ment, je crois que l'appui qu'",63741,Issacar,PER,MISC,63748, obtiendra de moi aura plutôt 
 Mais je ne suis sûr de rien. ,64019,Mon,PER,,64022," oncle, qui me fait une pensio"
s je ne suis sûr de rien. Mon ,64023,oncle,PER,,64028,", qui me fait une pension depu"
"e, Édouard Montareuil, que ma ",64750,cousine,PER,,64757, Charlotte va se marier. Pas u
"r, et me dit à demi-voix : 
– ",65753,Viens,PER,,65758," après-demain matin, à dix heu"
"ptes de tutelle. Sois exact. 
",65848,Diable,MISC,,65854, ! Il paraît que c'est pressé.
" en règle, correct, légal... 
",66336,Mon,PER,,66339," oncle, c'est un homme d'ordre"
"règle, correct, légal... 
Mon ",66340,oncle,PER,MISC,66345,", c'est un homme d'ordre ; une"
 dominantes : l'Orgueil et la ,66608,Luxure,PER,MISC,66614,", dont la somme, toujours, est"
ensière ; fort jolie surtout. ,70673,Mon,PER,,70676," oncle, le lendemain du mariag"
ère ; fort jolie surtout. Mon ,70677,oncle,PER,,70682,", le lendemain du mariage, pri"
s-Quints avortés en Gilles de ,74497,Rais,MISC,,74501,"... 
Se voir réduit à spéculer"
quelles leçons ils donnent au ,75049,Vieux,PER,,75054," Monde ! 
Et il explique le sy"
s leçons ils donnent au Vieux ,75055,Monde,PER,,75060," ! 
Et il explique le système "
; et lorsqu'il a dit à l'abbé ,75936,Lamargelle,LOC,PER,75946," qui, depuis quelque temps déj"
arti pour ma fille ? » l'abbé ,76166,Lamargelle,LOC,,76176, a immédiatement compris que l
l ne faut pas plaisanter avec ,76327,M.,PER,,76329," Urbain Randal. 
Mais ça, c'es"
e faut pas plaisanter avec M. ,76330,Urbain,PER,,76336," Randal. 
Mais ça, c'est une r"
pas plaisanter avec M. Urbain ,76337,Randal,PER,,76343,". 
Mais ça, c'est une règle qu"
"le, échoue misérablement. Mon ",78716,oncle,PER,,78721, (ou plutôt mon argent) en a f
e à la gorge et lui crier : « ,80112,Menteur,PER,MISC,80119, ! Voleur ! » C'est aujourd'hu
"ux pas ! 
– À quoi penses-tu, ",80267,Georges,PER,MISC,80274, ? crie mon oncle d'une voix f
our moi que ce désastre de la ,81073,Banque,PER,,81079, Européenne... J'ai pensé que 
 que ce désastre de la Banque ,81080,Européenne,PER,,81090,... J'ai pensé que lorsque tu 
"escience. 
Je ne réponds pas. ",82192,Mon,PER,,82195," oncle reprend : 
– j'ai donc,"
"ence. 
Je ne réponds pas. Mon ",82196,oncle,PER,,82201," reprend : 
– j'ai donc, aujou"
par des valeurs dont voici la ,82349,liste,PER,,82354,". 
Il me tend une feuille de p"
valeurs ne sont pas cotées en ,82657,Bourse,PER,LOC,82663,", ni même en Banque. Lorsque j"
" cotées en Bourse, ni même en ",82676,Banque,LOC,ORG,82682,. Lorsque je m'en suis rendu a
"taille. 
Il ne l'aura pas. 
– ",83528,Mon,LOC,,83531," oncle, dis-je en prenant une "
"le. 
Il ne l'aura pas. 
– Mon ",83532,oncle,PER,MISC,83537,", dis-je en prenant une plume,"
"u'on me fasse grâce, moi ! 
– ",83877,Mon,LOC,,83880," oncle, ne faites aucune atten"
" me fasse grâce, moi ! 
– Mon ",83881,oncle,PER,MISC,83886,", ne faites aucune attention à"
quelques lignes que je signe. ,84048,Mon,PER,,84051, oncle s'est rassis pendant qu
"de même, si le cœur t'en dit. ",84600,Méfie,PER,,84605,-toi des entraînements ; ils s
 escient. Rappelle-toi que le ,85266,Petit,PER,,85271, Poucet a retrouvé son chemin 
nt. Rappelle-toi que le Petit ,85272,Poucet,PER,,85278, a retrouvé son chemin tant qu
uissant seigneur Prudhomme de ,85626,Carabas,PER,,85633,". 
– Viendras-tu ce soir chez "
"neur Prudhomme de Carabas. 
– ",85638,Viendras,PER,,85646,-tu ce soir chez les Montareui
"erite, la femme de chambre de ",85990,Mme,PER,,85993," Montareuil, une jolie fille p"
"la taille, dans les coins. 
– ",86091,Soit,LOC,,86095,", dis-je, j'irai ; mais pas av"
"; mais pas avant dix heures. 
",86142,Mme,PER,,86145, Montareuil est une personne g
"ujourd'hui, Mademoiselle ! 
– ",86530,Oh,LOC,MISC,86532," ! oui, Monsieur. 
– On se ser"
"iselle ? 
– Non, Monsieur. 
– ",86692,Beaucoup,LOC,,86700, de gens s'en trouvent incommo
"e chose incompréhensible, dit ",86914,Mme,PER,,86917," Montareuil, que ces perpétuel"
 broche dans son appartement. ,87246,Mon,LOC,,87249," oncle est radieux, plein d'at"
che dans son appartement. Mon ,87250,oncle,PER,,87255," est radieux, plein d'attentio"
"douard de nouvelles qualités, ",87474,Mme,PER,,87477, Montareuil rentre dans le sal
"a broche. Qu'en dites-vous ? 
",87820,Beaucoup,LOC,,87828," de bien, naturellement. Pourq"
ourses. Vous viendrez aussi à ,88061,Maisons,PER,,88068,"-Laffitte, j'espère, monsieur "
Vous viendrez aussi à Maisons-,88069,Laffitte,PER,,88077,", j'espère, monsieur Georges ?"
"à Maisons-Laffitte, j'espère, ",88089,monsieur,PER,,88097," Georges ? 
– Non, Madame ; je"
"-Laffitte, j'espère, monsieur ",88098,Georges,PER,MISC,88105," ? 
– Non, Madame ; je le regr"
"effet, j'ai reçu une lettre d'",88316,Issacar,PER,MISC,88323, qui m'appelle à Bruxelles. Ma
"rit de retour. C'est si joli, ",88848,Maisons,PER,,88855,-Laffitte ! Et les courses ! Q
"etour. C'est si joli, Maisons-",88856,Laffitte,PER,,88864, ! Et les courses ! Quelque ch
"uyaux d'orgue ! 
C'est l'abbé ",89108,Lamargelle,LOC,,89118, qui fait son entrée ; et j'en
"– Alors, Monsieur ne va pas à ",89470,Maisons,PER,,89477,"-Laffitte demain, me dit-elle "
 Monsieur ne va pas à Maisons-,89478,Laffitte,PER,,89486," demain, me dit-elle dans l'an"
"vaient l'air fort affligé. 
– ",90597,Mademoiselle,PER,,90609," Charlotte ne se mariera pas, "
"urs, bijoux. Le secrétaire de ",91019,Mme,PER,,91022, Montareuil a été forcé et mis
"dait, à mon avis. Si le vieux ",92078,Montareuil,PER,LOC,92088," avait encore été de ce monde,"
"rope, un des fondateurs de la ",92480,Digestion,MISC,,92489, Économique ; Mme Montareuil a
"ain sur les coupables... 
Mon ",93686,oncle,PER,,93691," ricane. 
– Les coupables ! di"
as agi aussi brusquement avec ,94159,Mme,PER,,94162, Montareuil. J'ai pris des ren
trait. -- Il était l'amant de ,95055,Mme,PER,,95058," Montareuil. 
– Mme Montareuil"
"l'amant de Mme Montareuil. 
– ",95074,Mme,PER,,95077," Montareuil ! Un amant ! 
– Po"
e. Un de ces faux artistes de ,95772,Montmartre,PER,LOC,95782, dont le ciseau de sculpteur s
"trouvé -- avant-hier, dans la ",96149,Seine,PER,LOC,96154,". -- Crime ou suicide ? Crime,"
"avant-hier, dans la Seine. -- ",96159,Crime,PER,,96164," ou suicide ? Crime, certainem"
 Seine. -- Crime ou suicide ? ,96178,Crime,PER,MISC,96183,", certainement. Il n'avait pas"
 ont révélé son intimité avec ,96369,Mme,PER,,96372," Montareuil. 
– Ce n'est donc "
"presse. 
J'éclate de rire. 
– ",96930,Oh,LOC,MISC,96932," ! oui, c'est regrettable ! Le"
ilisation ; c'est permettre à ,98247,la,PER,,98249, vieille barbarie de prévaloir
"aires opèrent eux-mêmes... 
– ",99240,Est,LOC,,99243,-ce que Mme Montareuil est au 
"nt eux-mêmes... 
– Est-ce que ",99251,Mme,PER,,99254, Montareuil est au courant des
" au courant des choses ? 
Mon ",99299,oncle,PER,MISC,99304," tire sa montre. 
– À l'heure "
"ttre qui la mandait, seule, à ",99423,la,PER,,99425," Sûreté ; elle est, depuis une"
"e qui la mandait, seule, à la ",99426,Sûreté,PER,ORG,99432," ; elle est, depuis une demi-h"
"
– Édouard ne saura rien ? 
– ",99875,Rien,MISC,,99879,. Il n'aura qu'à se consoler d
"e regarde avec étonnement. 
– ",100204,Est,LOC,,100207,-ce que je sais ? Elle n'a rie
 je le sais depuis longtemps. ,100603,Depuis,PER,,100609," le jour, au moins, où j'ai co"
ger. Et le jugement qu'elle a ,103093,porté,MISC,,103098,", nerveux et partial, a été la"
"ur d'orage, dans le jardin de ",106734,Maisons,LOC,,106741,"-Laffitte, où sa robe blanche "
"ge, dans le jardin de Maisons-",106742,Laffitte,PER,,106750,", où sa robe blanche frémissai"
force de ses deux bras et m'a ,107081,porté,PER,,107086, à ses lèvres... Je n'ai point
"ne parlons jamais, hideuse et ",108968,vieille,PER,,108975,", -- vieille, vieille... 
J'ai"
"s jamais, hideuse et vieille, ",108977,--,PER,,108979," vieille, vieille... 
J'ai con"
"amais, hideuse et vieille, -- ",108980,vieille,PER,,108987,", vieille... 
J'ai conscience "
"hideuse et vieille, -- vieille",108987,",",PER,,108988," vieille... 
J'ai conscience q"
"deuse et vieille, -- vieille, ",108989,vieille,PER,,108996,"... 
J'ai conscience qu'elle n"
otre refus ? ai-je demandé.-- ,112008,Certainement,PER,,112020,. Il n'y en a qu'une. Je ne ve
us cas... -- Illégalement. -- ,113591,Soit,LOC,,113595,. C'est ce qu'a fait Charlotte
"é mon héritage, à moi ! » Mon ",114316,oncle,PER,,114321, ne s'est pas indigné ; il a s
", sale voleur que vous êtes ! ",115144,Entendez,PER,,115152,"-vous, que j'en ai envie ? Hei"
ser ; elles sont la base de l',117110,Ordre,PER,,117115," universel, quoi que tu en pui"
"age ma main et je me lève. 
– ",118685,Est,LOC,,118688,-ce que je sais ce que tu pens
"thie que je te demandais ! 
– ",120619,Enfant,LOC,MISC,120625, ! dit-elle en me reprenant da
"s ni moins, et le tonnerre de ",121869,Dieu,MISC,,121873, ne m'en empêcherait pas. J'es
"s ? ce que je veux faire ! 
– ",124906,Oh,LOC,MISC,124908," ! c'est affreux, dit Charlott"
"lendemain matin, à la gare du ",127275,Nord,LOC,,127279,", au moment où je vais prendre"
 Je me retourne. C'est l'abbé ,127398,Lamargelle,LOC,PER,127408,". 
– Vous partez en voyage, ch"
"– Vous partez en voyage, cher ",127441,monsieur,PER,,127449," ? 
– Oui ; pour affaires ; un"
oncle est un homme aimable et ,127586,Melle,PER,,127591, Charlotte est absolument char
est un homme aimable et Melle ,127592,Charlotte,PER,,127601, est absolument charmante ; ma
"ntareuil est bien affecté. 
– ",128128,J',PER,,128130,"espère qu'il se consolera, ave"
"vous préférez les voyages. 
– ",128418,Oh,LOC,MISC,128420," ! voyages d'affaires... 
– Ou"
"er mon train. Au revoir, cher ",128821,monsieur,PER,,128829,". Nous nous retrouverons, j'es"
 les plus mauvais soutiens de ,129393,la,PER,,129395," Société, bien que la bourgeoi"
s plus mauvais soutiens de la ,129396,Société,PER,ORG,129403,", bien que la bourgeoisie décl"
elques malheureux millions en ,129965,Europe,PER,LOC,129971, ; on est bien forcé d'admettr
"iable. 
V -- OÙ COURT-IL ? 
– ",130204,Naturellement,MISC,,130217,", si vous essayez d'expliquer "
es de marque octroyées par le ,131309,Code,LOC,MISC,131313,", rêvent de se conduire en for"
"ix-huit siècles, au sommet du ",131491,Golgotha,PER,MISC,131499," : le larron légal à droite, l"
personnes les plus versées en ,132772,la,PER,,132774, matière n'ont point de doutes
t point de doutes à ce sujet. ,132817,M.,PER,,132819, Alphonse Bertillon assure mêm
"ent de socle au Veau d'Or. 
– ",135200,Certes,LOC,,135206,", l'esclavage est général ; et"
"ités ordinaires, une sorte de ",136870,Bachi,PER,,136875,-Bouzouk du capitalisme. C'est
 base la liberté absolue de l',137254,Individu,PER,MISC,137262, ; de la bloquer dans sa Cité 
ividu ; de la bloquer dans sa ,137287,Cité,LOC,,137291," du Lucre, jusqu'à ce qu'elle "
de la bloquer dans sa Cité du ,137295,Lucre,LOC,,137300,", jusqu'à ce qu'elle se rende "
" se détruise elle-même, comme ",137387,Numance,LOC,MISC,137394,". Ce rôle, il ne le remplit pa"
oit la victime révoltée de la ,137543,Société,PER,ORG,137550,", un paria qui cherche à se ve"
"er. » Quoi de plus juste ? 
– ",138283,Rien,MISC,,138287, au monde. C'est faire du crim
"a conscience individuelle. 
– ",139073,Certainement,LOC,,139085,", dit Issacar. Mais ce n'est p"
"iduelle. 
– Certainement, dit ",139091,Issacar,PER,MISC,139098,. Mais ce n'est pas seulement 
" loups sont des loups, répond ",140289,Issacar,PER,MISC,140296, ; et les hommes... Il y a ann
t cinquante mille suicides en ,140364,Europe,PER,LOC,140370," ; et, en France seulement, qu"
". 
– Que voulez-vous ? ricane ",142676,Issacar,PER,MISC,142683,. Ils ont contre eux l'opinion
oyez-vous : c'est celle de la ,143167,Bourse,PER,LOC,143173, ; elle donne sa cote tous les
perspective était engageante. ,144270,Néanmoins,PER,,144279,", elle ne m'attirait pas. J'ét"
"ne question de principes, dit ",144692,Issacar,PER,MISC,144699,. Rien de mauvais comme les pr
"u'avait déjà tenue Jérémie, l'",146378,Individu,PER,,146386," la porte sur la poitrine, auj"
"r, et rien qu'un voleur... 
– ",146559,Pourquoi,PER,,146567, : rien qu'un voleur ? Ne pouv
"lité. N'en faites pas une. 
– ",147058,Soit,LOC,,147062,. Je voulais dire qu'il y a de
" butte. 
– C'est mon avis. 
– ",148715,Le,LOC,,148717, genre de vie que vous choisis
"e vous révoltez pas trop, dit ",149430,Issacar,PER,MISC,149437, ; ça n'a jamais rien valu. Co
assignait la bienveillance de ,149677,la,PER,,149679," Société, ne vous refusez pas "
ignait la bienveillance de la ,149680,Société,PER,ORG,149687,", ne vous refusez pas cette sa"
"à un point de vue surtout. 
– ",149809,Celui,PER,,149814," des femmes, je parie ? 
– Tou"
"rs !... 
– Vous en aurez, dit ",150877,Issacar,PER,MISC,150884,. Je ne vous promets point que
question n'est pas mûre ; les ,152083,Belges,PER,LOC,152089," y viendront, n'en doutez pas,"
rez ces vingt mille francs de ,152962,Londres,PER,LOC,152969,", après-demain matin, en bank-"
" présent, en route, chantonne ",153178,Issacar,PER,MISC,153185, en prenant son chapeau. Le ca
"à côté, en effet ; en face de ",153306,la,PER,,153308, Bourse. C'est l'heure de l'ap
"ôté, en effet ; en face de la ",153309,Bourse,PER,LOC,153315,. C'est l'heure de l'apéritif 
poste sur son flanc gauche et ,154066,Issacar,PER,MISC,154073, lui fait face avec intrépidit
"moustaches à la Velasquez, le ",154858,front,PER,,154863," déprimé, ridé comme par l'hab"
"e industriel, j'ai appris par ",155167,M.,PER,,155169, Issacar combien vous êtes dés
l'avis de notre honorable ami ,155483,M.,PER,,155485," Issacar, et je suis heureux q"
écoute le moins possible. Mon ,155875,Dieu,MISC,,155879, ! Mon Dieu ! pourvu que ça ne
le moins possible. Mon Dieu ! ,155882,Mon,MISC,,155885, Dieu ! pourvu que ça ne dure 
oins possible. Mon Dieu ! Mon ,155886,Dieu,MISC,,155890, ! pourvu que ça ne dure pas t
'exposer est tracé de main de ,156419,maître,PER,,156425,", et je dois avouer que vous m"
"s. 
– Quoi qu'il en soit, dit ",157147,Issacar,PER,MISC,157154, qui s'aperçoit sans doute que
la plus grande impression sur ,157328,M.,PER,,157330, Randal. Je connais M. Randal.
ion sur M. Randal. Je connais ,157350,M.,PER,,157352," Randal. Il est peu expansif, "
"cs, mais trois cent mille. 
– ",157724,Oh,LOC,MISC,157726," ! oh ! dis-je, un peu au hasa"
fication des coups de pied qu',157832,Issacar,PER,MISC,157839, me lance sous la table -- oh 
"! c'est aller bien vite... 
– ",157904,Mon,LOC,,157907, Dieu ! dit l'industriel dont 
n... Il ne s'agit pas ici des ,158013,Bitumes,LOC,,158020, du Maroc ou du percement du C
s'agit pas ici des Bitumes du ,158024,Maroc,PER,,158029," ou du percement du Caucase, s"
s du Maroc ou du percement du ,158049,Caucase,PER,LOC,158056,", savez-vous. C'est une affair"
"ouvez étudier vous-même... 
– ",158138,Certainement,LOC,,158150,". Mais... 
– Auriez-vous quelq"
"is ? 
Moi ? Pas du tout. Mais ",158249,Issacar,PER,MISC,158256," en a pour moi. 
– Oui, dit-il"
"n a pour moi. 
– Oui, dit-il, ",158288,M.,PER,,158290, Randal a certaines raisons qu
" est une admirable chose, dit ",159490,Issacar,PER,MISC,159497,". Mais M. Randal, qui a pour e"
"able chose, dit Issacar. Mais ",159504,M.,PER,,159506," Randal, qui a pour elle tout "
"t une grande consolation, dit ",160693,Issacar,PER,MISC,160700,". Malheureusement, cette union"
"es, dont l'idée seule effraye ",160874,M.,PER,,160876," Randal. 
– Oui, dis-je, obéis"
"on sociale... 
Coup de pied d'",161946,Issacar,PER,MISC,161953,. Silence. Second coup de pied
ilence. Second coup de pied d',161986,Issacar,PER,MISC,161993,". Je parle. 
– Certainement, u"
" pied d'Issacar. Je parle. 
– ",162008,Certainement,LOC,,162020,", une révolution sociale qui.."
on qui prendrait d'assaut les ,162171,Banques,PER,LOC,162178, et dilapiderait les épargnes 
ne pas confier son argent aux ,162501,Banques,PER,LOC,162508, et de le garder chez soi. C'e
"it peut-être prudent, suggère ",163421,Issacar,PER,MISC,163428,". 
– Je ne dis pas. Mais je pu"
". 
– Excellente habitude, dit ",163564,Issacar,PER,MISC,163571, ; nous n'aurons pas de mal à 
"our vous demander à déjeuner, ",163666,M.,PER,,163668," Randal et moi. 
– Le plus tôt"
"onne son adresse : 67, rue de ",164028,Darbroëk,MISC,,164036, ; et se retire après force co
reille corvée ? demandai-je à ,164172,Issacar,PER,MISC,164179,". 
– Vous le verrez bientôt, m"
 sur la table pour murmurer à ,165930,Issacar,PER,MISC,165937," : 
– Allons-nous en d'ici ; e"
"e faire connaître ce soir. 
– ",166092,Volontiers,PER,MISC,166102,", répond Issacar ; mais il est"
"e soir. 
– Volontiers, répond ",166111,Issacar,PER,MISC,166118, ; mais il est inutile de sort
"il, de vous présenter mon ami ",166271,Roger,PER,,166276," Voisin, dont vous désirez si "
"Honte et moi, dans la rue, de ",166709,Darbroëk,MISC,PER,166717, ; nous venons de faire nos ad
 venons de faire nos adieux à ,166754,Issacar,PER,MISC,166761, avec lequel nous avons dîné à
 nous avons dîné à l'hôtel du ,166803,Roi,PER,,166806," Salomon, où il habite. On est"
"te tout court, comme on dit : ",167423,Monsieur,PER,,167431," Thiers. 
– Nous voici arrivés"
" on dit : Monsieur Thiers. 
– ",167443,Nous,MISC,,167447," voici arrivés, dit-il en s'ar"
