Gauche,Début,Texte,Label_modele,Label_spacy,Fin,Droit
"arche . -. :. . . . . . . .
— ",15775,Rencontres,PER,,15785, heureuses et malheureuses . .
"OMIPENSÉ . . 4 . + . + . .

— ",15997,Orpheline,PER,,16006," de par la loi - . . . . . .

"
"

— Enfin seuls! . . . . .

— ",16064,Combinaisons,PER,,16076, machiavéliques et leurs résul
" Bonjour, mon neveu. » . :.
— ",16479,Barbe,PER,,16484,"-Bleu et le domino noir .
— On"
"r qui suc-
combe!... », . .
— ",16598,Geneviève,PER,,16607," de Brabant
— Le repentir fait"
"s y pousse de tous
les côtés. ",17069,Mme,PER,,17072, Dubourg a laissé entendre à m
ut un enfant — au moins un. — ,17657,Réfléchissez,PER,LOC,17669,"-y.

Le médecin s’en mêle : :
"
"anche, à faire hurler un Peau-",20158,Rouge,PER,,20163," et à me donner
des excitation"
"ans. |

— Un bel âge! dit mon ",20811,oncle,PER,,20816,". On est déjà
presque un jeune"
urniquets chargés de pavés de ,22422,Reims,PER,LOC,22427,", de
porcelaines utiles et de "
" Tu vas voir, a-t-il dit, que ",22537,Phanor,PER,LOC,22543," est plus
adroit que toi.

Ïl "
"ambetta. C'était au Palais de
",23620,Versailles,PER,,23630,", où se tenait alors l’Assembl"
ù se tenait alors l’Assemblée ,23663,Nationale,PER,,23672,".
La séance était ouverte quan"
" quand nous sommes entrés.
Un ",23727,monsieur,PER,,23735," chauve, fortifié d’un gilet b"
as le retirer d'un collège de ,24134,Jésuites,LOC,ORG,24142," ?

Si, on me l’a dit mille fo"
'Histoire et il reconnaîtrait ,25398,M.,PER,,25400," Thiers à une demi- .
lieue…
"
"s moi.

— Le voilà, Gambetta! ",25496,Tiens,MISC,,25501,", là, là!

Oui, c’est lui, c’e"
ain comment 1l a le nez fait. ,27218,Est,LOC,,27221,"-ce
que je ne suis pas physion"
; au moins quelquefois. Et le ,27330,monsieur,PER,,27338,"

4e,

TERRE
LORS FE
. ""7, VV"
"es, me représenter un homme d'",27668,Etat,MISC,LOC,27672,", c’est
son visage que j’évoqu"
"e n’est pas Gambetta, ni même ",27877,M.,PER,,27879," Thiers, qui
symbolisent pour "
"e libre, mais policé. C’estce ",27980,monsieur,PER,,27988,", dont
j'ignore le nom, dont l"
"té la
France dans le fiacre à ",28071,Louis-Philippe,MISC,PER,28085,", dont la blan-
chisseuse avai"
"le
fruit défendu, au jardin d'",32118,Eden,LOC,,32122,", avec une émotion plus
grande"
" lis Le
Contrat de louage, le ",32404,Régime,PER,,32410," dotal, beaucoup d’autres
chos"
"’est tout
ce quirestera de la ",33911,Société,PER,ORG,33918,".

Bon, bon. Nous verrons ca.
"
es domestiques. Il paraît que ,34672,M.,PER,,34674," Dubourg s’est
mal conduit... "
"te, échapper au châtiment.

— ",35253,Jamais,PER,,35259,", dit ma mère. Mais on aura eu"
"n aura eu égard à
son âge.

— ",35310,Belle,PER,,35315, excuse ! Raison de plus pour 
tretenir ça |... Comme sous l',35608,Empire,PER,,35614," ! Comme
sous Louis XV !... Et"
" ordres, ici. Et quant à toi,
",36159,Georges,PER,MISC,36166,", si par hasard tu rencontres "
" son journal, je vois arriver
",36425,M.,PER,,36427," Dubourg. La domestique, par b"
", je vois arriver
M. Dubourg. ",36437,La,PER,,36439," domestique, par bêtise ou par"
"uit
jours avant midi. |

Mais ",36584,M.,PER,,36586, Dubourg est à dix pas. Je sen
"re me retient par le bras.

— ",36813,Reste,PER,,36818," là!

M. Dubourg parle depuis "
"d rien.
Rien ; pas un mot.

: ",37054,M.,PER,,37056, Dubourg continue. Il dit que 
"us importuner plus longtemps, ",37984,M.,PER,,37986," Randal ; je vais
vous quitter"
".

— Adieu, Monsieur.

Alors, ",38181,M.,PER,,38183, Dubourg est parti. Il s’en es
"onie un peu
nerveuse. Je suis ",39315,porté,PER,,39320, à croire que ce qu'ils préfèr
CŒUR D'UN HOMME VIERGE EST UN ,39925,VASE,PER,,39929," FROFOND

C'est entendu. Je ne"
"sit gloria mundi, soupire mon ",40288,oncle,PER,,40293,", qui
ne sait pas le latin, ma"
"sque aux passants.

C’est mon ",40443,oncle,PER,,40448,", à présent, qui veille sur me"
"i commence à porter des jupes
",43353,longues,PER,,43360,", c’est moi qui les paye; et l"
"ère, et
cette hache, c’est la ",48542,Nécessité,PER,,48551," qui la tient. C’est elle
qui "
"ETTE LR 2e A
_. , LR Ti

CE
: ",49192,Le,PER,,49194,": o« .

{+ Das .
5

LE VOLEUR"
" chose qu'il faille savoir.
« ",49447,Nul,PER,,49450, n’est censé ignorer la loi. »
ui s’acharnera contre moi. Je ,50587,tiens,MISC,,50592," à
n'avoir point de haine pour"
"rends donc cette Histoire
des ",51218,Morts,PER,,51223," — tout ça, c’est les procès v"
"s procès verbaux des
vieilles ",51273,Morgues,PER,LOC,51280, — cette Histoire des Morts qu
 Morgues — cette Histoire des ,51302,Morts,PER,,51307," qu'on
nous enseigne en dédain"
eigne en dédain des Actes des ,51352,Vivants,PER,,51359," —
comme on nous condamne à la"
"
dame :
PS TrFErS
de mt mt
DE ",53091,Late,MISC,PER,53095,"

3 met ss,
MD ne et Re MR

ET"
" à la victoire de
Cicéron sur ",53955,Catilina,PER,MISC,53963, ; et aussi au triomphe de Cés
"ie; c'était
nécessaire ; « et ",54068,Jésus,PER,,54073,-Christ vient au monde. » Pour
tre juste : les invasions des ,54150,Barbares,PER,MISC,54158," ont
eu du bon; pourquoi pas ?"
"et
que c’est fort heureux qne ",54296,Jeanne,PER,,54302," d’Arc les ait chassés
de Fran"
"lairement que la destinée des
",54375,Empires,PER,MISC,54382, tient à un grain de sable ; q
 à un grain de sable ; que la ,54418,Révolution,MISC,,54428,"
française fut un grand mouvem"
"ort Raphaël pour
les Loges du ",54854,Vatican,PER,LOC,54861,", que j'ignore; Michel-Ange,
p"
"'ignore; Michel-Ange,
pour le ",54898,Jugemént,PER,,54906," Dernier, que je n'ai jamais v"
"ble. Ce n’est pas pour moi, l'",55735,Espérance,PER,,55744," qui
est restée au fond de lab"
ns qui n’ont jamais quitté le ,56454,collège,PER,,56461,"; mangent,
dorment, font leurs"
"s’écrie l’un. La langue fran-
",56931,çaise,PER,,56936,", qui est la plus belle du mon"
"leine.

— Mon ami, me dit mon ",57498,oncle,PER,,57503," quand j'ai quitté

TS TO ER E"
"

Pages

LRO Te ae nes

7

sn ",57583,Tara,MISC,PER,57587,"
Jr re

ce TR ATI

su
cer ferm"
"
= — Excellente idée, dit mon ",59013,oncle,PER,,59018,". Peut-être as-tu

raison de n"
"nieur.
Où, comment j'ai connu ",61325,M.,PER,,61327," Issacar, c'est assez diffi-
c"
"t
jamais la connaissance d’un ",61438,Israélite,PER,MISC,61447,", d’abord ; c’est
toujours lui"
"jours lui qui fait la vôtre.

",61498,M.,PER,,61500, Issacar compte beaucoup sur m
"rs lui qui fait la vôtre.

M. ",61501,Issacar,PER,,61508, compte beaucoup sur moi ; il 
"le hasard des promis-
cuités. ",61761,M.,PER,,61763, Issacar est un homme habile ;
"e cause : lobservation, par l’",62172,Israé-,PER,LOC,62178,"

hte, d’une règle religieuse "
"l en soit, mes relations avec ",62563,Issacar,PER,MISC,62570,"
m'auront été fort utiles, m'a"
"us
entendons. | |
Je le sais. ",63715,Issacar,PER,MISC,63722, à une grande idée. Il veut cr
",
pour qu’elle ait du succès.
",64259,Néanmoins,PER,,64268,", j'ai été très heureux de voy"
"ollections de

timbres-poste. ",64515,Issacar,PER,MISC,64522, a su se faire beaucoup d'amis
"luses.

— Vous voyez, m'a dit ",64831,Issacar,PER,MISC,64838,", que ça marche
comme sur des "
"s sur les sentiments
moraux d’",65493,Issacar,PER,MISC,65500, ; je n’ai pas le moindre dout
"ne m'en a pas laissé l’om-

— ",65595,La,PER,,65597," morale, dit-il, est une chose"
"plutôt, la directe émanation. ",65791,Jusqu',PER,,65797,"à une cer-
taine époque, le xv"
" j'ai visité les pré-
toires. ",67751,Monsieur,PER,,67759,", c’est absolument piteux. Mai"
"pas ton corps »,
a dit Isaïe. ",68883,Monsieur,PER,,68891,", je ne connais point de parol"
"point de parole
plus haute. — ",68937,Riche,PER,MISC,68942, ! ne méprise pas ton corps ; 
"alisme n’est pas à Îa
mode... ",69619,Parbleu,PER,MISC,69626," ! Comment voudriez-vous, si l"
"moment qu'il est
obligatoire, ",70213,Obligatoire,PER,MISC,70224, ! tout l’est à présent : inst
"un mauvais tour

de la part d’",71288,Issacar,PER,MISC,71295, ; je ne redoute pas qu’il veu
meilleure chance de succès qu’,71840,Issacar,PER,MISC,71847," ait dans son jeu.
Ses aptitud"
", symbolisent les excès de la ",72514,Propriété,PER,MISC,72523,", dévoratrice
d'elle-même, dit"
 oreilles... Mais descendons. ,73167,Issacar,PER,MISC,73174,"
boîte un peu ; chez lui, pour"
"s je ne suis sûr
de rien. Mon ",73603,oncle,PER,,73608,", qui me fait une pension depu"
stavec un de mes camarades de ,74292,collège,PER,,74299,", Edouard
Montareuil, que ma c"
" de mes camarades de collège, ",74301,Edouard,PER,,74308,"
Montareuil, que ma cousine Ch"
"e, Edouard
Montareuil, que ma ",74328,cousine,PER,,74335," Charlotte va se marier.
Pas u"
 un peu gnan-gnan — un fils à ,74444,maman,PER,,74449,". — Ça

. me fait quelque chos"
"rès étonné, même, lorsque
mon ",75320,oncle,PER,,75325," me prend à part, un soir, et "
"règle, correct, légal...

Mon ",75969,oncle,MISC,,75974,", c’est un homme d’ordre; une "
"oi écrite, Ses dominantes :
l’",76229,Orgueil,PER,,76236," et la Luxure, dont la somme, "
" dominantes :
l’Orgueil et la ",76243,Luxure,PER,,76249,", dont la somme, toujours, est"
"ont la somme, toujours, est

_",76282,JAvarice,PER,MISC,76290,". A force d'énergie, il arrive"
"-
sière ; fort jolie surtout. ",80478,Mon,LOC,,80481," oncle, le lendemain du
mariag"
ère ; fort jolie surtout. Mon ,80482,oncle,PER,,80487,", le lendemain du
mariage, pri"
"ui met sur
. le visage de mon ",80928,oncle,PER,,80933,", parfois, un voile de tristes"
"ut lorsqu'on croit, comme mon ",84813,oncle,PER,,84818,",
que l’âge est proche où l'au"
"— Âh! ces Américains, dit:mon ",85058,oncle,PER,,85063," avec colère,
quelles leçons i"
quelles leçons ils donnent au ,85107,Vieux,PER,,85112," Monde!

Et il explique le sys"
"as
ae eg ÉTAT Le

PÉRLE peu,

",85441,Panne,PER,,85446," YA AE ie
D TUE ae LP
mono is
"
"l ne
faut pas plaisanter avec ",86558,M.,PER,,86560," Urbain Randal.

Mais ça, c’es"
"e
faut pas plaisanter avec M. ",86561,Urbain,PER,,86567," Randal.

Mais ça, c’est une r"
pas plaisanter avec M. Urbain ,86568,Randal,PER,,86574,".

Mais ça, c’est une règle qu"
e que des plaisanteries À mon ,86718,oncle,PER,,86723,", tout à

l'heure.

Car je sui"
"t
internationaux, les fonds d'",88414,Etat,MISC,LOC,88418," les imitant de leur
mieux, mo"
"
RTE TE TT

 

+ .
msn + ou

",89587,M.,PER,,89589," eus

SA ET TR ET EE aa: 7 u F"
"enses-tu, Georges ?. crie mon ",90787,oncle,PER,,90792,"
d’une voix furieuse. Tu ne m’"
 que ce désastre de la Banque ,91582,Européenne,PER,,91592,"... Jai
pensé que lorsque tu a"
"ence.

Je ne réponds pas. Mon ",92712,oncle,PER,,92717," reprend :

_— J'ai donc, aujo"
" — C’est possible, répond mon ",93065,oncle,PER,,93070,". Lis un jour-

_nal. Ou plutô"
valeurs ne sont pas cotées en ,93189,Bourse,PER,LOC,93195,",
ni même en Banque. Lorsque j"
"ereaux d’achat. Les voici. :

",93342,Naturellement,PER,,93355,". |

— Tu n’as aucune réclamat"
"n me fasse grâce, moi!

— Mon ",94535,oncle,PER,,94540,", ne faites aucune attention à"
"on d’entreprendre,
me dit mon ",94980,oncle,PER,,94985, lorsqu'il m'a remis les titre
", il n’y a rien
de tel que le ",95397,Respect,PER,LOC,95404,. J'en ai fait l'expérience. L
re vue. Montesquieu a écrit l',95609,Esprit,PER,,95615,"
des Lois ; il est inutile, n’"
" escient. Rappelle-toi
que le ",95947,Petit,PER,,95952, Poucet a retrouvé son chemin 
". Et je saurai, aussi,
que le ",96141,Respect,PER,LOC,96148, est un chat malfaisant et san
"ur
Prudhomme de Carabas. |

— ",96323,Viendras,PER,,96331,-tu ce soir chez les Montareui
"es Montareuil? me
demande mon ",96379,oncle,PER,,96384,".

— Non; je ne crois pas. _

"
"farouche dont j'ai déjà pincé
",96747,Ja,PER,MISC,96749," taille, dans les coins.

— So"
"elle ?
— Non, Monsieur. | |
— ",97430,Beaucoup,PER,,97438, de gens s’en trouvent incommo
"leurs
que j'ai retirées de la ",98440,Banque,PER,ORG,98446," afin de faire opérer les
tran"
"èrement maniaque, vous savez.
",98528,Voici,PER,,98533, la broche. Qu’en dites-vous ?
"ent. Pourquoi en dire
du mal? ",98625,Mme,PER,,98628, Montareuil referme l’écrin av
"ourses. Vous viendrez
aussi à ",98810,Maisons,PER,,98817,"-Lafitte, j'espère, monsieur G"
" à Maisons-Lafitte, j'espère, ",98837,monsieur,PER,,98845," Georges ?
_ — Non, Madame; je"
"effet, j'ai reçu une lettre d’",99087,Issacar,PER,MISC,99094," qui m'appelle
à Bruxelles. Ma"
"tre d’Issacar qui m'appelle
à ",99111,Bruxelles,PER,LOC,99120,". Mais, surtout je ne tiens pa"
"cette belle
propriété que mon ",99238,oncle,PER,,99243," a achetée, je crois, par habi"
"— Alors, Monsieur ne va pas à ",100245,Maisons,PER,,100252,"-Lafitte de-
main, me dit-elle"
"ersuader. Je ne partirai pour
",100819,Bruxelles,PER,LOC,100828," qu’après-demain matin, et la "
"lu *

tt.

eg em
#

n EN D qe ",100958,C,PER,,100959," TT
rire ISERE RSS GRR ER RER "
"ENCE

Quand je suis revenu de ",101156,Belgique,PER,LOC,101164,", où je n’a-
vais guère passé "
"ient l’air fort affligé.

__— ",101516,Mademoiselle,PER,,101528," Charlotte ne se mariera pas, "
"rt affligé.

__— Mademoiselle ",101529,Charlotte,PER,,101538," ne se mariera pas, m’a
dit l’"
"t qui a suivi
mon départ pour ",101798,Bruxelles,PER,LOC,101807,", par le fait — les voleurs
so"
"dait, à mon avis. Si le vieux
",103026,Montareuil,PER,LOC,103036," avait encore été de ce monde,"
"é très charitable, ajoute mon ",103513,oncle,PER,,103518," qui ne
se souvient plus de ce"
"onsidérable.

— Je pense, mon ",104237,oncle,PER,,104242,", que vous avez été un peu
vit"
"idus qu’on prétend avoir vus.
",105689,Fausse,PER,,105695, piste ; renseignement mauvais
"R

un peu mystérieuses de mon ",105874,oncle,PER,,105879," m'intéressent, alors,
quel es"
rtrait. — Ïl était l’amant de ,106121,Me,PER,,106123," Mon-
tareuil. |

— Me Montare"
"mant de Me Mon-
tareuil. |

— ",106143,Me,PER,,106145," Montareuil ! Un amant!

— Pou"
"s la seule, je pense,
dit mon ",106230,oncle,PER,,106235, en haussant les épaules... Ca
"e. Un de ces faux artistes de
",106839,Montmartre,PER,LOC,106849, dont le ciseau de sculpteur s
"
trouvé — avant-hier, dans la ",107222,Seine,PER,LOC,107227,". — Crime ou sui-
cide ? Crime"
" avant-hier, dans la Seine. — ",107231,Crime,PER,,107236," ou sui-
cide ? Crime, certain"
i ont révélé son intimitéavec ,107442,Me,PER,,107444," Mon-
tareuil. | | | _.

— Ce "
". Mais pour-
quoi diable, mon ",108239,oncle,PER,,108244,", me racontez-vous une pa-
rei"
" ?

— Une histoire ! crie mon ",108316,oncle,PER,,108321,". Une histoire !
Aussi vrai qu"
"naire ! |

— Calmez-vous, mon ",109994,oncle,PER,,109999,". D'abord, ces titres,
ceux qu"
"

— Edouard ne saura rien?

— ",111099,Rien,PER,,111103,. Il n'aura qu’à se consoler d
" ue LE An et ne A ee TT
ce RS ",111686,RRER,PER,ORG,111690," ASNE pE PETER FR en

À.""

 

"
 je le sais depuis longtemps. ,112092,Depuis,PER,,112098,"
le jour, au moins, où j'ai co"
"r, Et le ju-
gement qu’elle a ",114622,porté,PER,,114627,", nerveux et partial, a été la"
"ur d’orage,
dans le jardin de ",118511,Maiïsons,PER,,118519,"-Lafitte, où sa robe blanche
f"
force de ses deux bras et m’a ,118860,porté,PER,,118865,"
à ses lèvres... Je n’ai point"
"ne parlons jamais, hideuse et ",120921,vieille,PER,,120928,",
— vieille, vieille... |

J'a"
"jamais, hideuse et vieille,
— ",120932,vieille,PER,,120939,", vieille... |

J'ai conscienc"
"aîtresse.
— Ta...? à crié mon ",125718,oncle,PER,,125723," en sursautant, car il a
senti"
"iser notre si-
tuation. » Mon ",125918,oncle,PER,,125923," était blème, encore, et sa
ma"
rnité.… » J'ai bondi vers mon ,126901,oncle,PER,,126906," et je l’ai empoi-
gné par les"
" ses
yeux). Si je n'étais pas ",127382,un.lâche,LOC,,127390,", comme tous ceux
qui se laiss"
"RE

LA .
PAM as me

Er
hi
T4
",128362,Ÿ.,PER,,128364,"
de
4%
EL
+,
;
>

7

 

LE VOL"
"
Ÿ.
de
4%
EL
+,
;
>

7

 

LE ",128391,VOLEUR,PER,,128397," | S9

Si vous ne voulez pas, "
"ser ;
elles sont la base de l'",129258,Ordre,PER,,129263," universel, quoi que tu en
pui"
"harlotte ;
tu peux la garder. ",129637,Vivez,PER,,129642," en concubinage, si vous

voul"
". Tu sais, le
vol commis chez ",131695,Me,PER,,131697," Montareuil, ces quatre cent m"
 rappelles-tu? en revenant de ,132335,Bruxelles,PER,LOC,132344,"... Non,
. non,ne t'en va pas."
"thie que je te demandais !

— ",132882,Enfant,PER,MISC,132888,! dit-elle en me reprenant dan
"EUR

moins, et le tonnerre de ",134477,Dieu,MISC,,134481," ne m'en empêcherait
pas. J'es"
"oses impossibles. Il faut que
",138306,Jagisse,PER,MISC,138313," comme je te l’ai dit, je suis"
"lendemain matin, à la gare du ",140074,Nord,LOC,,140078,", au mo
ment où je vais prendr"
je vais prendre le train pour ,140124,Bruxelles,PER,LOC,140133,", quel-
qu'un me frappe sur l’"
"— Vous partez en voyage, cher ",140243,monsieur,PER,,140251," ?

£ ,
D Fur nen Vanne LÉ RS"
"er monsieur ?

£ ,
D Fur nen ",140270,Vanne,PER,,140275," LÉ RS pe mec 1 fre
Sgen Re PE"
"oncle est un
homme aimable et ",140566,Mi,PER,MISC,140568,": Charlotte est absolument
cha"
"cle est un
homme aimable et Mi",140568,:,PER,,140569," Charlotte est absolument
char"
" Providence sont insondables.
",141070,M.,PER,,141072, Edouard Montareuil est bien a
"ovidence sont insondables.
M. ",141073,Edouard,PER,,141080," Montareuil est bien affecte.
"
our sur la route de PInstitut ,141307,Pasteur,MISC,,141314,". La
science est une grande co"
"ous
. avez sans doute raison. ",141502,Beaucoup,PER,,141510," de gens éprouvent
le besoin d"
"er mon train. Au revoir, cher
",141804,monsieur,PER,,141812,". Nous nous retrouverons, j'es"
"s plus
mauvais soutiens de la ",142401,Société,PER,ORG,142408,", bien que la bour-
geoisie dé"
"ac x

ET T AE

OU COURT-IL

— ",143296,Naturellement,PER,,143309,", si vous essayez d'expliquer "
"ix-huit siècles, au sommet du ",144617,Golgotha,PER,MISC,144625," : le
_ Jarron légal à droite,"
" au sommet du Golgotha : le
_ ",144633,Jarron,PER,,144639," légal à droite, le larron hor"
"on a dit cela, on n’a pas dit ",144836,grand--,PER,,144843,"
chose. On a établi les élémen"
"t point de doutes à ce
sujet. ",145956,M.,PER,,145958, Alphonse Bertillon assure mêm
"oint de doutes à ce
sujet. M. ",145959,Alphonse,PER,,145967, Bertillon assure même qu’on p
", ne réussirait pas, et
voici ",149201,pourquoi,MISC,,149209, : il y a toute une catégorie 
"ités ordinaires, une sorte de ",150183,Bachi,PER,,150188,"-Bouzouk
du capitalisme. C’est"
"rdinaires, une sorte de Bachi-",150189,Bouzouk,PER,,150196,"
du capitalisme. C’est un être"
"ase la liberté ab-
solue de l’",150612,Individu,PER,MISC,150620, ; de la bloquer dans sa Cité 
" se détruise elle-même, comme ",150749,Numance,PER,MISC,150756,". Ce
rôle, il ne le remplit pa"
oit la victime révoltée de la ,150906,Société,PER,ORG,150913,", un
paria qui cherche à se ve"
"uelle. .

— Certainement, dit ",152470,Issacar,PER,MISC,152477,". Mais ce n’est pas

72 | | L"
" loups sont des loups, répond ",153698,Issacar,PER,MISC,153705," ; et
les hommes... Il y a ann"
"t cinquante mille
suicides en ",153773,Europe,PER,LOC,153779,"; et, en France seulement, qua"
"ui refaire une virginité ?

— ",155442,Personne,PER,,155450,", assurément. On pourrait même"
"ris croissant
pour la misère. ",155661,Penser,PER,,155667, qu'après dix-huit siècles de 
"|
_— Que voulez-vous ? ricane ",156149,Issacar,PER,MISC,156156,". Ils ont contre
Eux l'opinion"
 des titres avec lesquels mon ,156958,oncle,PER,,156963," avait
réglé ses comptes de tu"
perspective était engageante. ,157769,Néanmoins,PER,,157778,", elle
ne m'attirait pas. J'ét"
"ne question de principes, dit ",158194,Issacar,PER,MISC,158201,". Rien de
mauvais comme les pr"
"u'avait déjà tenue Jérémie, l’",159992,Individu,PER,,160000," la porte sur
R poitrine, aujo"
ne sont point une sauvegarde. ,161677,Jusqu',PER,,161683,"ici, vous
n'avez commis qu’un "
"e vous révoltez pas trop, dit ",163110,Issacar,PER,MISC,163117," ; ça n'a
jamais rien valu. Co"
"
gnait la bienveillance de la ",163364,Société,PER,ORG,163371,", ne vous refusez
pas cette sa"
"les honnêtes filles du Tiers-
",163786,Etat,MISC,LOC,163790, ont la prétention ridicule de
"rs? Votre brusque ar-
rivée à ",164003,Bruxelles,PER,LOC,164012,", quand j’y réfléchis, me lais"
 question n’est pas mûre; les ,165797,Belges,PER,LOC,165803,"
y viendront, n’en doutez pas,"
" ils
feront la conquête de la ",165939,Suisse,PER,LOC,165945,", pour créer un port
à La-Chau"
" présent, en route, chantonne
",167079,Issacar,PER,MISC,167086, en prenant son-chapeau. Le ca
"côté, en effet; en face de la ",167211,Bourse,PER,LOC,167217,". C’est
l'heure de lapéritif e"
poste sur son flanc gauche et ,167967,Issacar,PER,MISC,167974," lui fait face avec
intrépidit"
"s gens... —

— Chut! Chut! |

",168489,Issacar,PER,,168496, se retourne pour faire signe 
"mbres trop courts, une tête d’",168747,Espagnol,PER,MISC,168755,"
de contrebande avec des moust"
rebande avec des moustaches à ,168793,la,PER,,168795," Velasquez,
le front déprimé, "
"industriel, j'ai ap-
pris par ",169122,M.,PER,,169124, Issacar combien vous êtes dés
"avis de notre ho-
norable ami ",169440,M.,PER,,169442," Issacar, et je suis heureux q"
écoute le moins possible. Mon ,169838,Dieu,MISC,,169842," !
Mon Dieu ! pourvu que ça ne"
